cycle,elapsed_s,bicrystal_loading_coordinate,stress_MPa,root_rate_per_s,rate_amplification,raw_hazard,Lambda,survival
1,6.157972537766944,0.1043903570583965,55.32421929929465,0.0717741745922969,0.9388527323023167,0.43382840199010686,0.3470627215920855,0.706760997692523
1,6.16186752355933,0.10441172302475721,55.32546631064966,0.07177518839690945,0.9388659935238622,0.4341079633547814,0.3472863706838251,0.7066029489117039
1,6.165762509351716,0.10443308052637068,55.326712793906225,0.07177620171611601,0.9388792483959827,0.43438752866726515,0.3475100229338121,0.706444933243271
1,6.1696574951441026,0.10445442957275419,55.327958749691604,0.0717772145505119,0.9388924969264654,0.43466709792566866,0.3477336783405349,0.7062869506818847
1,6.173552480936489,0.10447577017341159,55.32920417863212,0.07177822690069327,0.938905739123108,0.43494667112810476,0.3479573369024838,0.7061290012222049
1,6.177447466728875,0.10449710233782816,55.33044908135275,0.07177923876725406,0.9389189749936802,0.4352262482726886,0.3481809986181509,0.7059710848588899
1,6.181342452521261,0.10451842607547424,55.33169345847736,0.07178025015078719,0.9389322045459374,0.43550582935753757,0.34840466348603005,0.7058132015865973
1,6.1852374383136475,0.10453974139580202,55.332937310628736,0.07178126105188362,0.9389454277876098,0.4357854143807715,0.3486283315046172,0.705655351399983
1,6.189132424106034,0.10456104830824908,55.33418063842869,0.07178227147113507,0.9389586447264374,0.43606500334051246,0.34885200267240996,0.7054975342937024
1,6.19302740989842,0.10458234682223444,55.335423442497955,0.0717832814091315,0.9389718553701375,0.4363445962348848,0.34907567698790787,0.7053397502624092
1,6.196922395690806,0.10460363694716279,55.336665723455994,0.07178429086646154,0.9389850597264096,0.4366241930620152,0.3492993544496122,0.7051819993007564
1,6.200817381483192,0.10462491869242085,55.33790748192154,0.07178529984371325,0.9389982578029459,0.43690379382003264,0.3495230350560261,0.7050242814033957
1,6.204712367275579,0.10464619206738068,55.33914871851165,0.07178630834147247,0.9390114496074096,0.43718339850706833,0.34974671880565467,0.7048665965649776
1,6.208607353067965,0.10466745708139757,55.34038943384313,0.07178731636032615,0.9390246351474784,0.4374630071212558,0.34997040569700466,0.7047089447801518
1,6.212502338860351,0.10468871374380995,55.34162962853107,0.07178832390085824,0.9390378144307906,0.43774261966073086,0.3501940957285847,0.7045513260435665
1,6.216397324652737,0.10470996206394068,55.342869303189666,0.07178933096365238,0.9390509874649808,0.43802223612363156,0.35041778889890524,0.704393740349869
1,6.2202923104451235,0.10473120205109687,55.344108458432004,0.07179033754929119,0.93906415425767,0.4383018565080983,0.35064148520647864,0.7042361876937057
