design_id,Ro_nm,Rc_over_Ro,Rc_nm,Lc_nm,Lc_over_W,rTJ_over_Rc,rTJ0_nm,theta_center0_deg,theta_outer0_deg,center_curvature0_per_um,outer_curvature0_per_um,kRc_center,kRo_outer,sigma0_MPa,sigma20_MPa,max_sigma_MPa,available_stress_increase_MPa,delta_sigma_curvature_MPa,delta_sigma_angle_MPa,delta_sigma_radius_MPa,minimum_dsigma_dx_MPa,tau0_s,tau20_s,x_to_20MPa,x_to_25MPa,x_to_30MPa,x_to_tau3s,resolution_margin,rTJ20_over_W,rTJ20_nm,x_contact_zero,x_to_6W,loss_fraction_margin_after_20pct_to_6W
Ro80_q0.45_L10W_r1.00_th170_k0.00,80.0,0.45,36.00000000000001,40.0,10.0,1.0,36.00000000000001,170.0,170.0,0.0,0.0,0.0,0.0,83.01622484097878,95.0362638083607,95.0362638083607,12.020038967381922,-0.07587817095095963,-0.10686994561965986,12.203019879128375,49.17874169646206,7.712125649582695,7.350925599038721,0.0,0.0,0.0,nan,1.25,7.846018098373212,31.38407239349285,0.8333333333333331,0.46296296296296285,0.26296296296296284
Ro80_q0.45_L10W_r1.00_th170_k0.25,80.0,0.45,36.00000000000001,40.0,10.0,1.0,36.00000000000001,170.0,170.0,6.944444444444443,3.125,0.25,0.25,77.98150261875656,89.28175940243766,89.28175940243766,11.300256783681093,-0.7956894957517646,-0.10686994561965986,12.203019879128375,46.22687696744264,8.377629793512387,8.016043366915838,0.0,0.0,0.0,nan,1.25,7.846018098373212,31.38407239349285,0.8333333333333331,0.46296296296296285,0.26296296296296284
Ro80_q0.45_L10W_r1.00_th170_k0.50,80.0,0.45,36.00000000000001,40.0,10.0,1.0,36.00000000000001,170.0,170.0,13.888888888888886,6.25,0.5,0.5,72.94678039653434,83.5272549965146,83.5272549965146,10.580474599980263,-1.5155008205525746,-0.10686994561965986,12.203019879128375,43.27501223842223,9.132772010245478,8.774019121149477,0.0,0.0,0.0,nan,1.25,7.846018098373212,31.38407239349285,0.8333333333333331,0.46296296296296285,0.26296296296296284
Ro80_q0.45_L10W_r1.00_th170_k0.75,80.0,0.45,36.00000000000001,40.0,10.0,1.0,36.00000000000001,170.0,170.0,20.833333333333332,9.375,0.75,0.75,67.91205817431211,77.77275059059154,77.77275059059154,9.860692416279434,-2.235312145353378,-0.10686994561965986,12.203019879128375,40.32314750940533,9.99512463329432,9.64354866533126,0.0,0.0,0.0,nan,1.25,7.846018098373212,31.38407239349285,0.8333333333333331,0.46296296296296285,0.26296296296296284
Ro80_q0.45_L16W_r0.80_th150_k0.25,80.0,0.45,36.00000000000001,64.0,16.0,0.8,28.800000000000008,150.0,150.0,6.944444444444443,3.125,0.25,0.25,95.5825513495557,107.48612304112493,107.48612304112493,11.903571691569226,-1.3092183636348165,-1.0899383144174035,14.30283498374181,50.01623378486948,7.946322503964689,7.67570360479139,0.0,0.0,0.0,nan,1.0500000000000003,6.300000000000002,25.200000000000006,0.8533333333333334,0.26074074074074083,0.06074074074074082
Ro80_q0.45_L16W_r0.80_th150_k0.50,80.0,0.45,36.00000000000001,64.0,16.0,0.8,28.800000000000008,150.0,150.0,13.888888888888886,6.25,0.5,0.5,90.54782912733347,101.90471316909385,101.90471316909385,11.356884041760381,-1.855917308637276,-1.0899383144174035,14.30283498374181,47.659104526062414,8.567754724398744,8.292050008231591,0.0,0.0,0.0,nan,1.0500000000000003,6.300000000000002,25.200000000000006,0.8533333333333334,0.26074074074074083,0.06074074074074082
Ro80_q0.45_L16W_r0.80_th150_k0.75,80.0,0.45,36.00000000000001,64.0,16.0,0.8,28.800000000000008,150.0,150.0,20.833333333333332,9.375,0.75,0.75,85.51310690511124,96.32330329706278,96.32330329706278,10.810196391951536,-2.402616253639736,-1.0899383144174035,14.30283498374181,45.30197526725678,9.263619566937425,8.983448726342287,0.0,0.0,0.0,nan,1.0500000000000003,6.300000000000002,25.200000000000006,0.8533333333333334,0.26074074074074083,0.06074074074074082
Ro80_q0.45_L16W_r0.80_th165_k0.00,80.0,0.45,36.00000000000001,64.0,16.0,0.8,28.800000000000008,165.0,165.0,0.0,0.0,0.0,0.0,103.27550639310522,117.51896594906158,117.51896594906158,14.243459555956363,-0.20361929826215097,-0.28784837640611954,14.735167554947838,58.79434916742701,7.117395032537284,6.723931338897812,0.0,0.0,0.0,nan,1.0500000000000003,6.300000000000002,25.200000000000006,0.8533333333333334,0.26074074074074083,0.06074074074074082
Ro80_q0.45_L16W_r0.80_th165_k0.25,80.0,0.45,36.00000000000001,64.0,16.0,0.8,28.800000000000008,165.0,165.0,6.944444444444443,3.125,0.25,0.25,98.24078417088299,111.80972017869925,111.80972017869925,13.568936007816262,-0.8781668618028078,-0.28784837640611954,14.735167554947838,55.99520581817847,7.644618229157322,7.243032224488616,0.0,0.0,0.0,nan,1.0500000000000003,6.300000000000002,25.200000000000006,0.8533333333333334,0.26074074074074083,0.06074074074074082
Ro80_q0.45_L16W_r0.80_th165_k0.50,80.0,0.45,36.00000000000001,64.0,16.0,0.8,28.800000000000008,165.0,165.0,13.888888888888886,6.25,0.5,0.5,93.20606194866077,106.10047440833692,106.10047440833692,12.894412459676147,-1.5527144253434635,-0.28784837640611954,14.735167554947838,53.19606246892947,8.231085556414678,7.822327710536656,0.0,0.0,0.0,nan,1.0500000000000003,6.300000000000002,25.200000000000006,0.8533333333333334,0.26074074074074083,0.06074074074074082
Ro80_q0.45_L16W_r0.80_th165_k0.75,80.0,0.45,36.00000000000001,64.0,16.0,0.8,28.800000000000008,165.0,165.0,20.833333333333332,9.375,0.75,0.75,88.17133972643855,100.39122863797459,100.39122863797459,12.219888911536046,-2.227261988884126,-0.28784837640611954,14.735167554947838,50.39691911968058,8.886223472971977,8.471621837627316,0.0,0.0,0.0,nan,1.0500000000000003,6.300000000000002,25.200000000000006,0.8533333333333334,0.26074074074074083,0.06074074074074082
Ro80_q0.45_L16W_r0.80_th170_k0.00,80.0,0.45,36.00000000000001,64.0,16.0,0.8,28.800000000000008,170.0,170.0,0.0,0.0,0.0,0.0,103.77028105122346,118.36535558959949,118.36535558959949,14.595074538376025,-0.0916153039372001,-0.12923957802568858,14.8161968569204,60.03266593083906,7.0684734492147525,6.651585063728886,0.0,0.0,0.0,nan,1.0500000000000003,6.300000000000002,25.200000000000006,0.8533333333333334,0.26074074074074083,0.06074074074074082
Ro80_q0.45_L16W_r0.80_th170_k0.25,80.0,0.45,36.00000000000001,64.0,16.0,0.8,28.800000000000008,170.0,170.0,6.944444444444443,3.125,0.25,0.25,98.73555882900125,112.63139908931102,112.63139908931102,13.895840260309768,-0.7908763690165614,-0.12923957802568858,14.8161968569204,57.1499796638305,7.5903198377836185,7.164821837389312,0.0,0.0,0.0,nan,1.0500000000000003,6.300000000000002,25.200000000000006,0.8533333333333334,0.26074074074074083,0.06074074074074082
Ro80_q0.45_L16W_r0.80_th170_k0.50,80.0,0.45,36.00000000000001,64.0,16.0,0.8,28.800000000000008,170.0,170.0,13.888888888888886,6.25,0.5,0.5,93.70083660677902,106.89744258902253,106.89744258902253,13.196605982243511,-1.4901374340959297,-0.12923957802568858,14.8161968569204,54.26729339682255,8.170576292090956,7.737502775780327,0.0,0.0,0.0,nan,1.0500000000000003,6.300000000000002,25.200000000000006,0.8533333333333334,0.26074074074074083,0.06074074074074082
Ro80_q0.45_L16W_r0.80_th170_k0.75,80.0,0.45,36.00000000000001,64.0,16.0,0.8,28.800000000000008,170.0,170.0,20.833333333333332,9.375,0.75,0.75,88.66611438455679,101.16348608873406,101.16348608873406,12.497371704177269,-2.1893984991752857,-0.12923957802568858,14.8161968569204,51.384607129814846,8.818495057862863,8.379292696129609,0.0,0.0,0.0,nan,1.0500000000000003,6.300000000000002,25.200000000000006,0.8533333333333334,0.26074074074074083,0.06074074074074082
Ro80_q0.55_L8W_r1.00_th120_k0.00,80.0,0.55,44.00000000000001,32.0,8.0,1.0,44.00000000000001,120.0,120.0,0.0,0.0,0.0,0.0,59.04718662166626,66.42471626379411,66.42471626379411,7.377529642127847,-2.923188887711729,-4.356699726798229,14.657027045114827,31.57586899976826,9.692096269254822,10.562159175591676,0.0,0.0,0.0,nan,1.0,8.754046683296437,35.01618673318575,0.5454545454545455,0.3831705484598046,0.18317054845980457
Ro80_q0.55_L8W_r1.00_th120_k0.25,80.0,0.55,44.00000000000001,32.0,8.0,1.0,44.00000000000001,120.0,120.0,5.681818181818182,3.125,0.25,0.25,54.64377753075717,61.907047647099226,61.907047647099226,7.263270116342056,-3.037381707290981,-4.356699726798229,14.657027045114827,30.56657006433654,10.609702452317265,11.50992527711397,0.0,0.0,0.0,nan,1.0,8.754046683296437,35.01618673318575,0.5454545454545455,0.3831705484598046,0.18317054845980457
Ro80_q0.55_L8W_r1.00_th120_k0.50,80.0,0.55,44.00000000000001,32.0,8.0,1.0,44.00000000000001,120.0,120.0,11.363636363636363,6.25,0.5,0.5,50.24036843984808,57.38937903040434,57.38937903040434,7.149010590556259,-3.1515745268702338,-4.356699726798229,14.657027045114827,29.55727112890482,11.66915001117437,12.594098749477263,0.0,0.0,0.0,nan,1.0,8.754046683296437,35.01618673318575,0.5454545454545455,0.3831705484598046,0.18317054845980457
Ro80_q0.55_L8W_r1.00_th120_k0.75,80.0,0.55,44.00000000000001,32.0,8.0,1.0,44.00000000000001,120.0,120.0,17.045454545454543,9.375,0.75,0.75,45.83695934893899,52.87171041370946,52.87171041370946,7.034751064770468,-3.265767346449482,-4.356699726798229,14.657027045114827,28.54797219347274,12.903705400432301,13.84396575754788,0.0,0.0,0.0,nan,1.0,8.754046683296437,35.01618673318575,0.5454545454545455,0.3831705484598046,0.18317054845980457
Ro80_q0.55_L8W_r1.00_th135_k0.00,80.0,0.55,44.00000000000001,32.0,8.0,1.0,44.00000000000001,135.0,135.0,0.0,0.0,0.0,0.0,62.99178630758772,74.01698258419484,74.01698258419484,11.025196276607119,-1.9803946494236064,-2.8401239686718216,15.845601463849489,43.650074788998566,8.969608052391871,9.215790957769265,0.0,0.0,0.0,nan,1.0,8.754046683296437,35.01618673318575,0.5454545454545455,0.3831705484598046,0.18317054845980457
Ro80_q0.55_L8W_r1.00_th135_k0.25,80.0,0.55,44.00000000000001,32.0,8.0,1.0,44.00000000000001,135.0,135.0,5.681818181818182,3.125,0.25,0.25,58.58837721667862,69.11967448481673,69.11967448481673,10.531297268138104,-2.474269909871453,-2.8401239686718216,15.845601463849489,41.386983522672146,9.781886775035648,10.052112234574288,0.0,0.0,0.0,nan,1.0,8.754046683296437,35.01618673318575,0.5454545454545455,0.3831705484598046,0.18317054845980457
Ro80_q0.55_L8W_r1.00_th135_k0.50,80.0,0.55,44.00000000000001,32.0,8.0,1.0,44.00000000000001,135.0,135.0,11.363636363636363,6.25,0.5,0.5,54.18496812576954,64.22236638543863,64.22236638543863,10.037398259669096,-2.968145170319305,-2.8401239686718216,15.845601463849489,39.12389225634625,10.712973077921806,11.00871853488378,0.0,0.0,0.0,nan,1.0,8.754046683296437,35.01618673318575,0.5454545454545455,0.3831705484598046,0.18317054845980457
Ro80_q0.55_L8W_r1.00_th135_k0.75,80.0,0.55,44.00000000000001,32.0,8.0,1.0,44.00000000000001,135.0,135.0,17.045454545454543,9.375,0.75,0.75,49.78155903486044,59.325058286060525,59.325058286060525,9.543499251200082,-3.4620204307671507,-2.8401239686718216,15.845601463849489,36.86080099002007,11.788952481694698,12.111156283131299,0.0,0.0,0.0,nan,1.0,8.754046683296437,35.01618673318575,0.5454545454545455,0.3831705484598046,0.18317054845980457
Ro80_q0.55_L8W_r1.00_th150_k0.00,80.0,0.55,44.00000000000001,32.0,8.0,1.0,44.00000000000001,150.0,150.0,0.0,0.0,0.0,0.0,65.85857906516374,80.18541050787961,80.18541050787961,14.326831442715871,-1.0107599582202451,-1.4051040777627506,16.743059518576047,53.63038629037164,8.494837313991388,8.30308484344624,0.0,0.0,0.0,nan,1.0,8.754046683296437,35.01618673318575,0.5454545454545455,0.3831705484598046,0.18317054845980457
Ro80_q0.55_L8W_r1.00_th150_k0.25,80.0,0.55,44.00000000000001,32.0,8.0,1.0,44.00000000000001,150.0,150.0,5.681818181818182,3.125,0.25,0.25,61.45516997425465,74.95920885464608,74.95920885464608,13.504038880391427,-1.833597529690672,-1.4051040777627506,16.743059518576047,50.405301608836886,9.24093355597717,9.066930060950373,0.0,0.0,0.0,nan,1.0,8.754046683296437,35.01618673318575,0.5454545454545455,0.3831705484598046,0.18317054845980457
Ro80_q0.55_L8W_r1.00_th150_k0.50,80.0,0.55,44.00000000000001,32.0,8.0,1.0,44.00000000000001,150.0,150.0,11.363636363636363,6.25,0.5,0.5,57.051760883345565,69.73300720141256,69.73300720141256,12.681246318066997,-2.656435101161098,-1.4051040777627506,16.743059518576047,47.180216927301764,10.092113471671254,9.941240919583576,0.0,0.0,0.0,nan,1.0,8.754046683296437,35.01618673318575,0.5454545454545455,0.3831705484598046,0.18317054845980457
Ro80_q0.55_L8W_r1.00_th150_k0.75,80.0,0.55,44.00000000000001,32.0,8.0,1.0,44.00000000000001,150.0,150.0,17.045454545454543,9.375,0.75,0.75,52.64835179243647,64.50680554817903,64.50680554817903,11.858453755742559,-3.4792726726315153,-1.4051040777627506,16.743059518576047,43.955132245766876,11.0704394378419,10.949446554521359,0.0,0.0,0.0,nan,1.0,8.754046683296437,35.01618673318575,0.5454545454545455,0.3831705484598046,0.18317054845980457
Ro80_q0.55_L8W_r1.00_th165_k0.00,80.0,0.55,44.00000000000001,32.0,8.0,1.0,44.00000000000001,165.0,165.0,0.0,0.0,0.0,0.0,67.59851327548706,84.25066897169674,84.25066897169674,16.652155696209675,-0.27528786806999994,-0.3749782782114327,17.303260882035595,60.20486456093032,8.22506150770123,7.773405759635574,0.0,0.0,0.0,nan,1.0,8.754046683296437,35.01618673318575,0.5454545454545455,0.3831705484598046,0.18317054845980457
Ro80_q0.55_L8W_r1.00_th165_k0.25,80.0,0.55,44.00000000000001,32.0,8.0,1.0,44.00000000000001,165.0,165.0,5.681818181818182,3.125,0.25,0.25,63.19510418457797,78.7983808360084,78.7983808360084,15.603276651430434,-1.3242780249364583,-0.3749782782114327,17.303260882035595,56.37508384713207,8.934620295612179,8.496151213037896,0.0,0.0,0.0,nan,1.0,8.754046683296437,35.01618673318575,0.5454545454545455,0.3831705484598046,0.18317054845980457
Ro80_q0.55_L8W_r1.00_th165_k0.50,80.0,0.55,44.00000000000001,32.0,8.0,1.0,44.00000000000001,165.0,165.0,11.363636363636363,6.25,0.5,0.5,58.791695093668885,73.34609270032006,73.34609270032006,14.554397606651172,-2.3732681818029198,-0.3749782782114327,17.303260882035595,52.545303133334265,9.741939811717868,9.324031823920341,0.0,0.0,0.0,nan,1.0,8.754046683296437,35.01618673318575,0.5454545454545455,0.3831705484598046,0.18317054845980457
Ro80_q0.55_L8W_r1.00_th165_k0.75,80.0,0.55,44.00000000000001,32.0,8.0,1.0,44.00000000000001,165.0,165.0,17.045454545454543,9.375,0.75,0.75,54.38828600275979,67.89380456463172,67.89380456463172,13.50551856187193,-3.422258338669376,-0.3749782782114327,17.303260882035595,48.715522419534544,10.667018263622428,10.279388245507278,0.0,0.0,0.0,nan,1.0,8.754046683296437,35.01618673318575,0.5454545454545455,0.3831705484598046,0.18317054845980457
Ro80_q0.55_L8W_r1.00_th170_k0.00,80.0,0.55,44.00000000000001,32.0,8.0,1.0,44.00000000000001,170.0,170.0,0.0,0.0,0.0,0.0,67.92236577898265,85.0372972494542,85.0372972494542,17.114931470471547,-0.12433650248416378,-0.16870017640072849,17.40891598886926,61.47276781612071,8.176283490848745,7.676727045343351,0.0,0.0,0.0,nan,1.0,8.754046683296437,35.01618673318575,0.5454545454545455,0.3831705484598046,0.18317054845980457
Ro80_q0.55_L8W_r1.00_th170_k0.25,80.0,0.55,44.00000000000001,32.0,8.0,1.0,44.00000000000001,170.0,170.0,5.681818181818182,3.125,0.25,0.25,63.51895668807356,79.54044250065671,79.54044250065671,16.02148581258315,-1.2179082144106503,-0.16870017640072849,17.40891598886926,57.52869860704938,8.879318607312502,8.392037588919669,0.0,0.0,0.0,nan,1.0,8.754046683296437,35.01618673318575,0.5454545454545455,0.3831705484598046,0.18317054845980457
Ro80_q0.55_L8W_r1.00_th170_k0.50,80.0,0.55,44.00000000000001,32.0,8.0,1.0,44.00000000000001,170.0,170.0,11.363636363636363,6.25,0.5,0.5,59.11554759716447,74.04358775185922,74.04358775185922,14.928040154694749,-2.3114799263371335,-0.16870017640072849,17.40891598886926,53.58462939797881,9.678826205159007,9.211537470434303,0.0,0.0,0.0,nan,1.0,8.754046683296437,35.01618673318575,0.5454545454545455,0.3831705484598046,0.18317054845980457
Ro80_q0.55_L8W_r1.00_th170_k0.75,80.0,0.55,44.00000000000001,32.0,8.0,1.0,44.00000000000001,170.0,170.0,17.045454545454543,9.375,0.75,0.75,54.71213850625538,68.54673300306172,68.54673300306172,13.83459449680634,-3.4050516382636262,-0.16870017640072849,17.40891598886926,49.640560188906456,10.59444750052353,10.157379208773362,0.0,0.0,0.0,nan,1.0,8.754046683296437,35.01618673318575,0.5454545454545455,0.3831705484598046,0.18317054845980457
Ro80_q0.55_L8W_r1.20_th120_k0.00,80.0,0.55,44.00000000000001,32.0,8.0,1.2,52.800000000000004,120.0,120.0,0.0,0.0,0.0,0.0,49.205988851388554,53.27133181411422,53.27133181411422,4.065342962725666,-1.4349362261625702,-2.1326074175851355,7.632809617903508,18.272460582028046,9.95165355588613,10.543556816276551,0.0,0.0,0.0,nan,1.0,11.396198196474707,45.58479278589883,0.7854545454545454,0.6231705484598046,0.42317054845980456
Ro80_q0.55_L8W_r1.20_th120_k0.25,80.0,0.55,44.00000000000001,32.0,8.0,1.2,52.800000000000004,120.0,120.0,5.681818181818182,3.125,0.25,0.25,44.80257976047946,48.760921935907255,48.760921935907255,3.958342175427795,-1.5419210009635251,-2.1326074175851355,7.632809617903508,17.571625396478556,11.019685690432045,11.643100331231855,0.0,0.0,0.0,nan,1.0,11.396198196474707,45.58479278589883,0.7854545454545454,0.6231705484598046,0.42317054845980456
Ro80_q0.55_L8W_r1.20_th120_k0.50,80.0,0.55,44.00000000000001,32.0,8.0,1.2,52.800000000000004,120.0,120.0,11.363636363636363,6.25,0.5,0.5,40.399170669570374,44.250512057700305,44.250512057700305,3.8513413881299314,-1.6489057757644798,-2.1326074175851355,7.632809617903508,16.87079021093073,12.281244443849136,12.93369023991746,0.0,0.0,0.0,nan,1.0,11.396198196474707,45.58479278589883,0.7854545454545454,0.6231705484598046,0.42317054845980456
Ro80_q0.55_L8W_r1.20_th120_k0.75,80.0,0.55,44.00000000000001,32.0,8.0,1.2,52.800000000000004,120.0,120.0,17.045454545454543,9.375,0.75,0.75,35.99576157866129,39.740102179493334,39.740102179493334,3.7443406008320466,-1.7558905505654352,-2.1326074175851355,7.632809617903508,16.169955025381345,13.791370913647565,14.46676015106466,0.0,0.0,0.0,nan,1.0,11.396198196474707,45.58479278589883,0.7854545454545454,0.6231705484598046,0.42317054845980456
Ro80_q0.55_L8W_r1.20_th135_k0.00,80.0,0.55,44.00000000000001,32.0,8.0,1.2,52.800000000000004,135.0,135.0,0.0,0.0,0.0,0.0,52.49315525632311,58.39335958891567,58.39335958891567,5.9002043325925655,-0.9424383114819344,-1.3672727560578246,8.209902596489606,25.260080938855356,9.256308567795422,9.479024279205206,0.0,0.0,0.0,nan,1.0,11.396198196474707,45.58479278589883,0.7854545454545454,0.6231705484598046,0.42317054845980456
Ro80_q0.55_L8W_r1.20_th135_k0.25,80.0,0.55,44.00000000000001,32.0,8.0,1.2,52.800000000000004,135.0,135.0,5.681818181818182,3.125,0.25,0.25,48.08974616541401,53.65310750124614,53.65310750124614,5.563361335832127,-1.2792773425898227,-1.3672727560578246,8.209902596489606,23.688493538805357,10.206486149242954,10.457972803666816,0.0,0.0,0.0,nan,1.0,11.396198196474707,45.58479278589883,0.7854545454545454,0.6231705484598046,0.42317054845980456
Ro80_q0.55_L8W_r1.20_th135_k0.50,80.0,0.55,44.00000000000001,32.0,8.0,1.2,52.800000000000004,135.0,135.0,11.363636363636363,6.25,0.5,0.5,43.68633707450493,48.91285541357661,48.91285541357661,5.226518339071681,-1.6161163736977124,-1.3672727560578246,8.209902596489606,22.11690613875579,11.31930861840566,11.60319667613049,0.0,0.0,0.0,nan,1.0,11.396198196474707,45.58479278589883,0.7854545454545454,0.6231705484598046,0.42317054845980456
Ro80_q0.55_L8W_r1.20_th135_k0.75,80.0,0.55,44.00000000000001,32.0,8.0,1.2,52.800000000000004,135.0,135.0,17.045454545454543,9.375,0.75,0.75,39.28292798359583,44.172603325907076,44.172603325907076,4.889675342311243,-1.9529554048056015,-1.3672727560578246,8.209902596489606,20.54531873870658,12.637921465251292,12.957940371025591,0.0,0.0,0.0,nan,1.0,11.396198196474707,45.58479278589883,0.7854545454545454,0.6231705484598046,0.42317054845980456
Ro80_q0.55_L8W_r1.20_th150_k0.00,80.0,0.55,44.00000000000001,32.0,8.0,1.2,52.800000000000004,150.0,150.0,0.0,0.0,0.0,0.0,54.88214922096979,62.385129924897825,62.385129924897825,7.5029807039280385,-0.46877702322120374,-0.667215038693314,8.6390578391959,31.03607131200575,8.79721330990066,8.75974677565363,0.0,0.0,0.0,nan,1.0,11.396198196474707,45.58479278589883,0.7854545454545454,0.6231705484598046,0.42317054845980456
Ro80_q0.55_L8W_r1.20_th150_k0.25,80.0,0.55,44.00000000000001,32.0,8.0,1.2,52.800000000000004,150.0,150.0,5.681818181818182,3.125,0.25,0.25,50.47874013006069,57.45494188784696,57.45494188784696,6.976201757786264,-0.9955689865153161,-0.667215038693314,8.6390578391959,28.796357156927755,9.673047141567592,9.661285112268764,0.0,0.0,0.0,nan,1.0,11.396198196474707,45.58479278589883,0.7854545454545454,0.6231705484598046,0.42317054845980456
Ro80_q0.55_L8W_r1.20_th150_k0.50,80.0,0.55,44.00000000000001,32.0,8.0,1.2,52.800000000000004,150.0,150.0,11.363636363636363,6.25,0.5,0.5,46.07533103915161,52.52475385079609,52.52475385079609,6.449422811644482,-1.5223609498094317,-0.667215038693314,8.6390578391959,26.556643001849107,10.693094206084169,10.714094186295954,0.0,0.0,0.0,nan,1.0,11.396198196474707,45.58479278589883,0.7854545454545454,0.6231705484598046,0.42317054845980456
Ro80_q0.55_L8W_r1.20_th150_k0.75,80.0,0.55,44.00000000000001,32.0,8.0,1.2,52.800000000000004,150.0,150.0,17.045454545454543,9.375,0.75,0.75,41.67192194824251,47.59456581374522,47.59456581374522,5.922643865502707,-2.0491529131035344,-0.667215038693314,8.6390578391959,24.316928846771052,11.893850366044285,11.956734187089038,0.0,0.0,0.0,nan,1.0,11.396198196474707,45.58479278589883,0.7854545454545454,0.6231705484598046,0.42317054845980456
Ro80_q0.55_L8W_r1.20_th165_k0.00,80.0,0.55,44.00000000000001,32.0,8.0,1.2,52.800000000000004,165.0,165.0,0.0,0.0,0.0,0.0,56.33209439623922,64.93385595876617,64.93385595876617,8.601761562526953,-0.12550465047379145,-0.17644778719347232,8.903890077159051,34.84105634551324,8.535538009029992,8.343211536588903,0.0,0.0,0.0,nan,1.0,11.396198196474707,45.58479278589883,0.7854545454545454,0.6231705484598046,0.42317054845980456
Ro80_q0.55_L8W_r1.20_th165_k0.25,80.0,0.55,44.00000000000001,32.0,8.0,1.2,52.800000000000004,165.0,165.0,5.681818181818182,3.125,0.25,0.25,51.92868530533013,59.877676357416085,59.877676357416085,7.948991052085958,-0.778303347631703,-0.17644778719347232,8.903890077159051,32.18135281440682,9.37022215626534,9.20133858282077,0.0,0.0,0.0,nan,1.0,11.396198196474707,45.58479278589883,0.7854545454545454,0.6231705484598046,0.42317054845980456
Ro80_q0.55_L8W_r1.20_th165_k0.50,80.0,0.55,44.00000000000001,32.0,8.0,1.2,52.800000000000004,165.0,165.0,11.363636363636363,6.25,0.5,0.5,47.52527621442104,54.821496756066004,54.821496756066004,7.2962205416449635,-1.4311020447896177,-0.17644778719347232,8.903890077159051,29.521649283300885,10.339272113337653,10.202635668806062,0.0,0.0,0.0,nan,1.0,11.396198196474707,45.58479278589883,0.7854545454545454,0.6231705484598046,0.42317054845980456
Ro80_q0.55_L8W_r1.20_th165_k0.75,80.0,0.55,44.00000000000001,32.0,8.0,1.2,52.800000000000004,165.0,165.0,17.045454545454543,9.375,0.75,0.75,43.12186712351195,49.76531715471592,49.76531715471592,6.643450031203976,-2.083900741947521,-0.17644778719347232,8.903890077159051,26.86194575219537,11.47577584432274,11.383227404283632,0.0,0.0,0.0,nan,1.0,11.396198196474707,45.58479278589883,0.7854545454545454,0.6231705484598046,0.42317054845980456
Ro80_q0.55_L8W_r1.20_th170_k0.00,80.0,0.55,44.00000000000001,32.0,8.0,1.2,52.800000000000004,170.0,170.0,0.0,0.0,0.0,0.0,56.60197148248554,65.41960127315498,65.41960127315498,8.817629790669443,-0.0564970436487314,-0.07924304248664676,8.953566195541057,35.574864161141335,8.488160280061601,8.267252632737273,0.0,0.0,0.0,nan,1.0,11.396198196474707,45.58479278589883,0.7854545454545454,0.6231705484598046,0.42317054845980456
Ro80_q0.55_L8W_r1.20_th170_k0.25,80.0,0.55,44.00000000000001,32.0,8.0,1.2,52.800000000000004,170.0,170.0,5.681818181818182,3.125,0.25,0.25,52.198562391576445,60.33900478443864,60.33900478443864,8.140442392862198,-0.7337159489647949,-0.07924304248664676,8.953566195541057,32.83578067857248,9.315488785266306,9.11757114228055,0.0,0.0,0.0,nan,1.0,11.396198196474707,45.58479278589883,0.7854545454545454,0.6231705484598046,0.42317054845980456
Ro80_q0.55_L8W_r1.20_th170_k0.50,80.0,0.55,44.00000000000001,32.0,8.0,1.2,52.800000000000004,170.0,170.0,11.363636363636363,6.25,0.5,0.5,47.79515330066736,55.25840829572232,55.25840829572232,7.46325499505496,-1.4109348542808666,-0.07924304248664676,8.953566195541057,30.096697196003383,10.27544972699926,10.109626838436887,0.0,0.0,0.0,nan,1.0,11.396198196474707,45.58479278589883,0.7854545454545454,0.6231705484598046,0.42317054845980456
Ro80_q0.55_L8W_r1.20_th170_k0.75,80.0,0.55,44.00000000000001,32.0,8.0,1.2,52.800000000000004,170.0,170.0,17.045454545454543,9.375,0.75,0.75,43.391744209758265,50.177811807005995,50.177811807005995,6.78606759724773,-2.088153759596932,-0.07924304248664676,8.953566195541057,27.357613713434525,11.400541932027796,11.279120672724197,0.0,0.0,0.0,nan,1.0,11.396198196474707,45.58479278589883,0.7854545454545454,0.6231705484598046,0.42317054845980456
Ro80_q0.55_L10W_r0.80_th120_k0.00,80.0,0.55,44.00000000000001,40.0,10.0,0.8,35.2,120.0,120.0,0.0,0.0,0.0,0.0,73.80898327708283,85.80898459670189,85.80898459670189,12.00000131961906,-5.30438822696613,-7.969312794770071,25.27238477070175,49.33910993464138,9.200847898329815,10.25028524562667,0.0,0.0,0.0,nan,1.079437439217848,6.476624635307088,25.906498541228355,0.43636363636363634,0.23350864012021036,0.03350864012021035
Ro80_q0.55_L10W_r0.80_th120_k0.25,80.0,0.55,44.00000000000001,40.0,10.0,0.8,35.2,120.0,120.0,5.681818181818182,3.125,0.25,0.25,69.40557418617374,81.3223864700985,81.3223864700985,11.916812283924756,-5.387400331663017,-7.969312794770071,25.27238477070175,48.07735389284864,9.947978605608602,11.015385560016277,0.0,0.0,0.0,nan,1.079437439217848,6.476624635307088,25.906498541228355,0.43636363636363634,0.23350864012021036,0.03350864012021035
