total_volume_m3,mirror_error,energy_J,topology_stop,V_left_m3,R_left_m,mu_left_Pa,centroid_left_m,V_center_m3,R_center_m,mu_center_Pa,centroid_center_m,V_right_m3,R_right_m,mu_right_Pa,centroid_right_m,LEFT_gb_z_m,LEFT_tj_z_m,LEFT_tj_r_m,LEFT_neck_r_m,LEFT_psi_deg,LEFT_kappa_per_m,LEFT_CC_force_N,LEFT_CC_stress_Pa,LEFT_PF_geometric_stress_Pa,RIGHT_gb_z_m,RIGHT_tj_z_m,RIGHT_tj_r_m,RIGHT_neck_r_m,RIGHT_psi_deg,RIGHT_kappa_per_m,RIGHT_CC_force_N,RIGHT_CC_stress_Pa,RIGHT_PF_geometric_stress_Pa,t_model,t_s,step,mu_projected_left_Pa,mu_projected_center_Pa,mu_projected_right_Pa,delta_mu_projected_Pa,center_GB_separation_over_W,center_solid_core_f
1.0117533979883671e-20,1.3322676295501878e-15,2.5927501271276054e-13,False,4.199054255316226e-21,1.0008161209543795e-07,19096700.363984413,-7.337793973517503e-08,1.719425469251217e-21,7.431872472102188e-08,18873315.227636084,7.295594646389502e-25,4.199054255316228e-21,1.0008161209543796e-07,19096700.363984402,7.337793973517502e-08,-2.0266448305180202e-08,-2.0266448305180202e-08,1.1517105129486882e-07,1.1517105129486882e-07,161.70590070281997,15670099.835621692,6.144628923466011e-08,1474548.717733208,18619196.98613298,2.0266448305180202e-08,2.0266448305180202e-08,1.1517105129486882e-07,1.1517105129486882e-07,161.70590070281835,15670099.835626375,6.144628923446327e-08,1474548.7177284844,18619196.986128215,55.98882917650901,0.8723027767001689,97,17082158.035770826,16848594.215286925,17082158.035770826,-233563.8204839006,10.1332241525901,1.0
1.011753397988367e-20,1.3322676295501878e-15,2.5927501270081226e-13,False,4.1990542551772e-21,1.0008161209433342e-07,19096700.09172505,-7.337793973629972e-08,1.7194254695292708e-21,7.431872472502799e-08,18873315.101695634,7.295594645209707e-25,4.1990542551772e-21,1.0008161209433342e-07,19096700.09172504,7.337793973629972e-08,-2.0266448305180202e-08,-2.0266448305180202e-08,1.1517105129460597e-07,1.1517105129460597e-07,161.70590068464924,15670099.796256397,6.144629085816999e-08,1474548.75669989,18619197.024702653,2.0266448305180202e-08,2.0266448305180202e-08,1.1517105129460598e-07,1.1517105129460598e-07,161.70590068464625,15670099.796258826,6.144629085806568e-08,1474548.7566973865,18619197.024700075,55.98887111954901,0.8723034301703485,98,17082158.0427051,16848594.322807178,17082158.04270511,-233563.71989792585,10.1332241525901,1.0
1.0117533979883671e-20,1.3322676295501878e-15,2.5927501269603295e-13,False,4.199054255121589e-21,1.0008161209389161e-07,19096699.98282136,-7.33779397367496e-08,1.719425469640492e-21,7.431872472663043e-08,18873315.051319465,0.0,4.199054255121589e-21,1.0008161209389161e-07,19096699.982821345,7.337793973674958e-08,-2.0266448305180202e-08,-2.0266448305180202e-08,1.1517105129450083e-07,1.1517105129450083e-07,161.705900677377,15670099.780516509,6.144629150731042e-08,1474548.7722802386,18619197.040124103,2.0266448305180202e-08,2.0266448305180202e-08,1.1517105129450084e-07,1.1517105129450084e-07,161.70590067737783,15670099.780514164,6.144629150740876e-08,1474548.7722825985,18619197.04012648,55.98888789676501,0.8723036915584202,99,17082158.04547882,16848594.365815163,17082158.04547882,-233563.67966365814,10.1332241525901,1.0
1.0117533979883673e-20,1.3322676295501878e-15,2.5927501268647443e-13,False,4.199054255010369e-21,1.0008161209300798e-07,19096699.765014052,-7.337793973764932e-08,1.719425469862935e-21,7.431872472983531e-08,18873314.950567123,0.0,4.199054255010369e-21,1.0008161209300798e-07,19096699.765014052,7.337793973764932e-08,-2.0266448305180202e-08,-2.0266448305180202e-08,1.1517105129429055e-07,1.1517105129429057e-07,161.70590066285047,15670099.749008976,6.144629280676566e-08,1474548.8034691177,18619197.07099561,2.0266448305180202e-08,2.0266448305180202e-08,1.1517105129429055e-07,1.1517105129429055e-07,161.7059006628566,15670099.748998456,6.144629280721024e-08,1474548.803479787,18619197.071006432,55.98892145119701,0.872304214334564,100,17082158.051026233,16848594.451831236,17082158.051026236,-233563.59919499606,10.1332241525901,1.0
1.011753397988367e-20,1.3322676295501878e-15,2.5927501268265094e-13,False,4.199054254965879e-21,1.0008161209265452e-07,19096699.677891176,-7.337793973800925e-08,1.7194254699519123e-21,7.431872473111727e-08,18873314.910266194,0.0,4.199054254965879e-21,1.0008161209265452e-07,19096699.677891165,7.337793973800923e-08,-2.0266448305180202e-08,-2.0266448305180202e-08,1.1517105129420644e-07,1.1517105129420644e-07,161.7059006570329,15670099.736416206,6.144629332611409e-08,1474548.8159342632,18619197.083333645,2.0266448305180202e-08,2.0266448305180202e-08,1.1517105129420644e-07,1.1517105129420644e-07,161.70590065703834,15670099.736407105,6.144629332649877e-08,1474548.8159434944,18619197.083343007,55.98893487296981,0.8723044234450213,101,17082158.0532452,16848594.486237735,17082158.053245194,-233563.56700746343,10.1332241525901,1.0
1.0117533979883671e-20,1.3322676295501878e-15,2.5927501268112164e-13,False,4.199054254948084e-21,1.0008161209251314e-07,19096699.643042024,-7.337793973815319e-08,1.7194254699875033e-21,7.431872473163005e-08,18873314.894145817,0.0,4.199054254948084e-21,1.0008161209251314e-07,19096699.64304201,7.33779397381532e-08,-2.0266448305180202e-08,-2.0266448305180202e-08,1.151710512941728e-07,1.151710512941728e-07,161.70590065470418,15670099.731380226,6.144629353380469e-08,1474548.8209191505,18619197.088267647,2.0266448305180202e-08,2.0266448305180202e-08,1.151710512941728e-07,1.151710512941728e-07,161.70590065471737,15670099.731359946,6.1446293534663e-08,1474548.8209397476,18619197.08828856,55.988940241678925,0.8723045070892043,102,17082158.05413279,16848594.500000235,17082158.054132774,-233563.55413254723,10.1332241525901,1.0
1.011753397988367e-20,1.3322676295501878e-15,2.5927501268050983e-13,False,4.199054254940965e-21,1.0008161209245658e-07,19096699.629102368,-7.337793973821079e-08,1.7194254700017397e-21,7.431872473183517e-08,18873314.88769767,0.0,4.199054254940965e-21,1.0008161209245658e-07,19096699.629102353,7.337793973821077e-08,-2.0266448305180202e-08,-2.0266448305180202e-08,1.1517105129415934e-07,1.1517105129415934e-07,161.7059006537768,15670099.729359686,6.144629361714131e-08,1474548.8229193538,18619197.090247594,2.0266448305180202e-08,2.0266448305180202e-08,1.1517105129415934e-07,1.1517105129415934e-07,161.70590065378013,15670099.729353793,6.144629361739015e-08,1474548.8229253255,18619197.090253644,55.988942389162574,0.8723045405468776,103,17082158.054487832,16848594.505505167,17082158.054487806,-233563.54898265004,10.1332241525901,1.0
1.0117533979883671e-20,1.3322676295501878e-15,2.592750126802651e-13,False,4.199054254938119e-21,1.0008161209243397e-07,19096699.62352651,-7.337793973823383e-08,1.7194254700074344e-21,7.431872473191721e-08,18873314.885118414,-7.295594643180839e-25,4.199054254938119e-21,1.0008161209243397e-07,19096699.62352649,7.337793973823383e-08,-2.0266448305180202e-08,-2.0266448305180202e-08,1.1517105129415395e-07,1.1517105129415397e-07,161.7059006533984,15670099.72856212,6.144629365002449e-08,1474548.8237086013,18619197.091028556,2.0266448305180202e-08,2.0266448305180202e-08,1.1517105129415395e-07,1.1517105129415397e-07,161.70590065340676,15670099.728551324,6.14462936504829e-08,1474548.823719602,18619197.091039762,55.98894324815603,0.8723045539299468,104,17082158.054629833,16848594.5077072,17082158.054629814,-233563.5469226241,10.1332241525901,1.0
1.011753397988367e-20,1.3322676295501878e-15,2.5927501267977575e-13,False,4.199054254932423e-21,1.0008161209238872e-07,19096699.612374783,-7.337793973827989e-08,1.7194254700188233e-21,7.43187247320813e-08,18873314.879959904,0.0,4.199054254932423e-21,1.0008161209238872e-07,19096699.612374764,7.33779397382799e-08,-2.0266448305180202e-08,-2.0266448305180202e-08,1.151710512941432e-07,1.151710512941432e-07,161.70590065266447,15670099.726936154,6.144629371709904e-08,1474548.8253184892,18619197.092622437,2.0266448305180202e-08,2.0266448305180202e-08,1.151710512941432e-07,1.151710512941432e-07,161.70590065266757,15670099.726931166,6.144629371731017e-08,1474548.8253235556,18619197.092627577,55.98894496614295,0.8723045806960854,105,17082158.054913867,16848594.5121112,17082158.054913852,-233563.54280266166,10.1332241525901,1.0
1.0117533979883671e-20,1.3322676295501878e-15,2.5927501267958e-13,False,4.199054254930146e-21,1.0008161209237063e-07,19096699.60791409,-7.337793973829832e-08,1.7194254700233786e-21,7.431872473214693e-08,18873314.877896495,-7.295594643113186e-25,4.199054254930146e-21,1.0008161209237063e-07,19096699.607914075,7.337793973829831e-08,-2.0266448305180202e-08,-2.0266448305180202e-08,1.1517105129413888e-07,1.151710512941389e-07,161.70590065237164,15670099.726282548,6.144629374406386e-08,1474548.825965684,18619197.093263242,2.0266448305180202e-08,2.0266448305180202e-08,1.151710512941389e-07,1.151710512941389e-07,161.70590065237266,15670099.726280216,6.144629374416197e-08,1474548.8259680383,18619197.093265623,55.98894565333772,0.8723045914025408,106,17082158.05502747,16848594.513872802,17082158.05502746,-233563.54115466028,10.1332241525901,1.0
