design_id,coordinate,dE_dq_J,dsigma_dq_Pa,drTJ_dq_m,dlnGamma_dq,energy_lowering_direction,directional_minus_dE_dq_J,directional_dsigma_dq_Pa,directional_drTJ_dq_m,directional_dlnGamma_dq,accessible_loading
Ro180_q0.45_L28W_r0.45_th140_kc-10_ko-10,gb_spacing,-5.2938724240649455e-14,0.0,0.0,0.0,1.0,5.2938724240649455e-14,0.0,0.0,0.0,False
Ro180_q0.45_L28W_r0.45_th140_kc+0_ko+0,center_outer_exchange,1.7936652547080661e-13,0.0,0.0,0.0,-1.0,1.7936652547080661e-13,-0.0,-0.0,-0.0,False
Ro180_q0.45_L28W_r0.45_th140_kc+0_ko+0,tj_radius,-4.369526794824651e-14,-77341008.00393522,3.645002430000608e-08,-0.3046499655410262,1.0,4.369526794824651e-14,-77341008.00393522,3.645002430000608e-08,-0.3046499655410262,False
Ro180_q0.45_L28W_r0.45_th140_kc+0_ko+0,center_curvature,7.310142240490882e-15,-125000000.0,0.0,-2.108604977188122,-1.0,7.310142240490882e-15,125000000.0,-0.0,2.108604977188122,True
Ro180_q0.45_L28W_r0.45_th140_kc+0_ko+0,outer_curvature,1.1764646990895253e-13,-125000000.0,0.0,-2.108604977188122,-1.0,1.1764646990895253e-13,125000000.0,-0.0,2.108604977188122,True
Ro180_q0.45_L28W_r0.45_th140_kc+0_ko+0,center_angle,3.5292534591554807e-15,7037450.3358490765,0.0,0.11871343249236777,-1.0,3.5292534591554807e-15,-7037450.3358490765,-0.0,-0.11871343249236777,False
Ro180_q0.45_L28W_r0.45_th140_kc+0_ko+0,outer_angle,1.387137250805399e-14,7037450.3358490765,0.0,0.11871343249236777,-1.0,1.387137250805399e-14,-7037450.3358490765,-0.0,-0.11871343249236777,False
Ro180_q0.45_L28W_r0.45_th140_kc+0_ko+0,gb_spacing,-5.259992654755431e-14,0.0,0.0,0.0,1.0,5.259992654755431e-14,0.0,0.0,0.0,False
Ro180_q0.45_L28W_r0.45_th140_kc+10_ko+10,center_outer_exchange,1.7920100379977658e-13,0.0,0.0,0.0,-1.0,1.7920100379977658e-13,-0.0,-0.0,-0.0,False
Ro180_q0.45_L28W_r0.45_th140_kc+10_ko+10,tj_radius,-3.777719327832617e-14,-77341008.00393522,3.645002430000608e-08,-0.4261452886366035,1.0,3.777719327832617e-14,-77341008.00393522,3.645002430000608e-08,-0.4261452886366035,False
Ro180_q0.45_L28W_r0.45_th140_kc+10_ko+10,center_curvature,7.409731486809442e-15,-125000000.0,0.0,-2.3049696542774,-1.0,7.409731486809442e-15,125000000.0,-0.0,2.3049696542774,True
Ro180_q0.45_L28W_r0.45_th140_kc+10_ko+10,outer_curvature,1.2702350509517489e-13,-125000000.0,0.0,-2.3049696542774,-1.0,1.2702350509517489e-13,125000000.0,-0.0,2.3049696542774,True
Ro180_q0.45_L28W_r0.45_th140_kc+10_ko+10,center_angle,3.414942726903304e-15,7037450.3358490765,0.0,0.1297686016412669,-1.0,3.414942726903304e-15,-7037450.3358490765,-0.0,-0.1297686016412669,False
Ro180_q0.45_L28W_r0.45_th140_kc+10_ko+10,outer_angle,1.2032153651176364e-14,7037450.3358490765,0.0,0.1297686016412669,-1.0,1.2032153651176364e-14,-7037450.3358490765,-0.0,-0.1297686016412669,False
Ro180_q0.45_L28W_r0.45_th140_kc+10_ko+10,gb_spacing,-5.223796558238821e-14,0.0,0.0,0.0,1.0,5.223796558238821e-14,0.0,0.0,0.0,False
Ro180_q0.45_L28W_r0.45_th160_kc-10_ko-10,center_outer_exchange,1.8022263795681546e-13,0.0,0.0,0.0,-1.0,1.8022263795681546e-13,-0.0,-0.0,-0.0,False
Ro180_q0.45_L28W_r0.45_th160_kc-10_ko-10,tj_radius,-4.3295403813794366e-14,-81054190.0864914,3.645002430000608e-08,-0.22952721058311365,1.0,4.3295403813794366e-14,-81054190.0864914,3.645002430000608e-08,-0.22952721058311365,False
Ro180_q0.45_L28W_r0.45_th160_kc-10_ko-10,center_curvature,6.620661338315913e-15,-125000000.0,0.0,-1.8961536182064975,-1.0,6.620661338315913e-15,125000000.0,-0.0,1.8961536182064975,True
Ro180_q0.45_L28W_r0.45_th160_kc-10_ko-10,outer_curvature,1.0127308393854782e-13,-125000000.0,0.0,-1.8961536182064975,-1.0,1.0127308393854782e-13,125000000.0,-0.0,1.8961536182064975,True
Ro180_q0.45_L28W_r0.45_th160_kc-10_ko-10,center_angle,3.3561107419110888e-15,3573007.17542693,0.0,0.05419970166542498,-1.0,3.3561107419110888e-15,-3573007.17542693,-0.0,-0.05419970166542498,False
Ro180_q0.45_L28W_r0.45_th160_kc-10_ko-10,outer_angle,1.1808934588373842e-14,3573007.17542693,0.0,0.05419970166542498,-1.0,1.1808934588373842e-14,-3573007.17542693,-0.0,-0.05419970166542498,False
Ro180_q0.45_L28W_r0.45_th160_kc-10_ko-10,gb_spacing,-5.253307145552758e-14,0.0,0.0,0.0,1.0,5.253307145552758e-14,0.0,0.0,0.0,False
Ro180_q0.45_L28W_r0.45_th160_kc+0_ko+0,center_outer_exchange,1.800559580969661e-13,0.0,0.0,0.0,-1.0,1.800559580969661e-13,-0.0,-0.0,-0.0,False
Ro180_q0.45_L28W_r0.45_th160_kc+0_ko+0,tj_radius,-3.829222546669294e-14,-81054190.0864914,3.645002430000608e-08,-0.32638708483057055,1.0,3.829222546669294e-14,-81054190.0864914,3.645002430000608e-08,-0.32638708483057055,False
Ro180_q0.45_L28W_r0.45_th160_kc+0_ko+0,center_curvature,6.699718462465073e-15,-125000000.0,0.0,-2.0455297355086444,-1.0,6.699718462465073e-15,125000000.0,-0.0,2.0455297355086444,True
Ro180_q0.45_L28W_r0.45_th160_kc+0_ko+0,outer_curvature,1.0833424279128881e-13,-125000000.0,0.0,-2.0455297355086444,-1.0,1.0833424279128881e-13,125000000.0,-0.0,2.0455297355086444,True
Ro180_q0.45_L28W_r0.45_th160_kc+0_ko+0,center_angle,3.325204914913534e-15,3573007.17542693,0.0,0.058469454461196335,-1.0,3.325204914913534e-15,-3573007.17542693,-0.0,-0.058469454461196335,False
Ro180_q0.45_L28W_r0.45_th160_kc+0_ko+0,outer_angle,1.134337631937626e-14,3573007.17542693,0.0,0.058469454461196335,-1.0,1.134337631937626e-14,-3573007.17542693,-0.0,-0.058469454461196335,False
Ro180_q0.45_L28W_r0.45_th160_kc+0_ko+0,gb_spacing,-5.217827293389155e-14,0.0,0.0,0.0,1.0,5.217827293389155e-14,0.0,0.0,0.0,False
Ro180_q0.45_L28W_r0.45_th160_kc+10_ko+10,center_outer_exchange,1.798587840718688e-13,0.0,0.0,0.0,-1.0,1.798587840718688e-13,-0.0,-0.0,-0.0,False
Ro180_q0.45_L28W_r0.45_th160_kc+10_ko+10,tj_radius,-3.2530840820446506e-14,-81054190.0864914,3.645002430000608e-08,-0.44406259395413095,1.0,3.2530840820446506e-14,-81054190.0864914,3.645002430000608e-08,-0.44406259395413095,False
Ro180_q0.45_L28W_r0.45_th160_kc+10_ko+10,center_curvature,6.779734518307068e-15,-125000000.0,0.0,-2.227007709215023,-1.0,6.779734518307068e-15,125000000.0,-0.0,2.227007709215023,True
Ro180_q0.45_L28W_r0.45_th160_kc+10_ko+10,outer_curvature,1.1518166251942306e-13,-125000000.0,0.0,-2.227007709215023,-1.0,1.1518166251942306e-13,125000000.0,-0.0,2.227007709215023,True
Ro180_q0.45_L28W_r0.45_th160_kc+10_ko+10,center_angle,3.2931982643043717e-15,3573007.17542693,0.0,0.06365679567099658,-1.0,3.2931982643043717e-15,-3573007.17542693,-0.0,-0.06365679567099658,False
Ro180_q0.45_L28W_r0.45_th160_kc+10_ko+10,outer_angle,1.0704077980191872e-14,3573007.17542693,0.0,0.06365679567099658,-1.0,1.0704077980191872e-14,-3573007.17542693,-0.0,-0.06365679567099658,False
Ro180_q0.45_L28W_r0.45_th160_kc+10_ko+10,gb_spacing,-5.1805655229540716e-14,0.0,0.0,0.0,1.0,5.1805655229540716e-14,0.0,0.0,0.0,False
Ro180_q0.45_L28W_r0.60_th120_kc-10_ko-10,center_outer_exchange,1.6207625775443283e-13,0.0,0.0,0.0,-1.0,1.6207625775443283e-13,-0.0,-0.0,-0.0,False
Ro180_q0.45_L28W_r0.60_th120_kc-10_ko-10,tj_radius,-8.321013718245785e-14,-53458393.89721118,4.8600032400007003e-08,-0.02384829395241095,1.0,8.321013718245785e-14,-53458393.89721118,4.8600032400007003e-08,-0.02384829395241095,False
Ro180_q0.45_L28W_r0.60_th120_kc-10_ko-10,center_curvature,9.743879135541103e-15,-125000000.0,0.0,-2.394038329292414,-1.0,9.743879135541103e-15,125000000.0,-0.0,2.394038329292414,True
Ro180_q0.45_L28W_r0.60_th120_kc-10_ko-10,outer_curvature,1.4541179066918026e-13,-125000000.0,0.0,-2.394038329292414,-1.0,1.4541179066918026e-13,125000000.0,-0.0,2.394038329292414,True
Ro180_q0.45_L28W_r0.60_th120_kc-10_ko-10,center_angle,4.6892035460384635e-15,7716048.096707091,0.0,0.14777975902990903,-1.0,4.6892035460384635e-15,-7716048.096707091,-0.0,-0.14777975902990903,False
Ro180_q0.45_L28W_r0.60_th120_kc-10_ko-10,outer_angle,2.2543927863787398e-14,7716048.096707091,0.0,0.14777975902990903,-1.0,2.2543927863787398e-14,-7716048.096707091,-0.0,-0.14777975902990903,False
Ro180_q0.45_L28W_r0.60_th120_kc-10_ko-10,gb_spacing,-4.234752505953853e-14,0.0,0.0,0.0,1.0,4.234752505953853e-14,0.0,0.0,0.0,False
Ro180_q0.45_L28W_r0.60_th120_kc+0_ko+0,center_outer_exchange,1.6266073521134297e-13,0.0,0.0,0.0,-1.0,1.6266073521134297e-13,-0.0,-0.0,-0.0,False
Ro180_q0.45_L28W_r0.60_th120_kc+0_ko+0,tj_radius,-7.879740379734299e-14,-53458393.89721118,4.8600032400007003e-08,-0.141301365708002,1.0,7.879740379734299e-14,-53458393.89721118,4.8600032400007003e-08,-0.141301365708002,False
Ro180_q0.45_L28W_r0.60_th120_kc+0_ko+0,center_curvature,1.0162591163123812e-14,-125000000.0,0.0,-2.6686785401563995,-1.0,1.0162591163123812e-14,125000000.0,-0.0,2.6686785401563995,True
Ro180_q0.45_L28W_r0.60_th120_kc+0_ko+0,outer_curvature,1.79303646537888e-13,-125000000.0,0.0,-2.6686785401563995,-1.0,1.79303646537888e-13,125000000.0,-0.0,2.6686785401563995,True
Ro180_q0.45_L28W_r0.60_th120_kc+0_ko+0,center_angle,4.5198536987592926e-15,7716048.096707091,0.0,0.1647326529319315,-1.0,4.5198536987592926e-15,-7716048.096707091,-0.0,-0.1647326529319315,False
Ro180_q0.45_L28W_r0.60_th120_kc+0_ko+0,outer_angle,2.0965371543167404e-14,7716048.096707091,0.0,0.1647326529319315,-1.0,2.0965371543167404e-14,-7716048.096707091,-0.0,-0.1647326529319315,False
Ro180_q0.45_L28W_r0.60_th120_kc+0_ko+0,gb_spacing,-4.236322077432651e-14,0.0,0.0,0.0,1.0,4.236322077432651e-14,0.0,0.0,0.0,False
Ro180_q0.45_L28W_r0.60_th120_kc+10_ko+10,center_outer_exchange,1.630467926032015e-13,0.0,0.0,0.0,-1.0,1.630467926032015e-13,-0.0,-0.0,-0.0,False
Ro180_q0.45_L28W_r0.60_th120_kc+10_ko+10,tj_radius,-7.099822189721057e-14,-53458393.89721118,4.8600032400007003e-08,-0.29913342823684186,1.0,7.099822189721057e-14,-53458393.89721118,4.8600032400007003e-08,-0.29913342823684186,False
Ro180_q0.45_L28W_r0.60_th120_kc+10_ko+10,center_curvature,1.0575771958426319e-14,-125000000.0,0.0,-3.037738781204169,-1.0,1.0575771958426319e-14,125000000.0,-0.0,3.037738781204169,True
Ro180_q0.45_L28W_r0.60_th120_kc+10_ko+10,outer_curvature,2.1205192458814402e-13,-125000000.0,0.0,-3.037738781204169,-1.0,2.1205192458814402e-13,125000000.0,-0.0,3.037738781204169,True
Ro180_q0.45_L28W_r0.60_th120_kc+10_ko+10,center_angle,4.320049875426271e-15,7716048.096707091,0.0,0.1875137452840292,-1.0,4.320049875426271e-15,-7716048.096707091,-0.0,-0.1875137452840292,False
Ro180_q0.45_L28W_r0.60_th120_kc+10_ko+10,outer_angle,1.6948906254215287e-14,7716048.096707091,0.0,0.1875137452840292,-1.0,1.6948906254215287e-14,-7716048.096707091,-0.0,-0.1875137452840292,False
Ro180_q0.45_L28W_r0.60_th120_kc+10_ko+10,gb_spacing,-4.227147743138717e-14,0.0,0.0,0.0,1.0,4.227147743138717e-14,0.0,0.0,0.0,False
Ro180_q0.45_L28W_r0.60_th140_kc-10_ko-10,center_outer_exchange,1.6570455779668416e-13,0.0,0.0,0.0,-1.0,1.6570455779668416e-13,-0.0,-0.0,-0.0,False
Ro180_q0.45_L28W_r0.60_th140_kc-10_ko-10,tj_radius,-7.949679812319301e-14,-58005756.00294769,4.8600032400007003e-08,-0.06290517174212251,1.0,7.949679812319301e-14,-58005756.00294769,4.8600032400007003e-08,-0.06290517174212251,False
Ro180_q0.45_L28W_r0.60_th140_kc-10_ko-10,center_curvature,8.736184996432097e-15,-125000000.0,0.0,-2.2905231546754834,-1.0,8.736184996432097e-15,125000000.0,-0.0,2.2905231546754834,True
Ro180_q0.45_L28W_r0.60_th140_kc-10_ko-10,outer_curvature,1.3973654381161182e-13,-125000000.0,0.0,-2.2905231546754834,-1.0,1.3973654381161182e-13,125000000.0,-0.0,2.2905231546754834,True
Ro180_q0.45_L28W_r0.60_th140_kc-10_ko-10,center_angle,4.345115119462979e-15,5278087.751891464,0.0,0.09671645265107998,-1.0,4.345115119462979e-15,-5278087.751891464,-0.0,-0.09671645265107998,False
Ro180_q0.45_L28W_r0.60_th140_kc-10_ko-10,outer_angle,1.8924583779335452e-14,5278087.751887739,0.0,0.09671645265107998,-1.0,1.8924583779335452e-14,-5278087.751887739,-0.0,-0.09671645265107998,False
Ro180_q0.45_L28W_r0.60_th140_kc-10_ko-10,gb_spacing,-4.334958507926581e-14,0.0,0.0,0.0,1.0,4.334958507926581e-14,0.0,0.0,0.0,False
Ro180_q0.45_L28W_r0.60_th140_kc+0_ko+0,center_outer_exchange,1.6588167513926387e-13,0.0,0.0,0.0,-1.0,1.6588167513926387e-13,-0.0,-0.0,-0.0,False
Ro180_q0.45_L28W_r0.60_th140_kc+0_ko+0,tj_radius,-7.383356636684352e-14,-58005756.00294955,4.8600032400007003e-08,-0.17617125749902485,1.0,7.383356636684352e-14,-58005756.00294955,4.8600032400007003e-08,-0.17617125749902485,False
Ro180_q0.45_L28W_r0.60_th140_kc+0_ko+0,center_curvature,8.987594416111795e-15,-125000000.0,0.0,-2.534609619018191,-1.0,8.987594416111795e-15,125000000.0,-0.0,2.534609619018191,True
Ro180_q0.45_L28W_r0.60_th140_kc+0_ko+0,outer_curvature,1.5984197316624578e-13,-125000000.0,0.0,-2.534609619018191,-1.0,1.5984197316624578e-13,125000000.0,-0.0,2.534609619018191,True
Ro180_q0.45_L28W_r0.60_th140_kc+0_ko+0,center_angle,4.2629971514887925e-15,5278087.751887739,0.0,0.10702282521179995,-1.0,4.2629971514887925e-15,-5278087.751887739,-0.0,-0.10702282521179995,False
Ro180_q0.45_L28W_r0.60_th140_kc+0_ko+0,outer_angle,1.7789855082228362e-14,5278087.751887739,0.0,0.10702282521179995,-1.0,1.7789855082228362e-14,-5278087.751887739,-0.0,-0.10702282521179995,False
Ro180_q0.45_L28W_r0.60_th140_kc+0_ko+0,gb_spacing,-4.3140635869784654e-14,0.0,0.0,0.0,1.0,4.3140635869784654e-14,0.0,0.0,0.0,False
Ro180_q0.45_L28W_r0.60_th140_kc+10_ko+10,center_outer_exchange,1.6594760627761457e-13,0.0,0.0,0.0,-1.0,1.6594760627761457e-13,-0.0,-0.0,-0.0,False
Ro180_q0.45_L28W_r0.60_th140_kc+10_ko+10,tj_radius,-6.611517283603429e-14,-58005756.00294955,4.8600032400007003e-08,-0.32486091107963855,1.0,6.611517283603429e-14,-58005756.00294955,4.8600032400007003e-08,-0.32486091107963855,False
Ro180_q0.45_L28W_r0.60_th140_kc+10_ko+10,center_curvature,9.23825593744172e-15,-125000000.0,0.0,-2.8550345524323006,-1.0,9.23825593744172e-15,125000000.0,-0.0,2.8550345524323006,True
Ro180_q0.45_L28W_r0.60_th140_kc+10_ko+10,outer_curvature,1.795599259771132e-13,-125000000.0,0.0,-2.8550345524323006,-1.0,1.795599259771132e-13,125000000.0,-0.0,2.8550345524323006,True
Ro180_q0.45_L28W_r0.60_th140_kc+10_ko+10,center_angle,4.169924322106029e-15,5278087.751887739,0.0,0.12055247488440557,-1.0,4.169924322106029e-15,-5278087.751887739,-0.0,-0.12055247488440557,False
Ro180_q0.45_L28W_r0.60_th140_kc+10_ko+10,outer_angle,1.574681847828267e-14,5278087.751887739,0.0,0.12055247488440557,-1.0,1.574681847828267e-14,-5278087.751887739,-0.0,-0.12055247488440557,False
Ro180_q0.45_L28W_r0.60_th140_kc+10_ko+10,gb_spacing,-4.287038531881239e-14,0.0,0.0,0.0,1.0,4.287038531881239e-14,0.0,0.0,0.0,False
Ro180_q0.45_L28W_r0.60_th160_kc-10_ko-10,center_outer_exchange,1.6801947161835684e-13,0.0,0.0,0.0,-1.0,1.6801947161835684e-13,-0.0,-0.0,-0.0,False
Ro180_q0.45_L28W_r0.60_th160_kc-10_ko-10,tj_radius,-7.390122196300902e-14,-60790642.56486669,4.8600032400007003e-08,-0.08563468487243764,1.0,7.390122196300902e-14,-60790642.56486669,4.8600032400007003e-08,-0.08563468487243764,False
Ro180_q0.45_L28W_r0.60_th160_kc-10_ko-10,center_curvature,8.398360336328675e-15,-125000000.0,0.0,-2.232328799585126,-1.0,8.398360336328675e-15,125000000.0,-0.0,2.232328799585126,True
Ro180_q0.45_L28W_r0.60_th160_kc-10_ko-10,outer_curvature,1.3656072858950946e-13,-125000000.0,0.0,-2.232328799585126,-1.0,1.3656072858950946e-13,125000000.0,-0.0,2.232328799585126,True
Ro180_q0.45_L28W_r0.60_th160_kc-10_ko-10,center_angle,4.2223810242698804e-15,2679755.3815692663,0.0,0.047856667386270146,-1.0,4.2223810242698804e-15,-2679755.3815692663,-0.0,-0.047856667386270146,False
Ro180_q0.45_L28W_r0.60_th160_kc-10_ko-10,outer_angle,1.577231503581846e-14,2679755.3815692663,0.0,0.047856667386270146,-1.0,1.577231503581846e-14,-2679755.3815692663,-0.0,-0.047856667386270146,False
Ro180_q0.45_L28W_r0.60_th160_kc-10_ko-10,gb_spacing,-4.361914004896683e-14,0.0,0.0,0.0,1.0,4.361914004896683e-14,0.0,0.0,0.0,False
Ro180_q0.45_L28W_r0.60_th160_kc+0_ko+0,center_outer_exchange,1.6799983627528398e-13,0.0,0.0,0.0,-1.0,1.6799983627528398e-13,-0.0,-0.0,-0.0,False
Ro180_q0.45_L28W_r0.60_th160_kc+0_ko+0,tj_radius,-6.753112206373224e-14,-60790642.56486669,4.8600032400007003e-08,-0.19652470563913393,1.0,6.753112206373224e-14,-60790642.56486669,4.8600032400007003e-08,-0.19652470563913393,False
Ro180_q0.45_L28W_r0.60_th160_kc+0_ko+0,center_curvature,8.589365383016152e-15,-125000000.0,0.0,-2.4603473811861676,-1.0,8.589365383016152e-15,125000000.0,-0.0,2.4603473811861676,True
Ro180_q0.45_L28W_r0.60_th160_kc+0_ko+0,outer_curvature,1.514824166955936e-13,-125000000.0,0.0,-2.4603473811861676,-1.0,1.514824166955936e-13,125000000.0,-0.0,2.4603473811861676,True
Ro180_q0.45_L28W_r0.60_th160_kc+0_ko+0,center_angle,4.219308108121457e-15,2679755.3815692663,0.0,0.05274489370332702,-1.0,4.219308108121457e-15,-2679755.3815692663,-0.0,-0.05274489370332702,False
Ro180_q0.45_L28W_r0.60_th160_kc+0_ko+0,outer_angle,1.561375493656413e-14,2679755.3815692663,0.0,0.05274489370332702,-1.0,1.561375493656413e-14,-2679755.3815692663,-0.0,-0.05274489370332702,False
Ro180_q0.45_L28W_r0.60_th160_kc+0_ko+0,gb_spacing,-4.328852817121081e-14,0.0,0.0,0.0,1.0,4.328852817121081e-14,0.0,0.0,0.0,False
Ro180_q0.45_L28W_r0.60_th160_kc+10_ko+10,center_outer_exchange,1.679018892271418e-13,0.0,0.0,0.0,-1.0,1.679018892271418e-13,-0.0,-0.0,-0.0,False
Ro180_q0.45_L28W_r0.60_th160_kc+10_ko+10,tj_radius,-5.960535064654275e-14,-60790642.56486669,4.8600032400007003e-08,-0.3402805615152493,1.0,5.960535064654275e-14,-60790642.56486669,4.8600032400007003e-08,-0.3402805615152493,False
Ro180_q0.45_L28W_r0.60_th160_kc+10_ko+10,center_curvature,8.780734534828428e-15,-125000000.0,0.0,-2.755947645981749,-1.0,8.780734534828428e-15,125000000.0,-0.0,2.755947645981749,True
Ro180_q0.45_L28W_r0.60_th160_kc+10_ko+10,outer_curvature,1.6621963938347033e-13,-125000000.0,0.0,-2.755947645981749,-1.0,1.6621963938347033e-13,125000000.0,-0.0,2.755947645981749,True
Ro180_q0.45_L28W_r0.60_th160_kc+10_ko+10,center_angle,4.212527159037812e-15,2679755.3815692663,0.0,0.05908190157111193,-1.0,4.212527159037812e-15,-2679755.3815692663,-0.0,-0.05908190157111193,False
Ro180_q0.45_L28W_r0.60_th160_kc+10_ko+10,outer_angle,1.5123567075132814e-14,2679755.3815692663,0.0,0.05908190157111193,-1.0,1.5123567075132814e-14,-2679755.3815692663,-0.0,-0.05908190157111193,False
Ro180_q0.45_L28W_r0.60_th160_kc+10_ko+10,gb_spacing,-4.2913576544752837e-14,0.0,0.0,0.0,1.0,4.2913576544752837e-14,0.0,0.0,0.0,False
Ro180_q0.45_L28W_r0.75_th120_kc-10_ko-10,center_outer_exchange,1.1685202584850031e-13,0.0,0.0,0.0,-1.0,1.1685202584850031e-13,-0.0,-0.0,-0.0,False
Ro180_q0.45_L28W_r0.75_th120_kc-10_ko-10,tj_radius,-9.776504515206252e-14,-42766715.117769316,6.075004050000958e-08,0.07944474680565694,1.0,9.776504515206252e-14,-42766715.117769316,6.075004050000958e-08,0.07944474680565694,False
Ro180_q0.45_L28W_r0.75_th120_kc-10_ko-10,center_curvature,5.7159898317528845e-15,-125000000.0,0.0,-2.690641482142375,-1.0,5.7159898317528845e-15,125000000.0,-0.0,2.690641482142375,True
Ro180_q0.45_L28W_r0.75_th120_kc-10_ko-10,outer_curvature,1.5341720315888438e-13,-125000000.0,0.0,-2.690641482142375,-1.0,1.5341720315888438e-13,125000000.0,-0.0,2.690641482142375,True
Ro180_q0.45_L28W_r0.75_th120_kc-10_ko-10,center_angle,2.7872506068563904e-15,6172838.477367535,0.0,0.13287069148848474,-1.0,2.7872506068563904e-15,-6172838.477367535,-0.0,-0.13287069148848474,False
Ro180_q0.45_L28W_r0.75_th120_kc-10_ko-10,outer_angle,2.3087602205348012e-14,6172838.477369398,0.0,0.13287069148848474,-1.0,2.3087602205348012e-14,-6172838.477369398,-0.0,-0.13287069148848474,False
Ro180_q0.45_L28W_r0.75_th120_kc-10_ko-10,gb_spacing,-1.7438074149167064e-14,0.0,0.0,0.0,1.0,1.7438074149167064e-14,0.0,0.0,0.0,False
Ro180_q0.45_L28W_r0.75_th120_kc+0_ko+0,center_outer_exchange,1.2002251789792497e-13,0.0,0.0,0.0,-1.0,1.2002251789792497e-13,-0.0,-0.0,-0.0,False
Ro180_q0.45_L28W_r0.75_th120_kc+0_ko+0,tj_radius,-9.7007202727392e-14,-42766715.117769316,6.075004050000958e-08,-0.049714468731365535,1.0,9.7007202727392e-14,-42766715.117769316,6.075004050000958e-08,-0.049714468731365535,False
Ro180_q0.45_L28W_r0.75_th120_kc+0_ko+0,center_curvature,6.876225736295666e-15,-125000000.0,0.0,-3.068159669073367,-1.0,6.876225736295666e-15,125000000.0,-0.0,3.068159669073367,True
Ro180_q0.45_L28W_r0.75_th120_kc+0_ko+0,outer_curvature,2.1240829633356871e-13,-125000000.0,0.0,-3.068159669073367,-1.0,2.1240829633356871e-13,125000000.0,-0.0,3.068159669073367,True
Ro180_q0.45_L28W_r0.75_th120_kc+0_ko+0,center_angle,3.0331989179319087e-15,6172838.477367535,0.0,0.15151322235340547,-1.0,3.0331989179319087e-15,-6172838.477367535,-0.0,-0.15151322235340547,False
Ro180_q0.45_L28W_r0.75_th120_kc+0_ko+0,outer_angle,2.3394321198428595e-14,6172838.477367535,0.0,0.15151322235340547,-1.0,2.3394321198428595e-14,-6172838.477367535,-0.0,-0.15151322235340547,False
Ro180_q0.45_L28W_r0.75_th120_kc+0_ko+0,gb_spacing,-1.896012299855555e-14,0.0,0.0,0.0,1.0,1.896012299855555e-14,0.0,0.0,0.0,False
Ro180_q0.45_L28W_r0.75_th120_kc+10_ko+10,center_outer_exchange,1.2270118539916597e-13,0.0,0.0,0.0,-1.0,1.2270118539916597e-13,-0.0,-0.0,-0.0,False
Ro180_q0.45_L28W_r0.75_th120_kc+10_ko+10,tj_radius,-9.019235018910688e-14,-42766715.117769316,6.075004050000958e-08,-0.23685786325644553,1.0,9.019235018910688e-14,-42766715.117769316,6.075004050000958e-08,-0.23685786325644553,False
Ro180_q0.45_L28W_r0.75_th120_kc+10_ko+10,center_curvature,8.003269499401033e-15,-125000000.0,0.0,-3.6151651972069487,-1.0,8.003269499401033e-15,125000000.0,-0.0,3.6151651972069487,True
Ro180_q0.45_L28W_r0.75_th120_kc+10_ko+10,outer_curvature,2.6977813547883044e-13,-125000000.0,0.0,-3.6151651972069487,-1.0,2.6977813547883044e-13,125000000.0,-0.0,3.6151651972069487,True
Ro180_q0.45_L28W_r0.75_th120_kc+10_ko+10,center_angle,3.1874603965544826e-15,6172838.477367535,0.0,0.17852503786919272,-1.0,3.1874603965544826e-15,-6172838.477367535,-0.0,-0.17852503786919272,False
Ro180_q0.45_L28W_r0.75_th120_kc+10_ko+10,outer_angle,1.950065842273997e-14,6172838.477367535,0.0,0.17852503786919272,-1.0,1.950065842273997e-14,-6172838.477367535,-0.0,-0.17852503786919272,False
Ro180_q0.45_L28W_r0.75_th120_kc+10_ko+10,gb_spacing,-2.019464724783863e-14,0.0,0.0,0.0,1.0,2.019464724783863e-14,0.0,0.0,0.0,False
Ro180_q0.45_L28W_r0.75_th140_kc-10_ko-10,center_outer_exchange,1.294252144469946e-13,0.0,0.0,0.0,-1.0,1.294252144469946e-13,-0.0,-0.0,-0.0,False
Ro180_q0.45_L28W_r0.75_th140_kc-10_ko-10,tj_radius,-1.016510964828449e-13,-46404604.80236076,6.075004050000958e-08,0.042255704160276686,1.0,1.016510964828449e-13,-46404604.80236076,6.075004050000958e-08,0.042255704160276686,False
Ro180_q0.45_L28W_r0.75_th140_kc-10_ko-10,center_curvature,7.334308516007562e-15,-125000000.0,0.0,-2.579883957468998,-1.0,7.334308516007562e-15,125000000.0,-0.0,2.579883957468998,True
Ro180_q0.45_L28W_r0.75_th140_kc-10_ko-10,outer_curvature,1.6328268253747373e-13,-125000000.0,0.0,-2.579883957468998,-1.0,1.6328268253747373e-13,125000000.0,-0.0,2.579883957468998,True
Ro180_q0.45_L28W_r0.75_th140_kc-10_ko-10,center_angle,3.631422761220799e-15,4222470.201510936,0.0,0.08714759470063171,-1.0,3.631422761220799e-15,-4222470.201510936,-0.0,-0.08714759470063171,False
Ro180_q0.45_L28W_r0.75_th140_kc-10_ko-10,outer_angle,2.1623182828650855e-14,4222470.201510936,0.0,0.08714759470063171,-1.0,2.1623182828650855e-14,-4222470.201510936,-0.0,-0.08714759470063171,False
Ro180_q0.45_L28W_r0.75_th140_kc-10_ko-10,gb_spacing,-2.2956617561192828e-14,0.0,0.0,0.0,1.0,2.2956617561192828e-14,0.0,0.0,0.0,False
