q_over_b,u_m,z_m,surface_radius_m
0.5,1.25e-10,2.690089285714286e-07,1.628025440193756e-07
0.5,1.25e-10,2.69507554945055e-07,1.6287454055550947e-07
0.5,1.25e-10,2.7000618131868136e-07,1.6294293421703883e-07
0.5,1.25e-10,2.7050480769230773e-07,1.6300781742373329e-07
0.5,1.25e-10,2.710034340659341e-07,1.6306926002095894e-07
0.5,1.25e-10,2.7150206043956047e-07,1.631273118582061e-07
0.5,1.25e-10,2.7200068681318683e-07,1.6318200523844412e-07
0.5,1.25e-10,2.724993131868132e-07,1.6323335724722606e-07
0.5,1.25e-10,2.7299793956043957e-07,1.6328142192321184e-07
0.5,1.25e-10,2.7349656593406594e-07,1.6332595587898317e-07
0.5,1.25e-10,2.7399519230769236e-07,1.6336692414262206e-07
0.5,1.25e-10,2.7449381868131873e-07,1.634043562474227e-07
0.5,1.25e-10,2.749924450549451e-07,1.634382724185414e-07
0.5,1.25e-10,2.7549107142857147e-07,1.6346868516973957e-07
0.5,1.25e-10,2.7598969780219784e-07,1.6349560076423535e-07
0.5,1.25e-10,2.764883241758242e-07,1.6351902053803402e-07
0.5,1.25e-10,2.769869505494506e-07,1.6353894208331405e-07
0.5,1.25e-10,2.7748557692307694e-07,1.6355536028872361e-07
0.5,1.25e-10,2.779842032967033e-07,1.635682682330483e-07
0.5,1.25e-10,2.784828296703297e-07,1.635776579284905e-07
0.5,1.25e-10,2.789814560439561e-07,1.6358352090968424e-07
0.5,1.25e-10,2.7948008241758247e-07,1.6358584866468292e-07
0.5,1.25e-10,2.7997870879120884e-07,1.635846329043631e-07
0.5,1.25e-10,2.804773351648352e-07,1.6357986566698646e-07
0.5,1.25e-10,2.809759615384616e-07,1.6357153925499154e-07
0.5,1.25e-10,2.8147458791208794e-07,1.6355964600155664e-07
0.5,1.25e-10,2.819732142857143e-07,1.6354417786481268e-07
0.5,1.25e-10,2.824718406593407e-07,1.6352512584796286e-07
0.5,1.25e-10,2.8297046703296705e-07,1.6350247924388463e-07
0.5,1.25e-10,2.834690934065934e-07,1.6347622470293612e-07
0.5,1.25e-10,2.8396771978021984e-07,1.6344634512276123e-07
0.5,1.25e-10,2.844663461538462e-07,1.634128183587131e-07
0.5,1.25e-10,2.849649725274726e-07,1.6337561575319464e-07
0.5,1.25e-10,2.8546359890109895e-07,1.6333470048156975e-07
0.5,1.25e-10,2.859622252747253e-07,1.6329002571140303e-07
0.5,1.25e-10,2.864608516483517e-07,1.6324156870825424e-07
0.5,1.25e-10,2.8695947802197805e-07,1.631896007423538e-07
0.5,1.25e-10,2.874581043956044e-07,1.6313404968307665e-07
0.5,1.25e-10,2.879567307692308e-07,1.630748811326606e-07
0.5,1.25e-10,2.8845535714285716e-07,1.630120436836697e-07
0.5,1.25e-10,2.8895398351648353e-07,1.6294546600682537e-07
0.5,1.25e-10,2.8945260989010995e-07,1.6287505373456843e-07
0.5,1.25e-10,2.899512362637363e-07,1.6280068612429634e-07
0.5,1.25e-10,2.904498626373627e-07,1.6272235888704985e-07
0.5,1.25e-10,2.9094848901098905e-07,1.6264057249347413e-07
0.5,1.25e-10,2.914471153846154e-07,1.6255518529955635e-07
0.5,1.25e-10,2.919457417582418e-07,1.624660470124958e-07
0.5,1.25e-10,2.9244436813186816e-07,1.6237296678347589e-07
0.5,1.25e-10,2.9294299450549453e-07,1.6227570865345057e-07
0.5,1.25e-10,2.934416208791209e-07,1.6217458716772647e-07
0.5,1.25e-10,2.9394024725274727e-07,1.620700207091629e-07
0.5,1.25e-10,2.944388736263737e-07,1.6196169548577653e-07
0.5,1.25e-10,2.9493750000000006e-07,1.618492877698268e-07
0.5,1.25e-10,2.954361263736264e-07,1.6173248434543866e-07
0.5,1.25e-10,2.959347527472528e-07,1.6161217075215328e-07
0.5,1.25e-10,2.9643337912087916e-07,1.614882185660277e-07
0.5,1.25e-10,2.9693200549450553e-07,1.6136016803196878e-07
0.5,1.25e-10,2.974306318681319e-07,1.6122757538655904e-07
0.5,1.25e-10,2.9792925824175827e-07,1.6109146291185329e-07
0.5,1.25e-10,2.9842788461538464e-07,1.609516341405379e-07
0.5,1.25e-10,2.98926510989011e-07,1.6080743387232056e-07
0.5,1.25e-10,2.994251373626374e-07,1.6065884418526932e-07
0.5,1.25e-10,2.999237637362638e-07,1.605068604880921e-07
0.5,1.25e-10,3.0042239010989016e-07,1.603507002328867e-07
0.5,1.25e-10,3.0092101648351653e-07,1.6018981072389244e-07
0.5,1.25e-10,3.014196428571429e-07,1.6002548917438723e-07
0.5,1.25e-10,3.0191826923076927e-07,1.5985704067479818e-07
0.5,1.25e-10,3.0241689560439564e-07,1.5968375354966215e-07
0.5,1.25e-10,3.02915521978022e-07,1.595070142334263e-07
0.5,1.25e-10,3.034141483516484e-07,1.5932596445888834e-07
0.5,1.25e-10,3.0391277472527474e-07,1.5914015275018998e-07
0.5,1.25e-10,3.044114010989011e-07,1.5895087343496197e-07
0.5,1.25e-10,3.0491002747252753e-07,1.587567638516975e-07
0.5,1.25e-10,3.054086538461539e-07,1.5855855013386818e-07
0.5,1.25e-10,3.0590728021978027e-07,1.5835636839646055e-07
0.5,1.25e-10,3.0640590659340664e-07,1.5814912811016975e-07
0.5,1.25e-10,3.06904532967033e-07,1.579383497539244e-07
0.5,1.25e-10,3.074031593406594e-07,1.5772250620479936e-07
0.5,1.25e-10,3.0790178571428575e-07,1.5750277078633657e-07
0.5,1.25e-10,3.084004120879121e-07,1.5727845117816905e-07
0.5,1.25e-10,3.088990384615385e-07,1.5704953983390978e-07
0.5,1.25e-10,3.0939766483516485e-07,1.5681651690852054e-07
0.5,1.25e-10,3.098962912087912e-07,1.5657847902690177e-07
0.5,1.25e-10,3.1039491758241764e-07,1.5633652504809755e-07
0.5,1.25e-10,3.10893543956044e-07,1.5608937368287038e-07
0.5,1.25e-10,3.113921703296704e-07,1.5583831658292006e-07
0.5,1.25e-10,3.1189079670329675e-07,1.5558200291309967e-07
0.5,1.25e-10,3.123894230769231e-07,1.5532168344180548e-07
0.5,1.25e-10,3.128880494505495e-07,1.5505615157193036e-07
0.5,1.25e-10,3.1338667582417585e-07,1.5478637289587313e-07
0.5,1.25e-10,3.138853021978022e-07,1.54511603817091e-07
0.5,1.25e-10,3.143839285714286e-07,1.5423210363865403e-07
0.5,1.25e-10,3.1488255494505496e-07,1.5394811872338408e-07
0.5,1.25e-10,3.153811813186814e-07,1.536588335036317e-07
0.5,1.25e-10,3.1587980769230775e-07,1.533653885270217e-07
0.5,1.25e-10,3.163784340659341e-07,1.5306641218460775e-07
0.5,1.25e-10,3.168770604395605e-07,1.5276298010356845e-07
0.5,1.25e-10,3.1737568681318686e-07,1.52454541709851e-07
0.5,1.25e-10,3.178743131868132e-07,1.5214082113515596e-07
0.5,1.25e-10,3.183729395604396e-07,1.518227204021019e-07
0.5,1.25e-10,3.1887156593406596e-07,1.5149910279895242e-07
0.5,1.25e-10,3.1937019230769233e-07,1.5117042023387542e-07
0.5,1.25e-10,3.198688186813187e-07,1.5083715465427217e-07
0.5,1.25e-10,3.2036744505494507e-07,1.5049826709481337e-07
0.5,1.25e-10,3.208660714285715e-07,1.5015422685352943e-07
0.5,1.25e-10,3.2136469780219786e-07,1.4980547303600907e-07
0.5,1.25e-10,3.218633241758242e-07,1.4945112672535363e-07
0.5,1.25e-10,3.223619505494506e-07,1.4909137239647693e-07
0.5,1.25e-10,3.2286057692307696e-07,1.4872663032433465e-07
0.5,1.25e-10,3.2335920329670333e-07,1.483566854427378e-07
0.5,1.25e-10,3.238578296703297e-07,1.479810205972223e-07
0.5,1.25e-10,3.2435645604395607e-07,1.47599936743598e-07
0.5,1.25e-10,3.2485508241758244e-07,1.4721365382124198e-07
0.5,1.25e-10,3.253537087912088e-07,1.4682204951534012e-07
0.5,1.25e-10,3.2585233516483523e-07,1.4642465647366703e-07
0.5,1.25e-10,3.263509615384616e-07,1.460216246008057e-07
0.5,1.25e-10,3.2684958791208797e-07,1.4561306490352212e-07
0.5,1.25e-10,3.2734821428571433e-07,1.4519903710600814e-07
0.5,1.25e-10,3.278468406593407e-07,1.447794902514289e-07
0.5,1.25e-10,3.2834546703296707e-07,1.4435408472334127e-07
0.5,1.25e-10,3.2884409340659344e-07,1.439228460445634e-07
0.5,1.25e-10,3.293427197802198e-07,1.43485803845557e-07
0.5,1.25e-10,3.298413461538462e-07,1.430429620483124e-07
0.5,1.25e-10,3.3033997252747255e-07,1.4259430447771576e-07
0.5,1.25e-10,3.308385989010989e-07,1.4213979984035138e-07
0.5,1.25e-10,3.3133722527472534e-07,1.4167940609734245e-07
0.5,1.25e-10,3.318358516483517e-07,1.4121307425260938e-07
0.5,1.25e-10,3.3233447802197807e-07,1.407407515744412e-07
0.5,1.25e-10,3.3283310439560444e-07,1.4026235644874523e-07
0.5,1.25e-10,3.333317307692308e-07,1.3977784172044287e-07
0.5,1.25e-10,3.338303571428572e-07,1.3928719090127362e-07
0.5,1.25e-10,3.3432898351648355e-07,1.3879036966040155e-07
0.5,1.25e-10,3.348276098901099e-07,1.382873405170685e-07
0.5,1.25e-10,3.353262362637363e-07,1.377780632813068e-07
0.5,1.25e-10,3.3582486263736265e-07,1.3726249504147544e-07
0.5,1.25e-10,3.363234890109891e-07,1.367405715521206e-07
0.5,1.25e-10,3.3682211538461544e-07,1.3621225379374133e-07
0.5,1.25e-10,3.373207417582418e-07,1.3567754709882418e-07
0.5,1.25e-10,3.378193681318682e-07,1.351364239716991e-07
0.5,1.25e-10,3.3831799450549455e-07,1.345888535348363e-07
0.5,1.25e-10,3.388166208791209e-07,1.3403479892940368e-07
0.5,1.25e-10,3.393152472527473e-07,1.334742144025094e-07
0.5,1.25e-10,3.3981387362637366e-07,1.3290704209662733e-07
0.5,1.25e-10,3.403125e-07,1.3233320855377485e-07
0.5,1.25e-10,3.408111263736264e-07,1.3175262094348713e-07
0.5,1.25e-10,3.413097527472528e-07,1.31165129577557e-07
0.5,1.25e-10,3.418083791208792e-07,1.3057104261932014e-07
0.5,1.25e-10,3.4230700549450555e-07,1.2997027095696492e-07
0.5,1.25e-10,3.428056318681319e-07,1.2936268522927404e-07
0.5,1.25e-10,3.433042582417583e-07,1.2874811262810528e-07
0.5,1.25e-10,3.4380288461538466e-07,1.2812638899085943e-07
0.5,1.25e-10,3.44301510989011e-07,1.274979706669243e-07
0.5,1.25e-10,3.448001373626374e-07,1.2686264054029998e-07
0.5,1.25e-10,3.4529876373626376e-07,1.2622006052289e-07
0.5,1.25e-10,3.4579739010989013e-07,1.2557031586574317e-07
0.5,1.25e-10,3.462960164835165e-07,1.2491372098893404e-07
0.5,1.25e-10,3.467946428571429e-07,1.2424990047618024e-07
0.5,1.25e-10,3.472932692307693e-07,1.235785529901454e-07
0.5,1.25e-10,3.4779189560439566e-07,1.2290032858642684e-07
0.5,1.25e-10,3.4829052197802203e-07,1.2221463105718944e-07
0.5,1.25e-10,3.487891483516484e-07,1.215215067341289e-07
0.5,1.25e-10,3.4928777472527477e-07,1.2082128312286273e-07
0.5,1.25e-10,3.4978640109890113e-07,1.2011322517909374e-07
0.5,1.25e-10,3.502850274725275e-07,1.1939803588090983e-07
0.5,1.25e-10,3.5078365384615387e-07,1.1867508780377845e-07
0.5,1.25e-10,3.5128228021978024e-07,1.1794467898474024e-07
0.5,1.25e-10,3.5178090659340666e-07,1.1720662758504029e-07
0.5,1.25e-10,3.5227953296703303e-07,1.164608280491586e-07
0.5,1.25e-10,3.527781593406594e-07,1.1570737685351968e-07
0.5,1.25e-10,3.5327678571428577e-07,1.1494605682723408e-07
0.5,1.25e-10,3.5377541208791214e-07,1.1417689707903601e-07
0.5,1.25e-10,3.542740384615385e-07,1.133999138794782e-07
0.5,1.25e-10,3.5477266483516487e-07,1.1261477211628588e-07
0.5,1.25e-10,3.5527129120879124e-07,1.1182190406741222e-07
0.5,1.25e-10,3.557699175824176e-07,1.1102056843660763e-07
0.5,1.25e-10,3.56268543956044e-07,1.1021134432326207e-07
0.5,1.25e-10,3.5676717032967035e-07,1.0939376539823598e-07
0.5,1.25e-10,3.5726579670329677e-07,1.0856773780059902e-07
0.5,1.25e-10,3.5776442307692314e-07,1.0773361138695788e-07
0.5,1.25e-10,3.582630494505495e-07,1.0689076449665308e-07
0.5,1.25e-10,3.587616758241759e-07,1.0603927772317027e-07
0.5,1.25e-10,3.5926030219780224e-07,1.0517930363261655e-07
0.5,1.25e-10,3.597589285714286e-07,1.0431061653169507e-07
0.5,1.25e-10,3.60257554945055e-07,1.0343282590594606e-07
0.5,1.25e-10,3.6075618131868135e-07,1.0254609076308385e-07
0.5,1.25e-10,3.612548076923077e-07,1.0165036746714497e-07
0.5,1.25e-10,3.617534340659341e-07,1.0074556424258112e-07
0.5,1.25e-10,3.622520604395605e-07,9.983119521144085e-08
0.5,1.25e-10,3.627506868131869e-07,9.890730913348838e-08
0.5,1.25e-10,3.6324931318681325e-07,9.797380457498306e-08
0.5,1.25e-10,3.637479395604396e-07,9.703053865861758e-08
0.5,1.25e-10,3.64246565934066e-07,9.60773464432148e-08
0.5,1.25e-10,3.6474519230769235e-07,9.511404540966795e-08
0.5,1.25e-10,3.652438186813187e-07,9.414043895431778e-08
0.5,1.25e-10,3.657424450549451e-07,9.31563189004995e-08
0.5,1.25e-10,3.6624107142857146e-07,9.216146702918422e-08
0.5,1.25e-10,3.667396978021978e-07,9.115565562066554e-08
0.5,1.25e-10,3.672383241758242e-07,9.013864699074237e-08
0.5,1.25e-10,3.677369505494506e-07,8.91101919962073e-08
0.5,1.25e-10,3.68235576923077e-07,8.807002747542034e-08
0.5,1.25e-10,3.6873420329670335e-07,8.701787257979838e-08
0.5,1.25e-10,3.692328296703297e-07,8.595342394068632e-08
0.5,1.25e-10,3.697314560439561e-07,8.487634960289054e-08
0.5,1.25e-10,3.7023008241758246e-07,8.378628164059935e-08
0.5,1.25e-10,3.7072870879120883e-07,8.26826036560014e-08
0.5,1.25e-10,3.712273351648352e-07,8.156511089269953e-08
0.5,1.25e-10,3.7172596153846156e-07,8.043349615316929e-08
0.5,1.25e-10,3.7222458791208793e-07,7.928723124079531e-08
0.5,1.25e-10,3.7272321428571435e-07,7.81253529540614e-08
0.5,1.25e-10,3.732218406593407e-07,7.694781418927319e-08
0.5,1.25e-10,3.737204670329671e-07,7.57540390208549e-08
0.5,1.25e-10,3.7421909340659346e-07,7.454266139162242e-08
0.5,1.25e-10,3.7471771978021983e-07,7.33138944872438e-08
0.5,1.25e-10,3.752163461538462e-07,7.206613221203415e-08
0.5,1.25e-10,3.7571497252747257e-07,7.079927977535653e-08
0.5,1.25e-10,3.7621359890109894e-07,6.951158517385404e-08
0.5,1.25e-10,3.767122252747253e-07,6.82028262167591e-08
0.5,1.25e-10,3.7721085164835167e-07,6.687124214814381e-08
0.5,1.25e-10,3.7770947802197804e-07,6.551576817907802e-08
0.5,1.25e-10,3.7820810439560446e-07,6.41352566657547e-08
0.5,1.25e-10,3.7870673076923083e-07,6.272811332804488e-08
0.5,1.25e-10,3.792053571428572e-07,6.129227511890374e-08
0.5,1.25e-10,3.7970398351648357e-07,5.982598044538525e-08
0.5,1.25e-10,3.8020260989010994e-07,5.8327171427943705e-08
0.5,1.25e-10,3.807012362637363e-07,5.679340660438876e-08
0.5,1.25e-10,3.811998626373627e-07,5.5221760506000674e-08
0.5,1.25e-10,3.8169848901098904e-07,5.3608810596768877e-08
0.5,1.25e-10,3.821971153846154e-07,5.195134573467249e-08
0.5,1.25e-10,3.826957417582418e-07,5.02453010322906e-08
0.5,1.25e-10,3.831943681318682e-07,4.848431258823946e-08
0.5,1.25e-10,3.8369299450549457e-07,4.6663880740586874e-08
0.5,1.25e-10,3.8419162087912094e-07,4.477620059305916e-08
0.5,1.25e-10,3.846902472527473e-07,4.281210918840717e-08
0.5,1.25e-10,3.851888736263737e-07,4.076141381671796e-08
0.5,1.25e-10,3.8568750000000004e-07,3.8609374022956994e-08
0.5,1.25e-10,3.861861263736264e-07,3.6339567986290634e-08
0.5,1.25e-10,3.866847527472528e-07,3.392728847983994e-08
0.5,1.25e-10,3.8718337912087915e-07,3.134084127624806e-08
0.5,1.25e-10,3.876820054945055e-07,2.8531723117467675e-08
0.5,1.25e-10,3.8818063186813194e-07,2.542767903758488e-08
0.5,1.25e-10,3.886792582417583e-07,2.190322877474734e-08
0.5,1.25e-10,3.891778846153847e-07,1.7710132211805443e-08
0.5,1.25e-10,3.8967651098901105e-07,1.2173305482976486e-08
1.0,2.5e-10,-3.901751373626374e-07,4.95374257734477e-09
1.0,2.5e-10,-3.8967651098901105e-07,1.376657348620922e-08
1.0,2.5e-10,-3.891778846153847e-07,1.8844359627305618e-08
1.0,2.5e-10,-3.886792582417583e-07,2.283465310752468e-08
1.0,2.5e-10,-3.8818063186813194e-07,2.623810514288631e-08
1.0,2.5e-10,-3.876820054945055e-07,2.9259269709641954e-08
1.0,2.5e-10,-3.8718337912087915e-07,3.200606783373262e-08
1.0,2.5e-10,-3.866847527472528e-07,3.454542358599123e-08
1.0,2.5e-10,-3.861861263736264e-07,3.691938356281044e-08
1.0,2.5e-10,-3.8568750000000004e-07,3.915800427781486e-08
1.0,2.5e-10,-3.851888736263737e-07,4.128316439949816e-08
1.0,2.5e-10,-3.846902472527473e-07,4.331106987765124e-08
1.0,2.5e-10,-3.8419162087912094e-07,4.5255293977676015e-08
1.0,2.5e-10,-3.8369299450549457e-07,4.712523468193577e-08
1.0,2.5e-10,-3.831943681318682e-07,4.8930165175227325e-08
1.0,2.5e-10,-3.826957417582418e-07,5.067683327683561e-08
1.0,2.5e-10,-3.821971153846154e-07,5.237052608570018e-08
1.0,2.5e-10,-3.8169848901098904e-07,5.4016260084995464e-08
1.0,2.5e-10,-3.811998626373627e-07,5.561845097188257e-08
1.0,2.5e-10,-3.807012362637363e-07,5.718049531008027e-08
1.0,2.5e-10,-3.8020260989010994e-07,5.870538891679302e-08
1.0,2.5e-10,-3.7970398351648357e-07,6.019580637148778e-08
1.0,2.5e-10,-3.792053571428572e-07,6.165415395866731e-08
1.0,2.5e-10,-3.7870673076923083e-07,6.308260116703736e-08
1.0,2.5e-10,-3.7820810439560446e-07,6.448309483839786e-08
1.0,2.5e-10,-3.7770947802197804e-07,6.585735923750246e-08
1.0,2.5e-10,-3.7721085164835167e-07,6.720668993276373e-08
1.0,2.5e-10,-3.767122252747253e-07,6.8532261858341e-08
1.0,2.5e-10,-3.7621359890109894e-07,6.983589493095221e-08
1.0,2.5e-10,-3.7571497252747257e-07,7.111805591369853e-08
1.0,2.5e-10,-3.752163461538462e-07,7.238022921540377e-08
1.0,2.5e-10,-3.7471771978021983e-07,7.362300991450124e-08
1.0,2.5e-10,-3.7421909340659346e-07,7.484753790809484e-08
1.0,2.5e-10,-3.737204670329671e-07,7.605416784965734e-08
1.0,2.5e-10,-3.732218406593407e-07,7.724423657700155e-08
1.0,2.5e-10,-3.7272321428571435e-07,7.841758623806151e-08
1.0,2.5e-10,-3.7222458791208793e-07,7.957535426117238e-08
1.0,2.5e-10,-3.7172596153846156e-07,8.071820795762543e-08
1.0,2.5e-10,-3.712273351648352e-07,8.184623440143618e-08
1.0,2.5e-10,-3.7072870879120883e-07,8.296002567148438e-08
1.0,2.5e-10,-3.7023008241758246e-07,8.406017173407279e-08
1.0,2.5e-10,-3.697314560439561e-07,8.514709161871553e-08
1.0,2.5e-10,-3.692328296703297e-07,8.622115575887881e-08
1.0,2.5e-10,-3.6873420329670335e-07,8.728256912641182e-08
1.0,2.5e-10,-3.68235576923077e-07,8.833165140767555e-08
1.0,2.5e-10,-3.677369505494506e-07,8.936881036294177e-08
1.0,2.5e-10,-3.672383241758242e-07,9.039433536825548e-08
1.0,2.5e-10,-3.667396978021978e-07,9.140849490779541e-08
1.0,2.5e-10,-3.6624107142857146e-07,9.24115399158811e-08
1.0,2.5e-10,-3.657424450549451e-07,9.340370600385915e-08
1.0,2.5e-10,-3.652438186813187e-07,9.438521461441647e-08
1.0,2.5e-10,-3.6474519230769235e-07,9.535627313522784e-08
1.0,2.5e-10,-3.64246565934066e-07,9.631707399407296e-08
1.0,2.5e-10,-3.637479395604396e-07,9.72677927479754e-08
1.0,2.5e-10,-3.6324931318681325e-07,9.820847579983805e-08
1.0,2.5e-10,-3.627506868131869e-07,9.913940272200133e-08
1.0,2.5e-10,-3.622520604395605e-07,1.0006080325820024e-07
1.0,2.5e-10,-3.617534340659341e-07,1.0097282124427342e-07
1.0,2.5e-10,-3.612548076923077e-07,1.0187556992596683e-07
1.0,2.5e-10,-3.6075618131868135e-07,1.0276912424646897e-07
1.0,2.5e-10,-3.60257554945055e-07,1.0365335226842914e-07
1.0,2.5e-10,-3.597589285714286e-07,1.045287742575366e-07
1.0,2.5e-10,-3.5926030219780224e-07,1.0539548633323907e-07
1.0,2.5e-10,-3.587616758241759e-07,1.0625345146564306e-07
1.0,2.5e-10,-3.582630494505495e-07,1.0710244952293301e-07
1.0,2.5e-10,-3.5776442307692314e-07,1.0794318455970847e-07
1.0,2.5e-10,-3.5726579670329677e-07,1.087755199975073e-07
1.0,2.5e-10,-3.5676717032967035e-07,1.095991193221008e-07
1.0,2.5e-10,-3.56268543956044e-07,1.1041473518916439e-07
1.0,2.5e-10,-3.557699175824176e-07,1.1122205827735465e-07
1.0,2.5e-10,-3.5527129120879124e-07,1.1202105482933121e-07
1.0,2.5e-10,-3.5477266483516487e-07,1.1281227918425331e-07
1.0,2.5e-10,-3.542740384615385e-07,1.1359509757231146e-07
1.0,2.5e-10,-3.5377541208791214e-07,1.1437032192855928e-07
1.0,2.5e-10,-3.5327678571428577e-07,1.1513735041062918e-07
1.0,2.5e-10,-3.527781593406594e-07,1.1589680384496984e-07
1.0,2.5e-10,-3.5227953296703303e-07,1.1664824842598486e-07
1.0,2.5e-10,-3.5178090659340666e-07,1.1739219909931467e-07
1.0,2.5e-10,-3.5128228021978024e-07,1.1812822521281171e-07
1.0,2.5e-10,-3.5078365384615387e-07,1.1885693994936417e-07
1.0,2.5e-10,-3.502850274725275e-07,1.19577731175313e-07
1.0,2.5e-10,-3.4978640109890113e-07,1.2029141227919862e-07
1.0,2.5e-10,-3.4928777472527477e-07,1.209972163473975e-07
1.0,2.5e-10,-3.487891483516484e-07,1.2169581863537986e-07
1.0,2.5e-10,-3.4829052197802203e-07,1.2238707393879814e-07
1.0,2.5e-10,-3.4779189560439566e-07,1.2307075841099e-07
1.0,2.5e-10,-3.472932692307693e-07,1.237475334176125e-07
1.0,2.5e-10,-3.467946428571429e-07,1.2441676499742575e-07
1.0,2.5e-10,-3.462960164835165e-07,1.2507873577520897e-07
1.0,2.5e-10,-3.4579739010989013e-07,1.257338618307192e-07
1.0,2.5e-10,-3.4529876373626376e-07,1.2638169822116868e-07
1.0,2.5e-10,-3.448001373626374e-07,1.2702230437889825e-07
1.0,2.5e-10,-3.44301510989011e-07,1.2765601708309364e-07
1.0,2.5e-10,-3.4380288461538466e-07,1.2828295626252342e-07
1.0,2.5e-10,-3.433042582417583e-07,1.2890265907437831e-07
1.0,2.5e-10,-3.428056318681319e-07,1.2951539401604212e-07
1.0,2.5e-10,-3.4230700549450555e-07,1.301213392870982e-07
1.0,2.5e-10,-3.418083791208792e-07,1.307206313133974e-07
1.0,2.5e-10,-3.413097527472528e-07,1.313131036788729e-07
1.0,2.5e-10,-3.408111263736264e-07,1.3189865856083358e-07
1.0,2.5e-10,-3.403125e-07,1.3247746823594e-07
1.0,2.5e-10,-3.3981387362637366e-07,1.330496255100184e-07
1.0,2.5e-10,-3.393152472527473e-07,1.3361520173546755e-07
1.0,2.5e-10,-3.388166208791209e-07,1.3417425084095522e-07
1.0,2.5e-10,-3.3831799450549455e-07,1.3472681309826416e-07
1.0,2.5e-10,-3.378193681318682e-07,1.3527285107057414e-07
1.0,2.5e-10,-3.373207417582418e-07,1.3581233658315828e-07
1.0,2.5e-10,-3.3682211538461544e-07,1.3634536827463808e-07
1.0,2.5e-10,-3.363234890109891e-07,1.3687199882565543e-07
1.0,2.5e-10,-3.3582486263736265e-07,1.3739227588345725e-07
1.0,2.5e-10,-3.353262362637363e-07,1.3790624368576687e-07
1.0,2.5e-10,-3.348276098901099e-07,1.3841394429999243e-07
1.0,2.5e-10,-3.3432898351648355e-07,1.3891541845961774e-07
1.0,2.5e-10,-3.338303571428572e-07,1.394107059792276e-07
1.0,2.5e-10,-3.333317307692308e-07,1.398998457295871e-07
1.0,2.5e-10,-3.3283310439560444e-07,1.4038287515427992e-07
1.0,2.5e-10,-3.3233447802197807e-07,1.4085982930969774e-07
1.0,2.5e-10,-3.318358516483517e-07,1.413307394102935e-07
1.0,2.5e-10,-3.3133722527472534e-07,1.417956308610186e-07
1.0,2.5e-10,-3.308385989010989e-07,1.4225452075837645e-07
1.0,2.5e-10,-3.3033997252747255e-07,1.4270741329419341e-07
1.0,2.5e-10,-3.298413461538462e-07,1.4315448501521425e-07
1.0,2.5e-10,-3.293427197802198e-07,1.4359578945280088e-07
1.0,2.5e-10,-3.2884409340659344e-07,1.4403135846660102e-07
1.0,2.5e-10,-3.2834546703296707e-07,1.4446120498071702e-07
1.0,2.5e-10,-3.278468406593407e-07,1.4488531730659618e-07
1.0,2.5e-10,-3.2734821428571433e-07,1.4530365281186549e-07
1.0,2.5e-10,-3.2684958791208797e-07,1.457161383492142e-07
1.0,2.5e-10,-3.263509615384616e-07,1.4612311141609892e-07
1.0,2.5e-10,-3.2585233516483523e-07,1.4652470106721587e-07
1.0,2.5e-10,-3.253537087912088e-07,1.4692081936878438e-07
1.0,2.5e-10,-3.2485508241758244e-07,1.473113184126002e-07
1.0,2.5e-10,-3.2435645604395607e-07,1.4769605772788164e-07
1.0,2.5e-10,-3.238578296703297e-07,1.4807561464685731e-07
1.0,2.5e-10,-3.2335920329670333e-07,1.484499884649487e-07
1.0,2.5e-10,-3.2286057692307696e-07,1.4881889428738503e-07
1.0,2.5e-10,-3.223619505494506e-07,1.4918210659931542e-07
1.0,2.5e-10,-3.218633241758242e-07,1.4954039694426845e-07
1.0,2.5e-10,-3.2136469780219786e-07,1.4989359707763994e-07
1.0,2.5e-10,-3.208660714285715e-07,1.5024118475171377e-07
1.0,2.5e-10,-3.2036744505494507e-07,1.5058365659652323e-07
1.0,2.5e-10,-3.198688186813187e-07,1.509213563768721e-07
1.0,2.5e-10,-3.1937019230769233e-07,1.512535649860229e-07
1.0,2.5e-10,-3.1887156593406596e-07,1.5158067296894334e-07
1.0,2.5e-10,-3.183729395604396e-07,1.519031634087461e-07
1.0,2.5e-10,-3.178743131868132e-07,1.5222009907431302e-07
1.0,2.5e-10,-3.1737568681318686e-07,1.5253235960817623e-07
1.0,2.5e-10,-3.168770604395605e-07,1.5283985435701863e-07
1.0,2.5e-10,-3.163784340659341e-07,1.5314184045693162e-07
1.0,2.5e-10,-3.1587980769230775e-07,1.5343960934405829e-07
1.0,2.5e-10,-3.153811813186814e-07,1.5373201153305375e-07
1.0,2.5e-10,-3.1488255494505496e-07,1.5401985979550072e-07
1.0,2.5e-10,-3.143839285714286e-07,1.543030074347415e-07
1.0,2.5e-10,-3.138853021978022e-07,1.5458097052697035e-07
1.0,2.5e-10,-3.1338667582417585e-07,1.5485478989329886e-07
1.0,2.5e-10,-3.128880494505495e-07,1.5512319961771703e-07
1.0,2.5e-10,-3.123894230769231e-07,1.5538768747206474e-07
1.0,2.5e-10,-3.1189079670329675e-07,1.556467555388373e-07
1.0,2.5e-10,-3.113921703296704e-07,1.5590198311334442e-07
1.0,2.5e-10,-3.10893543956044e-07,1.5615183742114073e-07
1.0,2.5e-10,-3.1039491758241764e-07,1.5639791603644672e-07
1.0,2.5e-10,-3.098962912087912e-07,1.5663865780150247e-07
