z_m,distance_from_right_GB_over_W,resultant_N,bulk_force_per_length_N_per_m
2.400885989010989e-07,37.33464972527472,8.50485386568334e-07,7.023556455002726
2.405872252747253e-07,37.459306318681314,8.539740682105423e-07,7.007463157955394
2.4108585164835166e-07,37.58396291208791,8.574542526098921e-07,6.989686866243138
2.4158447802197803e-07,37.708619505494504,8.609250983643496e-07,6.970204816551133
2.420831043956044e-07,37.833276098901095,8.643857529981211e-07,6.948994991088123
2.425817307692308e-07,37.9579326923077,8.678353533374408e-07,6.926036140934226
2.430803571428572e-07,38.08258928571429,8.71273025895481e-07,6.90130779974415
2.4357898351648356e-07,38.20724587912088,8.746978872659712e-07,6.874790305318092
2.4407760989010993e-07,38.331902472527474,8.78109044525472e-07,6.846464813164912
2.445762362637363e-07,38.456559065934066,8.815055956428555e-07,6.816313312217814
2.4507486263736266e-07,38.58121565934066,8.848866298960968e-07,6.784318638790985
2.4557348901098903e-07,38.705872252747255,8.882512282955403e-07,6.750464488965308
2.460721153846154e-07,38.83052884615385,8.915984640131384e-07,6.71473543048806
2.4657074175824177e-07,38.95518543956044,8.949274028171689e-07,6.6771169131744905
2.4706936813186814e-07,39.07984203296703,8.982371035119098e-07,6.637595278727815
2.4756799450549456e-07,39.204498626373635,9.015266183816345e-07,6.596157768523961
2.4806662087912093e-07,39.329155219780226,9.047949936386835e-07,6.552792532479849
2.485652472527473e-07,39.45381181318682,9.080412698749746e-07,6.507488634279483
2.4906387362637367e-07,39.57846840659341,9.1126448251641e-07,6.460236057983842
2.4956250000000004e-07,39.703125,9.144636622800358e-07,6.411025712747369
2.500611263736264e-07,39.82778159340659,9.176378356331627e-07,6.359849436209052
2.5055975274725277e-07,39.95243818681319,9.207860252543191e-07,6.306699998646386
2.5105837912087914e-07,40.07709478021978,9.239072504955263e-07,6.251571104358454
2.515570054945055e-07,40.20175137362637,9.270005278455437e-07,6.194457394359162
2.520556318681319e-07,40.326407967032964,9.300648713937101e-07,6.135354446278167
2.5255425824175825e-07,40.451064560439555,9.330992932943663e-07,6.074258776901575
2.5305288461538467e-07,40.57572115384616,9.361028042305871e-07,6.011167837120178
2.5355151098901104e-07,40.70037774725275,9.390744138784037e-07,5.946080018955101
2.540501373626374e-07,40.82503434065934,9.420131313700038e-07,5.8789946447007075
2.545487637362638e-07,40.949690934065934,9.449179657560092e-07,5.8099119740425165
2.5504739010989014e-07,41.07434752747253,9.477879264670409e-07,5.73883319433899
2.555460164835165e-07,41.199004120879124,9.506220237737381e-07,5.665760424081569
2.560446428571429e-07,41.323660714285715,9.534192692452721e-07,5.590696703583255
2.5654326923076925e-07,41.44831730769231,9.561786762064406e-07,5.513645998543115
2.570418956043956e-07,41.5729739010989,9.588992601925392e-07,5.434613187753972
2.57540521978022e-07,41.69763049450549,9.61580039402662e-07,5.3536040689309035
2.580391483516484e-07,41.822287087912095,9.642200351504868e-07,5.270625343060676
2.585377747252748e-07,41.946943681318686,9.668182723129761e-07,5.1856846214214425
2.5903640109890114e-07,42.07160027472528,9.693737797773084e-07,5.098790411699081
2.595350274725275e-07,42.19625686813187,9.718855908838285e-07,5.009952115766354
2.600336538461539e-07,42.32091346153847,9.743527438682491e-07,4.919180028819807
2.6053228021978025e-07,42.44557005494506,9.767742823002368e-07,4.826485325893139
2.610309065934066e-07,42.57022664835165,9.791492555194592e-07,4.731880064854968
2.61529532967033e-07,42.69488324175824,9.814767190690186e-07,4.6353771731257645
2.6202815934065936e-07,42.81953983516483,9.837557351262825e-07,4.536990450184183
2.625267857142857e-07,42.94419642857142,9.859853729308158e-07,4.436734553603083
2.630254120879121e-07,43.068853021978015,9.881647092089413e-07,4.334624999225167
2.635240384615385e-07,43.19350961538462,9.902928285966558e-07,4.230678154322925
2.640226648351649e-07,43.31816620879121,9.923688240584103e-07,4.124911227858509
2.6452129120879125e-07,43.44282280219781,9.943917973037792e-07,4.017342271419584
2.650199175824176e-07,43.5674793956044,9.963608592007857e-07,3.907990165021256
2.65518543956044e-07,43.69213598901099,9.98275130186438e-07,3.7968746197103136
2.6601717032967036e-07,43.816792582417584,1.000133740674675e-06,3.68401616464534
2.6651579670329673e-07,43.941449175824175,1.0019358314604136e-06,3.5694361441434084
2.670144230769231e-07,44.06610576923077,1.0036805541210575e-06,3.4531567103186385
2.6751304945054946e-07,44.19076236263736,1.0053670714156266e-06,3.3352008206803605
2.6801167582417583e-07,44.31541895604395,1.006994557679466e-06,3.2155922228916713
2.6851030219780225e-07,44.440075549450555,1.0085621992166415e-06,3.0943554601762933
2.690089285714286e-07,44.564732142857146,1.010069194689341e-06,2.9715158541702587
2.69507554945055e-07,44.689388736263744,1.0115147555031088e-06,2.847099504881183
2.7000618131868136e-07,44.814045329670336,1.0128981061897932e-06,2.721133281520601
2.7050480769230773e-07,44.93870192307693,1.0142184847864382e-06,2.5936448153021905
2.710034340659341e-07,45.06335851648352,1.015475143210987e-06,2.4646624935565704
2.7150206043956047e-07,45.18801510989011,1.016667347634048e-06,2.3342154498401517
2.7200068681318683e-07,45.3126717032967,1.0177943788476563e-06,2.2023335614175115
2.724993131868132e-07,45.43732829670329,1.018855532629471e-06,2.0690474337155074
2.7299793956043957e-07,45.56198489010988,1.0198501201032555e-06,1.9343884003485081
2.7349656593406594e-07,45.68664148351648,1.0207774680957332e-06,1.7983885089493905
2.7399519230769236e-07,45.81129807692309,1.0216369194880857e-06,1.6610805135614246
2.7449381868131873e-07,45.93595467032968,1.022427833563651e-06,1.522497867008157
2.749924450549451e-07,46.06061126373627,1.0231495863507242e-06,1.382674709036354
2.7549107142857147e-07,46.18526785714286,1.0238015709599937e-06,1.2416458566867365
2.7598969780219784e-07,46.30992445054945,1.0243831979168634e-06,1.0994467936217673
2.764883241758242e-07,46.434581043956044,1.0248938954879296e-06,0.9561136575724928
2.769869505494506e-07,46.559237637362635,1.025333110001112e-06,0.8116832276865245
2.7748557692307694e-07,46.683894230769226,1.025700306159389e-06,0.6661929117516703
2.779842032967033e-07,46.80855082417582,1.0259949673473884e-06,0.5196807304272096
2.784828296703297e-07,46.933207417582416,1.026216595930013e-06,0.37218530132105065
2.789814560439561e-07,47.05786401098902,1.0263647135431724e-06,0.2237458226182851
2.7948008241758247e-07,47.18252060439561,1.0264388613752727e-06,0.07440205266132145
2.7997870879120884e-07,47.307177197802204,1.0264386004394302e-06,-0.07580570840623933
2.804773351648352e-07,47.431833791208796,1.0263635118356072e-06,-0.22683664095018766
2.809759615384616e-07,47.55649038461539,1.0262131970021819e-06,-0.3786494276749709
2.8147458791208794e-07,47.68114697802198,1.0259872779565953e-06,-0.531202276670547
2.819732142857143e-07,47.80580357142857,1.0256853975247029e-06,-0.6844529452379771
2.824718406593407e-07,47.93046016483516,1.0253072195587366e-06,-0.8383587627808184
2.8297046703296705e-07,48.05511675824176,1.024852429143635e-06,-0.992876655896562
2.834690934065934e-07,48.17977335164835,1.0243207327919537e-06,-1.1479631694036223
2.8396771978021984e-07,48.304429945054956,1.0237118586271818e-06,-1.3035744928488282
2.844663461538462e-07,48.42908653846155,1.02302555655562e-06,-1.4596664793759138
2.849649725274726e-07,48.55374313186814,1.022261598427302e-06,-1.6161946714074176
2.8546359890109895e-07,48.67839972527473,1.0214197781855862e-06,-1.7731143198502022
2.859622252747253e-07,48.80305631868132,1.020499912005863e-06,-1.9303804086828187
2.864608516483517e-07,48.92771291208791,1.0195018384236533e-06,-2.087947672454136
2.8695947802197805e-07,49.052369505494504,1.0184254184516892e-06,-2.24577062327742
2.874581043956044e-07,49.177026098901095,1.017270535686687e-06,-2.40380356466282
2.879567307692308e-07,49.30168269230769,1.0160370964056496e-06,-2.5620006203227916
2.8845535714285716e-07,49.426339285714285,1.014725029651365e-06,-2.720315748304268
2.8895398351648353e-07,49.550995879120876,1.0133342873088545e-06,-2.878702763692826
2.8945260989010995e-07,49.67565247252748,1.0118648441699626e-06,-3.037115363726315
2.899512362637363e-07,49.80030906593407,1.0103166979887767e-06,-3.195507139423194
2.904498626373627e-07,49.924965659340664,1.0086898695276697e-06,-3.3538316022453634
2.9094848901098905e-07,50.049622252747255,1.0069844025924862e-06,-3.512042201053929
2.914471153846154e-07,50.17427884615385,1.0052003640585602e-06,-3.6700923423697294
2.919457417582418e-07,50.29893543956044,1.0033378438872665e-06,-3.8279354083297323
2.9244436813186816e-07,50.423592032967036,1.0013969551325184e-06,-3.9855247795964535
2.9294299450549453e-07,50.54824862637363,9.993778339393427e-07,-4.142813844235719
2.934416208791209e-07,50.67290521978022,9.97280639532086e-07,-4.299756031290006
2.9394024725274727e-07,50.79756181318681,9.951055541948032e-07,-4.456304808413818
2.944388736263737e-07,50.922218406593416,9.928527832431423e-07,-4.612413719217623
2.9493750000000006e-07,51.04687500000001,9.905225549867353e-07,-4.768036384010147
2.954361263736264e-07,51.1715315934066,9.881151206859424e-07,-4.92312652226218
2.959347527472528e-07,51.29618818681319,9.85630754498201e-07,-5.0776379723038545
2.9643337912087916e-07,51.42084478021978,9.830697534188453e-07,-5.2315246939358655
2.9693200549450553e-07,51.54550137362637,9.80432437215084e-07,-5.384740793931954
2.974306318681319e-07,51.67015796703297,9.777191483514856e-07,-5.537240534839763
2.9792925824175827e-07,51.79481456043956,9.749302519097025e-07,-5.6889783497403865
2.9842788461538464e-07,51.91947115384615,9.72066135502896e-07,-5.839908848970029
2.98926510989011e-07,52.044127747252745,9.691272091824537e-07,-5.989986845096603
2.994251373626374e-07,52.168784340659336,9.661139053402183e-07,-6.13916734581017
2.999237637362638e-07,52.29344093406594,9.63026678605232e-07,-6.287405583958079
3.0042239010989016e-07,52.41809752747253,9.598660057328238e-07,-6.434657018268073
3.0092101648351653e-07,52.542754120879124,9.566323854918576e-07,-6.580877340490726
3.014196428571429e-07,52.667410714285715,9.533263385447382e-07,-6.7260224978762295
3.0191826923076927e-07,52.792067307692314,9.49948407322006e-07,-6.870048692581354
3.0241689560439564e-07,52.916723901098905,9.464991558940934e-07,-7.012912394206506
3.02915521978022e-07,53.041380494505496,9.429791698361855e-07,-7.1545703553519155
3.034141483516484e-07,53.16603708791209,9.393890560891827e-07,-7.294979611981816
3.0391277472527474e-07,53.29069368131868,9.357294428157123e-07,-7.434097503537599
3.044114010989011e-07,53.41535027472527,9.320009792503029e-07,-7.57188167650973
3.0491002747252753e-07,53.540006868131876,9.28204335546589e-07,-7.70829009325813
3.054086538461539e-07,53.66466346153847,9.243402026164692e-07,-7.843281055988479
3.0590728021978027e-07,53.78932005494506,9.204092919654999e-07,-7.9768131981336134
3.0640590659340664e-07,53.91397664835165,9.164123355234625e-07,-8.10884551294851
3.06904532967033e-07,54.03863324175825,9.123500854670056e-07,-8.239337357019618
3.074031593406594e-07,54.16328983516484,9.082233140377357e-07,-8.368248465513277
3.0790178571428575e-07,54.28794642857143,9.040328133537215e-07,-8.49553896371675
3.084004120879121e-07,54.41260302197802,8.997793952132748e-07,-8.621169387032136
3.088990384615385e-07,54.53725961538461,8.954638908924799e-07,-8.745100686315647
3.0939766483516485e-07,54.661916208791204,8.910871509352546e-07,-8.86729425311311
3.098962912087912e-07,54.786572802197796,8.866500449346555e-07,-8.987711929806014
3.1039491758241764e-07,54.9112293956044,8.82153461306299e-07,-9.106316031644853
3.10893543956044e-07,55.03588598901099,8.775983070521038e-07,-9.22306936387364
3.113921703296704e-07,55.16054258241759,8.729855075156025e-07,-9.337935238839682
3.1189079670329675e-07,55.28519917582418,8.683160061262763e-07,-9.450877503409071
3.123894230769231e-07,55.409855769230774,8.635907641328342e-07,-9.561860556164392
3.128880494505495e-07,55.534512362637365,8.588107603265678e-07,-9.670849370497532
3.1338667582417585e-07,55.659168956043956,8.539769907523334e-07,-9.777809521517009
3.138853021978022e-07,55.78382554945055,8.490904684057675e-07,-9.882707214738158
3.143839285714286e-07,55.90848214285714,8.441522229179735e-07,-9.985509307991236
3.1488255494505496e-07,56.03313873626373,8.391633002277198e-07,-10.086183339949788
3.153811813186814e-07,56.157795329670336,8.341247622369037e-07,-10.18469756919509
3.1587980769230775e-07,56.28245192307693,8.290376864509565e-07,-10.28102099572201
3.163784340659341e-07,56.407108516483525,8.239031656050007e-07,-10.375123397006359
3.168770604395605e-07,56.53176510989012,8.187223072703419e-07,-10.466975371186
3.1737568681318686e-07,56.65642170329671,8.134962334457629e-07,-10.556548354949028
3.178743131868132e-07,56.7810782967033,8.082260801296885e-07,-10.643814682921613
3.183729395604396e-07,56.90573489010989,8.029129968726307e-07,-10.728747607419066
3.1887156593406596e-07,57.03039148351648,7.975581463113838e-07,-10.811321352322869
3.1937019230769233e-07,57.15504807692307,7.921627036810928e-07,-10.89151114812394
3.198688186813187e-07,57.279704670329664,7.867278563071834e-07,-10.969293277906175
3.2036744505494507e-07,57.40436126373626,7.812548030749526e-07,-11.044645121200002
3.208660714285715e-07,57.52901785714287,7.757447538764647e-07,-11.117545201349992
3.2136469780219786e-07,57.65367445054946,7.701989290342942e-07,-11.187973231184461
3.218633241758242e-07,57.77833104395605,7.646185587014631e-07,-11.25591016303911
3.223619505494506e-07,57.90298763736264,7.59004882237032e-07,-11.321338236486907
3.2286057692307696e-07,58.02764423076923,7.53359147556247e-07,-11.384241032862874
3.2335920329670333e-07,58.152300824175825,7.476826104552329e-07,-11.444603522888285
3.238578296703297e-07,58.276957417582416,7.419765339100515e-07,-11.502412122000552
3.2435645604395607e-07,58.40161401098901,7.362421873484169e-07,-11.557654744782685
3.2485508241758244e-07,58.5262706043956,7.304808458955812e-07,-11.610320854135086
3.253537087912088e-07,58.6509271978022,7.246937895926961e-07,-11.66040152262388
3.2585233516483523e-07,58.7755837912088,7.188823025877056e-07,-11.707889481242207
3.263509615384616e-07,58.900240384615394,7.130476722991589e-07,-11.752779179324236
3.2684958791208797e-07,59.024896978021985,7.071911885520139e-07,-11.795066836906031
3.2734821428571433e-07,59.14955357142858,7.013141426863608e-07,-11.834750500950793
3.278468406593407e-07,59.27421016483517,6.954178266386612e-07,-11.871830099282622
3.2834546703296707e-07,59.39886675824176,6.895035319956612e-07,-11.906307496158673
3.2884409340659344e-07,59.52352335164835,6.83572549021651e-07,-11.938186543478567
3.293427197802198e-07,59.64817994505495,6.776261656592864e-07,-11.967473135475483
3.298413461538462e-07,59.77283653846154,6.716656665044899e-07,-11.994175257811301
3.3033997252747255e-07,59.89749313186814,6.656923317563119e-07,-12.01830303872347
3.308385989010989e-07,60.02214972527473,6.59707436142388e-07,-12.039868795530541
3.3133722527472534e-07,60.14680631868132,6.537122478209612e-07,-12.058887081874614
3.318358516483517e-07,60.27146291208791,6.477080272606356e-07,-12.075374729512879
3.3233447802197807e-07,60.396119505494504,6.416960260987908e-07,-12.089350891826411
3.3283310439560444e-07,60.520776098901095,6.356774859804116e-07,-12.10083707849875
3.333317307692308e-07,60.645432692307686,6.296536373790388e-07,-12.109857192215669
3.338303571428572e-07,60.77008928571428,6.236256984002018e-07,-12.116437561826704
3.3432898351648355e-07,60.894745879120876,6.175948735707744e-07,-12.120606965203175
3.348276098901099e-07,61.01940247252747,6.115623526153688e-07,-12.122396657951414
3.353262362637363e-07,61.14405906593406,6.055293092215337e-07,-12.121840389100461
3.3582486263736265e-07,61.26871565934065,5.994968997971024e-07,-12.118974416382306
3.363234890109891e-07,61.39337225274727,5.934662622206338e-07,-12.113837518143441
3.3682211538461544e-07,61.51802884615386,5.874385145892132e-07,-12.106470991397865
3.373207417582418e-07,61.64268543956045,5.814147539649014e-07,-12.096918658647871
3.378193681318682e-07,61.76734203296704,5.753960551224911e-07,-12.085226855129706
3.3831799450549455e-07,61.891998626373635,5.693834693035604e-07,-12.071444415662924
3.388166208791209e-07,62.016655219780226,5.633780229766054e-07,-12.055622662738257
3.393152472527473e-07,62.14131181318682,5.573807166088145e-07,-12.03781537094498
3.3981387362637366e-07,62.265968406593416,5.51392523452931e-07,-12.018078741322437
3.403125e-07,62.39062500000001,5.454143883508092e-07,-11.996471359199155
3.408111263736264e-07,62.5152815934066,5.394472265575973e-07,-11.973054152833932
3.413097527472528e-07,62.63993818681319,5.334919225918014e-07,-11.947890330036786
3.418083791208792e-07,62.76459478021978,5.275493291114354e-07,-11.921045336141766
3.4230700549450555e-07,62.88925137362637,5.21620265822495e-07,-11.892586765305046
3.428056318681319e-07,63.013907967032964,5.157055184219768e-07,-11.862584309834679
3.433042582417583e-07,63.138564560439555,5.098058375784003e-07,-11.831109659334924
3.4380288461538466e-07,63.26322115384615,5.039219379562261e-07,-11.798236424539029
3.44301510989011e-07,63.387877747252745,4.980544972828094e-07,-11.764040041819547
3.448001373626374e-07,63.512534340659336,4.92204155465412e-07,-11.728597666767417
3.4529876373626376e-07,63.63719093406593,4.863715137590104e-07,-11.691988075839134
3.4579739010989013e-07,63.76184752747252,4.805571339884644e-07,-11.654291545474273
3.462960164835165e-07,63.88650412087911,4.747615378286454e-07,-11.615589739396382
3.467946428571429e-07,64.01116071428572,4.6898520614496185e-07,-11.57596557785441
3.472932692307693e-07,64.13581730769232,4.632285783956711e-07,-11.535503119399365
3.4779189560439566e-07,64.26047390109892,4.5749205209994855e-07,-11.494287414086628
3.4829052197802203e-07,64.3851304945055,4.517759823721002e-07,-11.452404383827506
3.487891483516484e-07,64.5097870879121,4.460806815248975e-07,-11.409940663460313
3.4928777472527477e-07,64.63444368131869,4.4040641874372493e-07,-11.366983474511137
3.4978640109890113e-07,64.75910027472528,4.347534198316484e-07,-11.323620465624815
3.502850274725275e-07,64.88375686813187,4.29121867026732e-07,-11.279939581208595
3.5078365384615387e-07,65.00841346153847,4.23511898891027e-07,-11.236028903995015
3.5128228021978024e-07,65.13307005494507,4.1792361027402124e-07,-11.191976512645892
3.5178090659340666e-07,65.25772664835165,4.1235705235017054e-07,-11.147870325768556
3.5227953296703303e-07,65.38238324175825,4.0681223272461977e-07,-11.103797983330063
3.527781593406594e-07,65.50703983516483,4.0128911561188854e-07,-11.059846671250009
3.5327678571428577e-07,65.63169642857143,3.957876220865464e-07,-11.016103007146498
3.5377541208791214e-07,65.75635302197801,3.9030763040010796e-07,-10.972652887815755
3.542740384615385e-07,65.88100961538461,3.8484897636248277e-07,-10.929581381918887
3.5477266483516487e-07,66.0056662087912,3.7941145378996597e-07,-10.886972569325069
3.5527129120879124e-07,66.1303228021978,3.73994815013031e-07,-10.844909461240752
3.557699175824176e-07,66.2549793956044,3.685987714405356e-07,-10.80347385284085
3.56268543956044e-07,66.37963598901098,3.632229941795544e-07,-10.76274624695421
3.5676717032967035e-07,66.50429258241758,3.578671147039167e-07,-10.722805734347585
3.5726579670329677e-07,66.62894917582419,3.5253072557088716e-07,-10.683729919905373
3.5776442307692314e-07,66.75360576923079,3.4721338117690694e-07,-10.645594839376647
3.582630494505495e-07,66.87826236263737,3.419145985531188e-07,-10.60847488276626
3.587616758241759e-07,67.00291895604397,3.366338581911496e-07,-10.572442749531708
3.5926030219780224e-07,67.12757554945055,3.313706048959007e-07,-10.537569384947206
3.597589285714286e-07,67.25223214285715,3.261242486613731e-07,-10.503923951585941
3.60257554945055e-07,67.37688873626374,3.208941655626173e-07,-10.471573793375509
3.6075618131868135e-07,67.50154532967034,3.15679698657981e-07,-10.440584430735882
3.612548076923077e-07,67.62620192307693,3.1048015889685887e-07,-10.411019543880949
3.617534340659341e-07,67.75085851648352,3.052948260287811e-07,-10.38294098495654
3.622520604395605e-07,67.87551510989012,3.0012294950603794e-07,-10.356408792705004
3.627506868131869e-07,68.0001717032967,2.9496374937483594e-07,-10.331481224852448
3.6324931318681325e-07,68.1248282967033,2.898164171500719e-07,-10.308214792678724
3.637479395604396e-07,68.24948489010988,2.846801166699745e-07,-10.286664308534858
3.64246565934066e-07,68.37414148351648,2.7955398492284545e-07,-10.26688295182647
3.6474519230769235e-07,68.49879807692307,2.744371328413726e-07,-10.248922334783288
3.652438186813187e-07,68.62345467032966,2.6932864606109776e-07,-10.232832582320707
3.657424450549451e-07,68.74811126373626,2.642275856387509e-07,-10.21866241515855
3.6624107142857146e-07,68.87276785714285,2.5913298872318265e-07,-10.206459259058795
3.667396978021978e-07,68.99742445054945,2.5404386917768694e-07,-10.196269332790887
3.672383241758242e-07,69.12208104395603,2.489592181504659e-07,-10.188137770732599
3.677369505494506e-07,69.24673763736266,2.4387800458620773e-07,-10.182108739031815
3.68235576923077e-07,69.37139423076924,2.387991756772046e-07,-10.178225564818248
3.6873420329670335e-07,69.49605082417584,2.3372165725316124e-07,-10.176530855722552
3.692328296703297e-07,69.62070741758242,2.2864435410581832e-07,-10.177066645080124
3.697314560439561e-07,69.74536401098902,2.2356615024128553e-07,-10.179874540089344
3.7023008241758246e-07,69.87002060439562,2.184859090636932e-07,-10.18499585256614
3.7072870879120883e-07,69.9946771978022,2.1340247349010006e-07,-10.192471747999296
3.712273351648352e-07,70.1193337912088,2.0831466598748374e-07,-10.202343413649352
3.7172596153846156e-07,70.24399038461539,2.0322128853038382e-07,-10.214652213828456
3.7222458791208793e-07,70.36864697802199,1.981211224907754e-07,-10.229439812667689
3.7272321428571435e-07,70.49330357142857,1.9301292844333227e-07,-10.246748399403556
3.732218406593407e-07,70.61796016483517,1.8789544589268202e-07,-10.266620786231355
3.737204670329671e-07,70.74261675824175,1.8276739293916372e-07,-10.289100573112957
3.7421909340659346e-07,70.86727335164835,1.7762746586179752e-07,-10.314232338140854
3.7471771978021983e-07,70.99192994505495,1.7247433864378508e-07,-10.342061712324753
3.752163461538462e-07,71.11658653846153,1.6730666245149428e-07,-10.372635546753385
3.7571497252747257e-07,71.24124313186813,1.6212306499052114e-07,-10.406002327221367
3.7621359890109894e-07,71.36589972527472,1.5692214991492938e-07,-10.442211678035655
3.767122252747253e-07,71.49055631868131,1.5170249686100424e-07,-10.48131258022578
3.7721085164835167e-07,71.6152129120879,1.4646266027081683e-07,-10.523360411491142
3.7770947802197804e-07,71.7398695054945,1.4120116978903133e-07,-10.568404107236255
3.7820810439560446e-07,71.86452609890111,1.3591654885192026e-07,-10.616426590035037
3.7870673076923083e-07,71.98918269230771,1.306073083945551e-07,-10.667508028530847
3.792053571428572e-07,72.11383928571429,1.252718953072997e-07,-10.721843752994065
3.7970398351648357e-07,72.23849587912089,1.1990880731543537e-07,-10.779061625904893
3.8020260989010994e-07,72.36315247252749,1.1451704193958946e-07,-10.83755633553542
3.807012362637363e-07,72.48780906593407,1.0909673917364267e-07,-10.894380769999174
3.811998626373627e-07,72.61246565934067,1.0364977083045732e-07,-10.945670914634919
3.8169848901098904e-07,72.73712225274726,9.818004195416661e-08,-10.987464446843944
3.821971153846154e-07,72.86177884615385,9.269341588293075e-08,-11.016392746139806
3.826957417582418e-07,72.98643543956044,8.719744504288457e-08,-11.029771269492906
3.831943681318682e-07,73.11109203296704,8.17012064354962e-08,-11.0251449939891
3.8369299450549457e-07,73.23574862637362,7.62154256690789e-08,-10.99963943031288
3.8419162087912094e-07,73.36040521978022,7.075289525186031e-08,-10.949381941809857
3.846902472527473e-07,73.48506181318682,6.532907026160827e-08,-10.86908760812867
3.851888736263737e-07,73.6097184065934,5.996264994382434e-08,-10.751823477616375
3.8568750000000004e-07,73.734375,5.4675888516315044e-08,-10.588972977107666
3.861861263736264e-07,73.85903159340658,4.949432840447335e-08,-10.370468301676224
3.866847527472528e-07,73.98368818681318,4.444569300532376e-08,-10.085403243047514
3.8718337912087915e-07,74.10834478021977,3.9557953478498233e-08,-9.723150701183297
3.876820054945055e-07,74.23300137362637,3.485719848747697e-08,-9.275054034385258
3.8818063186813194e-07,74.35765796703298,3.036671926612826e-08,-8.736607247651806
3.886792582417583e-07,74.48231456043958,2.6108977347037136e-08,-8.109783186478854
3.891778846153847e-07,74.60697115384617,2.211081374704083e-08,-7.404881039103338
3.8967651098901105e-07,74.73162774725276,1.840917421016199e-08,-6.641105823560844
3.901751373626374e-07,74.85628434065936,1.5051843826261933e-08,-5.8452577867072515
3.906737637362638e-07,74.98094093406594,1.2088869150898547e-08,-5.048472293541666
3.9117239010989015e-07,75.10559752747254,9.556584086560028e-09,-4.28171872588695
3.916710164835165e-07,75.23025412087912,7.462735301901187e-09,-3.5713258844055185
3.921696428571429e-07,75.35491071428572,5.781507678058295e-09,-2.93579758035764
3.9266826923076926e-07,75.4795673076923,4.460597463001255e-09,-2.38461406352637
3.9316689560439563e-07,75.6042239010989,3.435143314503803e-09,-1.9189376532430618
3.9366552197802205e-07,75.7288804945055,2.6411394192112417e-09,-1.5335746574911218
3.941641483516484e-07,75.85353708791209,2.02381613396458e-09,-1.2193859218934797
3.946627747252748e-07,75.97819368131869,1.5405085830922091e-09,-0.9655080449215014
3.9516140109890115e-07,76.10285027472527,1.1598442817734558e-09,-0.761044996873396
3.956600274725275e-07,76.22750686813187,8.593636339944114e-10,-0.5961503795361269
3.961586538461539e-07,76.35216346153845,6.229738025373037e-10,-0.46257613379518975
3.9665728021978026e-07,76.47682005494505,4.3885194304775767e-10,-0.3538223848672011
3.9715590659340663e-07,76.60147664835164,2.979239990955156e-10,-0.26502393840930744
3.97654532967033e-07,76.72613324175823,1.9283930311928042e-10,-0.19268787432652398
3.9815315934065937e-07,76.85078983516483,1.1731538230895894e-10,-0.13437320240864428
3.986517857142858e-07,76.97544642857144,6.574155908036442e-11,-0.08837907249182984
3.9915041208791216e-07,77.10010302197804,3.2957784175531677e-11,-0.053472435906783036
3.996490384615385e-07,77.22475961538463,1.4159025070017225e-11,-0.028634429171105986
4.001476648351649e-07,77.34941620879123,4.918646638962903e-12,-0.01276339485185535
4.0064629120879126e-07,77.47407280219781,1.3579228423673496e-12,-0.004319278350915389
4.0114491758241763e-07,77.59872939560441,4.5323259439592967e-13,-0.0011002942714215611
4.01643543956044e-07,77.72338598901099,3.2403934608317614e-13,-0.0005389335390863434
4.0214217032967037e-07,77.84804258241759,2.1768224404926754e-13,-0.0005795882258947134
4.0264079670329674e-07,77.97269917582418,8.162489852272228e-14,-0.0003919677779742495
4.031394230769231e-07,78.09735576923077,1.5103030391534087e-14,-0.00013635165240690597
4.036380494505495e-07,78.22201236263737,7.661078205050834e-15,-5.398470236475418e-05
4.041366758241759e-07,78.34666895604396,7.560823092577742e-15,-4.4516218870725165e-05
4.0463530219780226e-07,78.47132554945055,4.424166308389497e-15,-2.7969345494205683e-05
4.0513392857142863e-07,78.59598214285714,2.489872980982736e-15,-1.6361000120702078e-05
4.05632554945055e-07,78.72063873626374,1.488724568861285e-15,-9.970565118898774e-06
4.0613118131868137e-07,78.84529532967032,8.8539921234576615e-16,-6.060295955813895e-06
4.0662980769230774e-07,78.96995192307692,5.235843451879048e-16,-3.690042741169572e-06
4.071284340659341e-07,79.09460851648352,3.074643965139066e-16,-2.2359026253578237e-06
4.076270604395605e-07,79.2192651098901,1.8080958434652414e-16,-1.3555188737747443e-06
4.0812568681318684e-07,79.3439217032967,1.0668898308975236e-16,-8.207572227152333e-07
4.086243131868132e-07,79.46857829670328,6.321653816069201e-17,-4.984854263137934e-07
4.0912293956043963e-07,79.59323489010991,3.7365574435652914e-17,-3.0271532567701166e-07
4.09621565934066e-07,79.7178914835165,2.2079090693565642e-17,-1.8352586424402615e-07
4.1012019230769237e-07,79.8425480769231,1.3090205652429329e-17,-1.1138002849117272e-07
4.1061881868131874e-07,79.96720467032968,7.777722838210225e-18,-6.760419561925427e-08
4.111174450549451e-07,80.09186126373628,4.624495208500319e-18,-4.108580965236155e-08
4.116160714285715e-07,80.21651785714286,2.742045384758572e-18,-2.4963719701679864e-08
4.1211469780219785e-07,80.34117445054946,1.6153206578532652e-18,-1.5186397012141137e-08
4.126133241758242e-07,80.46583104395606,9.421997427382295e-19,-9.21530443163734e-09
4.131119505494506e-07,80.59048763736264,5.491602691938855e-19,-5.578953271280428e-09
4.1361057692307695e-07,80.71514423076924,3.2146126749551145e-19,-3.3846289583406087e-09
