episode,avalanche_id,event_number,q_over_b,start_time_s,end_time_s,duration_s,recovery_steps,affinity_start_Pa,affinity_min_Pa,affinity_end_Pa,LEFT_sigma_local_Pa_start,LEFT_sigma_local_Pa_end,delta_LEFT_sigma_local_Pa,RIGHT_sigma_local_Pa_start,RIGHT_sigma_local_Pa_end,delta_RIGHT_sigma_local_Pa,V_center_m3_start,V_center_m3_end,delta_V_center_m3,center_span_m_start,center_span_m_end,delta_center_span_m,LEFT_TJ_radius_m_start,LEFT_TJ_radius_m_end,delta_LEFT_TJ_radius_m,RIGHT_TJ_radius_m_start,RIGHT_TJ_radius_m_end,delta_RIGHT_TJ_radius_m,LEFT_neck_radius_m_start,LEFT_neck_radius_m_end,delta_LEFT_neck_radius_m,RIGHT_neck_radius_m_start,RIGHT_neck_radius_m_end,delta_RIGHT_neck_radius_m,GB_LEFT_m_start,GB_LEFT_m_end,delta_GB_LEFT_m,GB_RIGHT_m_start,GB_RIGHT_m_end,delta_GB_RIGHT_m,centroid_strain_start,centroid_strain_end,delta_centroid_strain,quota_strain_start,quota_strain_end,delta_quota_strain,energy_J_start,energy_J_end,delta_energy_J
773,2,11,0.7162499999999907,4260.324356562743,4260.324746061322,0.000389498579352221,1,5513.104425065219,5513.104425065219,51514.6812633872,4927081.424226744,4927099.123341076,17.69911433197558,24364731.512018412,24352158.363758307,-12573.148260105401,1.9523907522546943e-21,1.9523919812192306e-21,1.2289645363174632e-27,3.249854819882415e-08,3.249854162198664e-08,-6.576837512275585e-15,1.3872900633216484e-07,1.3872420280424324e-07,-4.8035279216016244e-12,1.3587185764944443e-07,1.3587242167373089e-07,5.640242864540345e-13,1.3872900633216484e-07,1.3872420280424324e-07,-4.8035279216016244e-12,1.3587185764944443e-07,1.3587242167373089e-07,5.640242864540345e-13,-1.639999424029289e-08,-1.639999424029289e-08,0.0,1.609855395853126e-08,1.6098547381693747e-08,-6.576837512275585e-15,-0.0008007342445279786,-0.000801138321289363,-4.0407676138443094e-07,0.016653627931609818,0.016653627931609818,0.0,3.631135205087492e-13,3.631105003227928e-13,-3.0201859564383946e-18
774,2,11,0.7174999999999907,4260.8579186155885,4260.858308114168,0.000389498579352221,1,23528.27899362892,23528.27899362892,81241.58500938863,4929575.151247961,4942233.394884801,12658.243636839092,24357443.697811604,24347341.885515485,-10101.812296118587,1.9523926065244338e-21,1.9523937734329073e-21,1.1669084735038815e-27,3.249851424119761e-08,3.249850709497329e-08,-7.146224322311146e-15,1.3872663331570425e-07,1.3872207645524246e-07,-4.556860461790849e-12,1.3587230698615468e-07,1.3587291956920816e-07,6.125830534846808e-13,1.3872663331570425e-07,1.3872207645524246e-07,-4.556860461790849e-12,1.3587230698615468e-07,1.3587291956920816e-07,6.125830534846808e-13,-1.639999424029289e-08,-1.639999424029289e-08,0.0,1.6098520000904724e-08,1.6098512854680398e-08,-7.146224325619868e-15,-0.0008010176249733103,-0.0008014170641024165,-3.9943912910622714e-07,0.0166555704987312,0.0166555704987312,0.0,3.631128532460224e-13,3.631098395009368e-13,-3.0137450856191562e-18
775,2,11,0.7212499999999906,4263.636261723272,4263.636651221852,0.0003894985802617157,1,4950.835560835898,4950.835560835898,35894.958734348416,4948735.739043685,4935721.344883286,-13014.394160398282,24363049.514886677,24348099.80789522,-14949.706991456449,1.9523956517666442e-21,1.9523969117725922e-21,1.260005948047311e-27,3.2498425052665945e-08,3.249841903033225e-08,-6.022333693163102e-15,1.3872935876105836e-07,1.3872432936695815e-07,-5.029394100215497e-12,1.3587256805528392e-07,1.3587308445989908e-07,5.164046151640696e-13,1.3872935876105836e-07,1.3872432936695815e-07,-5.029394100215497e-12,1.3587256805528392e-07,1.3587308445989908e-07,5.164046151640696e-13,-1.639999424029289e-08,-1.639999424029289e-08,0.0,1.6098430812373055e-08,1.609842479003936e-08,-6.022333696471825e-15,-0.0008010551389920906,-0.0008014615939795355,-4.0645498744495967e-07,0.016661398200095347,0.016661398200095347,0.0,3.6311689980676583e-13,3.631138800564659e-13,-3.0197502999381724e-18
776,2,11,0.7224999999999906,4264.966454763951,4264.96684426253,0.0003894985784427263,1,7901.1778820082545,7901.1778820082545,59833.0315098241,4938191.963305315,4948524.69035599,10332.72705067508,24353378.036970273,24342502.864634313,-10875.172335959971,1.9523975371209585e-21,1.9523987079564227e-21,1.170835464220713e-27,3.249839165724647e-08,3.249838467584921e-08,-6.981397256194286e-15,1.3872675970476738e-07,1.387221259307372e-07,-4.633774030166484e-12,1.358729697367987e-07,1.358735679992356e-07,5.982624368785116e-13,1.3872675970476738e-07,1.387221259307372e-07,-4.633774030166484e-12,1.358729697367987e-07,1.358735679992356e-07,5.982624368785116e-13,-1.639999424029289e-08,-1.639999424029289e-08,0.0,1.6098397416953577e-08,1.6098390435556324e-08,-6.981397252885563e-15,-0.0008013409097493707,-0.0008017409238096906,-4.0001406031997533e-07,0.01666334076721673,0.01666334076721673,0.0,3.631162336881395e-13,3.63113220932629e-13,-3.0127555105297947e-18
777,2,11,0.7249999999999905,4266.904890381642,4266.905279880221,0.000389498579352221,1,6864.337824106216,6864.337824106216,52579.5175960809,4953135.454831639,4953042.555278571,-92.8995530679822,24353012.26525694,24340483.33367959,-12528.931577350944,1.9523999593771325e-21,1.9524011566982772e-21,1.1973211447146835e-27,3.2498329964869094e-08,3.249832341077321e-08,-6.554095882016779e-15,1.3872698277261635e-07,1.3872219133456837e-07,-4.791438047974259e-12,1.3587333585029285e-07,1.3587389750487522e-07,5.616545823733381e-13,1.3872698277261635e-07,1.3872219133456837e-07,-4.791438047974259e-12,1.3587333585029285e-07,1.3587389750487522e-07,5.616545823733381e-13,-1.639999424029289e-08,-1.639999424029289e-08,0.0,1.6098335724576207e-08,1.609832917048032e-08,-6.554095885325501e-15,-0.0008014996006906472,-0.0008019014578883876,-4.018571977404406e-07,0.016667225901459495,0.016667225901459495,0.0,3.631179271476644e-13,3.6311491448655483e-13,-3.012661109552129e-18
778,2,11,0.7262499999999905,4267.418224069842,4267.418613568421,0.000389498579352221,1,24663.242202065885,24663.242202065885,82094.86277339607,4955513.648445658,4968059.072890043,12545.424444384873,24345763.448654983,24335681.58841556,-10081.860239423811,1.9524017819572874e-21,1.952402917369072e-21,1.135411784724559e-27,3.249829604029794e-08,3.2498288916532983e-08,-7.123764959164567e-15,1.3872462097227126e-07,1.3872007592216183e-07,-4.5450501094331245e-12,1.358737828430008e-07,1.3587439304541712e-07,6.102024163262178e-13,1.3872462097227126e-07,1.3872007592216183e-07,-4.5450501094331245e-12,1.358737828430008e-07,1.3587439304541712e-07,6.102024163262178e-13,-1.639999424029289e-08,-1.639999424029289e-08,0.0,1.6098301800005052e-08,1.6098294676240096e-08,-7.123764955855845e-15,-0.0008017807716107495,-0.0008021780027458458,-3.972311350963764e-07,0.016669168468580874,0.016669168468580874,0.0,3.6311726695597017e-13,3.631142604881502e-13,-3.0064678199890693e-18
779,2,11,0.7299999999999904,4269.950678649369,4269.951068147949,0.000389498579352221,1,5662.417643778026,5662.417643778026,36739.12255948037,4974546.864120151,4961426.105010971,-13120.75910917949,24351379.13932272,24336451.76149741,-14927.377825312316,1.952404795574198e-21,1.9524060242094484e-21,1.2286352504452215e-27,3.249820690415446e-08,3.2498200904737214e-08,-5.999417243244917e-15,1.387273556179846e-07,1.3872233809242373e-07,-5.017525560876521e-12,1.358740416053592e-07,1.358745556619336e-07,5.140565744009855e-13,1.387273556179846e-07,1.3872233809242373e-07,-5.017525560876521e-12,1.358740416053592e-07,1.358745556619336e-07,5.140565744009855e-13,-1.639999424029289e-08,-1.639999424029289e-08,0.0,1.6098212663861567e-08,1.6098206664444327e-08,-5.999417239936194e-15,-0.0008018161011957847,-0.0008022203575661635,-4.0425637037877493e-07,0.01667499616994502,0.01667499616994502,0.0,3.6312131950833073e-13,3.6311830671011533e-13,-3.012798215394992e-18
780,2,11,0.7312499999999904,4271.162377745126,4271.162767243705,0.000389498579352221,1,8814.965170867741,8814.965170867741,60452.73861823231,4963891.833901765,4974114.0539358845,10222.220034119673,24341728.21310896,24330869.85447886,-10858.358630102128,1.952406649507779e-21,1.952407789114431e-21,1.1396066519841125e-27,3.249817354197255e-08,3.2498166583034977e-08,-6.958937575410352e-15,1.387247675650033e-07,1.3872014536449012e-07,-4.62220051317066e-12,1.3587444096455093e-07,1.3587503685830604e-07,5.95893755113643e-13,1.387247675650033e-07,1.3872014536449012e-07,-4.62220051317066e-12,1.3587444096455093e-07,1.3587503685830604e-07,5.95893755113643e-13,-1.639999424029289e-08,-1.639999424029289e-08,0.0,1.6098179301679662e-08,1.6098172342742086e-08,-6.958937575410352e-15,-0.0008020996832074356,-0.0008024975100362486,-3.978268288129527e-07,0.016676938737066403,0.016676938737066403,0.0,3.631206598942848e-13,3.6311765357060123e-13,-3.0063236835653835e-18
781,2,11,0.7337499999999904,4272.962991976282,4272.963381474861,0.000389498579352221,1,7623.584877893329,7623.584877893329,53076.80160524696,4978715.165285335,4978514.824792921,-200.34049241431057,24341375.69722597,24328864.055123497,-12511.642102472484,1.952409040431277e-21,1.95241020666037e-21,1.1662290930643605e-27,3.2498111892726044e-08,3.249810536125062e-08,-6.531475423791544e-15,1.38725000487208e-07,1.387202205671582e-07,-4.779920049805903e-12,1.3587480476108742e-07,1.358753640610069e-07,5.592999194802026e-13,1.38725000487208e-07,1.387202205671582e-07,-4.779920049805903e-12,1.3587480476108742e-07,1.358753640610069e-07,5.592999194802026e-13,-1.639999424029289e-08,-1.639999424029289e-08,0.0,1.6098117652433157e-08,1.609811112095773e-08,-6.531475427100267e-15,-0.0008022562064973204,-0.0008026558864140387,-3.996799167182985e-07,0.016680823871309168,0.016680823871309168,0.0,3.6312235889567864e-13,3.6311935263171753e-13,-3.0062639611150598e-18
782,2,11,0.7362499999999903,4309.579503167786,4309.579892666365,0.0003894985784427263,1,240.73569352179766,240.73569352179766,42313.93428745121,4983106.514991725,4981531.55827414,-1574.9567175852135,24339365.80854789,24326459.658063002,-12906.150484889746,1.9524114580133503e-21,1.952412626226607e-21,1.1682132568108083e-27,3.249805067879881e-08,3.2498044231542655e-08,-6.447256155455911e-15,1.3872507548314185e-07,1.3872025532992705e-07,-4.820153214801506e-12,1.358751319160335e-07,1.3587568391768135e-07,5.520016478403326e-13,1.3872507548314185e-07,1.3872025532992705e-07,-4.820153214801506e-12,1.358751319160335e-07,1.3587568391768135e-07,5.520016478403326e-13,-1.639999424029289e-08,-1.639999424029289e-08,0.0,1.609805643850592e-08,1.6098049991249768e-08,-6.447256152147188e-15,-0.0008024145946836647,-0.0008028145641949536,-3.999695112888446e-07,0.016684709005551933,0.016684709005551933,0.0,3.6312405866762057e-13,3.631210530815786e-13,-3.005586041972478e-18
783,2,11,0.7374999999999903,4310.378489818584,4310.378879317163,0.000389498579352221,1,14471.06889372319,14471.06889372319,70471.48635648191,4983997.845787419,4995973.336140804,11975.490353384987,24331736.958291113,24321482.342941508,-10254.61534960568,1.9524132514446145e-21,1.9524143559863528e-21,1.104541738253886e-27,3.249801687505749e-08,3.249800982369334e-08,-7.051364149636071e-15,1.3872268405994363e-07,1.3871812743871113e-07,-4.556621232502081e-12,1.3587556927777407e-07,1.358761727325909e-07,6.034548168195745e-13,1.3872268405994363e-07,1.3871812743871113e-07,-4.556621232502081e-12,1.3587556927777407e-07,1.358761727325909e-07,6.034548168195745e-13,-1.639999424029289e-08,-1.639999424029289e-08,0.0,1.60980226347646e-08,1.6098015583400452e-08,-7.051364149636071e-15,-0.0008026938929954763,-0.0008030890839025862,-3.951909071098214e-07,0.016686651572673315,0.016686651572673315,0.0,3.631234054298656e-13,3.6312040630086843e-13,-2.9991289971570325e-18
784,2,11,0.7399999999999902,4311.388830646785,4311.389220145364,0.0003894985784427263,1,17779.47568551451,17779.47568551451,64722.03727354109,5000565.043118604,5000929.207115604,364.163996999152,24331987.34901578,24319788.881739356,-12198.46727642417,1.9524156071525115e-21,1.9524167409490274e-21,1.1337965159318399e-27,3.249795514660581e-08,3.2497948571554e-08,-6.57505181462154e-15,1.3872298097231677e-07,1.3871824315903038e-07,-4.737813286391563e-12,1.3587594070294397e-07,1.358765034045995e-07,5.627016555183252e-13,1.3872298097231677e-07,1.3871824315903038e-07,-4.737813286391563e-12,1.3587594070294397e-07,1.358765034045995e-07,5.627016555183252e-13,-1.639999424029289e-08,-1.639999424029289e-08,0.0,1.6097960906312922e-08,1.6097954331261107e-08,-6.57505181462154e-15,-0.0008028477879349349,-0.0008032450593935536,-3.972714586186754e-07,0.01669053670691608,0.01669053670691608,0.0,3.6312511006308673e-13,3.631221108618736e-13,-2.999201213144611e-18
785,2,11,0.7424999999999902,4312.705401436734,4312.705790935313,0.000389498579352221,1,12012.752017252147,12012.752017252147,54642.398733220994,5005510.007576423,5004122.578489366,-1387.4290870567784,24330288.9357867,24317556.029928386,-12732.905858315527,1.9524179921564138e-21,1.952419129589476e-21,1.1374330621190466e-27,3.249789390253581e-08,3.249788743432613e-08,-6.468209679310728e-15,1.3872309647983834e-07,1.387183081987094e-07,-4.788281128942439e-12,1.3587627131385786e-07,1.3587682478708884e-07,5.534732309756544e-13,1.3872309647983834e-07,1.387183081987094e-07,-4.788281128942439e-12,1.3587627131385786e-07,1.3587682478708884e-07,5.534732309756544e-13,-1.639999424029289e-08,-1.639999424029289e-08,0.0,1.6097899662242917e-08,1.6097893194033234e-08,-6.468209682619451e-15,-0.0008030037758537389,-0.000803401473796983,-3.976979432440686e-07,0.016694421841158845,0.016694421841158845,0.0,3.631268154023857e-13,3.631238163889638e-13,-2.9990134218904933e-18
786,2,11,0.7449999999999901,4317.9534901193865,4317.953879617966,0.000389498579352221,1,1935.6360823065042,1935.6360823065042,42994.07335101068,5008703.234676837,5006698.839299605,-2004.3953772317618,24328053.553790413,24315054.537332848,-12999.016457565129,1.952420380825216e-21,1.9524215196135975e-21,1.1387883815267876e-27,3.249783277274735e-08,3.249782636634009e-08,-6.406407257038188e-15,1.3872316142216164e-07,1.3871834464407074e-07,-4.8167780908974595e-12,1.3587659268268637e-07,1.3587714078238223e-07,5.480996958599343e-13,1.3872316142216164e-07,1.3871834464407074e-07,-4.8167780908974595e-12,1.3587659268268637e-07,1.3587714078238223e-07,5.480996958599343e-13,-1.639999424029289e-08,-1.639999424029289e-08,0.0,1.6097838532454457e-08,1.60978321260472e-08,-6.406407257038188e-15,-0.0008031602013589545,-0.0008035581258429847,-3.9792448403019876e-07,0.01669830697540161,0.01669830697540161,0.0,3.6312852161679307e-13,3.631255228645744e-13,-2.998752218659934e-18
787,2,11,0.7462499999999901,4318.720066139602,4318.720455638181,0.000389498579352221,1,15217.554613031447,15217.554613031447,70697.43989317864,5009160.209560087,5020900.008809753,11739.799249665812,24320329.90063389,24310032.703934655,-10297.196699235588,1.9524221447705255e-21,1.9524232198747112e-21,1.0751041856864696e-27,3.249779902024782e-08,3.249779200052105e-08,-7.0197267742244085e-15,1.3872077253929368e-07,1.3871622293373182e-07,-4.5496055618642385e-12,1.3587702616532795e-07,1.3587762646895178e-07,6.003036238363571e-13,1.3872077253929368e-07,1.3871622293373182e-07,-4.5496055618642385e-12,1.3587702616532795e-07,1.3587762646895178e-07,6.003036238363571e-13,-1.639999424029289e-08,-1.639999424029289e-08,0.0,1.609780477995493e-08,1.609779776022816e-08,-7.0197267676069636e-15,-0.0008034374641248121,-0.0008038305995927697,-3.93135467957606e-07,0.01670024954252299,0.01670024954252299,0.0,3.6312787480530153e-13,3.6312488225891873e-13,-2.992546382800602e-18
788,2,11,0.74874999999999,4319.717639452302,4319.7180289508815,0.000389498579352221,1,18140.004915103316,18140.004915103316,64753.79602787644,5025482.378451068,5025683.713419274,201.3349682064727,24320533.99782766,24308320.07102461,-12213.9268030487,1.952424470921886e-21,1.9524255753359304e-21,1.1044140442085166e-27,3.249773734421568e-08,3.2497730796659776e-08,-6.547555900926359e-15,1.3872107486837026e-07,1.3871634571587042e-07,-4.729152499840294e-12,1.3587739448796223e-07,1.3587795442309305e-07,5.599351308219909e-13,1.3872107486837026e-07,1.3871634571587042e-07,-4.729152499840294e-12,1.3587739448796223e-07,1.3587795442309305e-07,5.599351308219909e-13,-1.639999424029289e-08,-1.639999424029289e-08,0.0,1.609774310392279e-08,1.6097736556366886e-08,-6.547555904235081e-15,-0.0008035893225575297,-0.0008039845376239807,-3.9521506645101567e-07,0.016704134676765754,0.016704134676765754,0.0,3.6312958523405584e-13,3.631265924293011e-13,-2.9928047547651963e-18
789,2,11,0.75124999999999,4321.023091430411,4321.0234809289905,0.000389498579352221,1,12179.364524304867,12179.364524304867,54571.3209958747,5030255.3087699255,5028736.3958406765,-1518.912929248996,24318816.509080388,24306083.07358697,-12733.435493417084,1.952426826420708e-21,1.952427934542493e-21,1.1081217851044565e-27,3.2497676148412746e-08,3.249766970550638e-08,-6.442906363339074e-15,1.3872119744663983e-07,1.3871641861609086e-07,-4.778830548965876e-12,1.3587772238235598e-07,1.3587827328380136e-07,5.509014453742922e-13,1.3872119744663983e-07,1.3871641861609086e-07,-4.778830548965876e-12,1.3587772238235598e-07,1.3587827328380136e-07,5.509014453742922e-13,-1.639999424029289e-08,-1.639999424029289e-08,0.0,1.6097681908119855e-08,1.6097675465213492e-08,-6.442906363339074e-15,-0.0008037432728420502,-0.0008041389171351554,-3.956442931052351e-07,0.01670801981100852,0.01670801981100852,0.0,3.631312961856504e-13,3.6312830341549915e-13,-2.992770151261682e-18
790,2,11,0.7537499999999899,4326.129698214867,4326.130087713445,0.0003894985784427263,1,1999.3519736602902,1999.3519736602902,42869.30748460442,5033307.902672257,5031187.489858903,-2120.4128133542836,24316577.035665974,24303585.935485642,-12991.100180331618,1.9524291856520753e-21,1.9524302952132508e-21,1.1095611754920102e-27,3.249761506469726e-08,3.2497608682445696e-08,-6.382251564830945e-15,1.3872127025739467e-07,1.3871646334399683e-07,-4.806913397836473e-12,1.3587804123003642e-07,1.3587858686053947e-07,5.456305030479621e-13,1.3872127025739467e-07,1.3871646334399683e-07,-4.806913397836473e-12,1.3587804123003642e-07,1.3587858686053947e-07,5.456305030479621e-13,-1.639999424029289e-08,-1.639999424029289e-08,0.0,1.6097620824404374e-08,1.6097614442152806e-08,-6.382251568139668e-15,-0.0008038976632964712,-0.0008042935390266681,-3.9587573019694844e-07,0.016711904945251283,0.016711904945251283,0.0,3.631330078637813e-13,3.6313001521979176e-13,-2.9926439895575253e-18
791,2,11,0.7549999999999899,4326.899008254355,4326.899397752935,0.0003894985802617157,1,15159.928242623806,15159.928242623806,70482.33923716843,5033644.309110822,5045273.604862259,11629.295751436614,24308859.536362637,24298574.59152545,-10284.944837186486,1.9524309203088617e-21,1.9524319662977518e-21,1.0459888900993142e-27,3.249758134673321e-08,3.249757435028944e-08,-6.996443770798299e-15,1.3871889048056339e-07,1.3871435084676574e-07,-4.5396337976447905e-12,1.3587847226868837e-07,1.3587907014015297e-07,5.978714646018581e-13,1.3871889048056339e-07,1.3871435084676574e-07,-4.5396337976447905e-12,1.3587847226868837e-07,1.3587907014015297e-07,5.978714646018581e-13,-1.639999424029289e-08,-1.639999424029289e-08,0.0,1.6097587106440318e-08,1.6097580109996547e-08,-6.996443770798299e-15,-0.0008041728866232667,-0.0008045639809979299,-3.910943746632256e-07,0.016713847512372666,0.016713847512372666,0.0,3.631323667877489e-13,3.631293802184087e-13,-2.986569340181259e-18
792,2,11,0.7574999999999898,4327.900468716176,4327.900858214755,0.000389498579352221,1,18059.004122160375,18059.004122160375,64534.06077388674,5049846.927392735,5049945.101918663,98.17452592775226,24309072.37451496,24296873.993670233,-12198.380844727159,1.952433217211927e-21,1.9524342926121785e-21,1.0754002515241197e-27,3.249751971476539e-08,3.249751319036554e-08,-6.5243998531806636e-15,1.3871920121813491e-07,1.3871448222012526e-07,-4.718998009650058e-12,1.3587883821012957e-07,1.358793957542421e-07,5.575441125336054e-13,1.3871920121813491e-07,1.3871448222012526e-07,-4.718998009650058e-12,1.3587883821012957e-07,1.358793957542421e-07,5.575441125336054e-13,-1.639999424029289e-08,-1.639999424029289e-08,0.0,1.60975254744725e-08,1.6097518950072647e-08,-6.5243998531806636e-15,-0.0008043227222735982,-0.0008047159033479634,-3.931810743651454e-07,0.01671773264661543,0.01671773264661543,0.0,3.631340824259896e-13,3.6313109548383207e-13,-2.9869421575111407e-18
