design_id,Ro_nm,Rc_over_Ro,Lc_over_W,rTJ_over_Rc,theta_deg,mean_curvature0_per_um,sigma0_MPa,sigma20_MPa,rTJ20_over_W,minimum_dF_dx_fJ,maximum_dF_dx_fJ,minimum_xdot_per_s,thermodynamically_favorable,curvature_radius_min_over_W,resolution_margin
Ro120_q0.55_L12W_r1.20_th120_km-30,120.0,0.55,12.0,1.2,120.0,-30.0,62.80399256759237,66.24320721835497,17.09429729471206,10.71444921175807,18.182195634528345,-0.0004346090367744811,False,8.32173729829508,1.5
Ro120_q0.55_L12W_r1.20_th120_km-20,120.0,0.55,12.0,1.2,120.0,-20.0,52.80399256759237,56.0002118820398,17.09429729471206,15.190484532357011,22.893338952189225,-0.0005458225533259574,False,12.499999999999998,1.5
Ro120_q0.55_L12W_r1.20_th120_km-10,120.0,0.55,12.0,1.2,120.0,-10.0,42.80399256759237,45.757216545724646,17.09429729471206,19.93160945157208,27.67220472900759,-0.0006503608783375287,False,24.999999999999996,1.5
Ro120_q0.55_L12W_r1.20_th120_km-5,120.0,0.55,12.0,1.2,120.0,-5.0,37.80399256759237,40.63571887756706,17.09429729471206,22.356881305698508,29.9911408871791,-0.0006964083500851544,False,49.99999999999999,1.5
Ro120_q0.55_L12W_r1.20_th120_km+0,120.0,0.55,12.0,1.2,120.0,0.0,32.80399256759237,35.514221209409484,17.09429729471206,24.772259369850207,32.198972171519834,-0.0007361306555886589,False,261.3549689598418,1.5
Ro120_q0.55_L12W_r1.20_th120_km+5,120.0,0.55,12.0,1.2,120.0,5.0,27.80399256759237,30.392723541251897,17.09429729471206,27.13476785496496,34.246263922993116,-0.0007680324177411296,False,41.13160529659121,1.5
Ro120_q0.55_L12W_r1.20_th140_km-30,120.0,0.55,12.0,1.2,140.0,-30.0,65.59441745401166,72.6755716826864,17.09429729471206,19.289780124899952,26.719290234918045,-0.0006290939545496,False,7.752632948969669,1.5
Ro120_q0.55_L12W_r1.20_th140_km-20,120.0,0.55,12.0,1.2,140.0,-20.0,55.594417454011676,61.75392464376735,17.09429729471206,23.03574995155807,30.336260593761338,-0.0007023922412744696,False,11.723075451624366,1.5
Ro120_q0.55_L12W_r1.20_th140_km-10,120.0,0.55,12.0,1.2,140.0,-10.0,45.59441745401167,50.832277604848294,17.09429729471206,26.768847807345775,33.70384019087363,-0.0007609996024034958,False,24.029646920099,1.5
Ro120_q0.55_L12W_r1.20_th140_km-5,120.0,0.55,12.0,1.2,140.0,-5.0,40.59441745401167,45.37145408538877,17.09429729471206,28.580728298378936,35.23708163110023,-0.0007830649129729227,False,49.902442131317784,1.5
Ro120_q0.55_L12W_r1.20_th140_km+0,120.0,0.55,12.0,1.2,140.0,0.0,35.59441745401167,39.910630565929246,17.09429729471206,30.3288216657477,36.642560984225966,-0.000799587602831811,False,482.7819827131718,1.5
Ro120_q0.55_L12W_r1.20_th140_km+5,120.0,0.55,12.0,1.2,140.0,5.0,30.59441745401167,34.449807046469715,17.09429729471206,31.99372778516264,37.90461661478407,-0.0008102372327424781,False,41.81542082385784,1.5
Ro120_q0.55_L12W_r1.20_th160_km-30,120.0,0.55,12.0,1.2,160.0,-30.0,67.30332397773515,77.05914812409634,17.09429729471206,25.552752821138654,32.367632167863704,-0.0007379513201591247,False,7.337348901145476,1.5
Ro120_q0.55_L12W_r1.20_th160_km-20,120.0,0.55,12.0,1.2,160.0,-20.0,57.30332397773515,65.65303182039878,17.09429729471206,28.739761606739854,35.147867102128664,-0.0007818148350525761,False,11.029670187710817,1.5
Ro120_q0.55_L12W_r1.20_th160_km-10,120.0,0.55,12.0,1.2,160.0,-10.0,47.30332397773515,54.24691551670122,17.09429729471206,31.763972889651555,37.578251880585945,-0.0008099273957068142,False,22.202448647599315,1.5
Ro120_q0.55_L12W_r1.20_th160_km-5,120.0,0.55,12.0,1.2,160.0,-5.0,42.30332397773515,48.54385736485244,17.09429729471206,33.183385485264296,38.63477179652929,-0.0008174594848674101,False,44.98861768162077,1.5
Ro120_q0.55_L12W_r1.20_th160_km+0,120.0,0.55,12.0,1.2,160.0,0.0,37.30332397773515,42.84079921300366,17.09429729471206,34.527029338936075,39.57587729530317,-0.0008205079570253454,False,1711.1916887554485,1.5
Ro120_q0.55_L12W_r1.20_th160_km+5,120.0,0.55,12.0,1.2,160.0,5.0,32.30332397773515,37.13774106115488,17.09429729471206,35.78704960233706,40.398126272593366,-0.0008191005665502389,False,42.74121523779571,1.5
Ro120_q0.55_L12W_r1.20_th170_km-30,120.0,0.55,12.0,1.2,170.0,-30.0,67.73464765499035,78.22667972243308,17.09429729471206,28.032718113336678,34.43551907575885,-0.0007709738960586913,False,7.230458737833405,1.5
Ro120_q0.55_L12W_r1.20_th170_km-20,120.0,0.55,12.0,1.2,170.0,-20.0,57.734647654990354,66.6888089867676,17.09429729471206,31.02237947469104,36.91883033726109,-0.000803803323700075,False,10.851597774693861,1.5
Ro120_q0.55_L12W_r1.20_th170_km-10,120.0,0.55,12.0,1.2,170.0,-10.0,47.73464765499036,55.150938251102126,17.09429729471206,33.80545317225788,39.030849115554815,-0.0008209270300925391,False,21.73873096593192,1.5
Ro120_q0.55_L12W_r1.20_th170_km-5,120.0,0.55,12.0,1.2,170.0,-5.0,42.73464765499036,49.38200288326939,17.09429729471206,35.09478284441339,39.929301644819425,-0.0008232929258351727,False,43.620304092797674,1.5
Ro120_q0.55_L12W_r1.20_th170_km+0,120.0,0.55,12.0,1.2,170.0,0.0,37.73464765499036,43.613067515436654,17.09429729471206,36.30600540157825,40.7177378147065,-0.0008231259267091417,False,6638.446584161523,1.5
Ro120_q0.55_L12W_r1.20_th170_km+5,120.0,0.55,12.0,1.2,170.0,5.0,32.73464765499036,37.84413214760392,17.09429729471206,37.43509554025077,41.39559064753318,-0.0008209724446326909,False,43.05449397563575,1.5
Ro120_q0.55_L16W_r0.80_th120_km-30,120.0,0.55,16.0,0.8,120.0,-30.0,79.20598885138854,87.27790290599097,9.968512928215524,30.096254113815867,32.732247818198516,-0.0009462515844247256,False,8.333333333333332,1.6614188213692538
Ro120_q0.55_L16W_r0.80_th120_km-20,120.0,0.55,16.0,0.8,120.0,-20.0,69.20598885138854,77.05619139215452,9.968512928215524,32.120401602672835,34.384215444941155,-0.0009836333462348546,False,12.500000000000004,1.6614188213692538
Ro120_q0.55_L16W_r0.80_th120_km-10,120.0,0.55,16.0,0.8,120.0,-10.0,59.20598885138854,66.83447987831806,9.968512928215524,33.8659015664654,35.637430585226966,-0.001008187764609035,False,25.000000000000007,1.6614188213692538
Ro120_q0.55_L16W_r0.80_th120_km-5,120.0,0.55,16.0,0.8,120.0,-5.0,54.20598885138855,61.723624121399844,9.968512928215524,34.60557311683676,36.08214316067791,-0.0010135259080532337,False,50.000000000000014,1.6614188213692538
Ro120_q0.55_L16W_r0.80_th120_km+0,120.0,0.55,16.0,0.8,120.0,0.0,49.20598885138855,56.61276836448162,9.968512928215524,35.24354224543923,36.389281996512885,-0.0010138963636800726,False,79.16620775305586,1.6614188213692538
Ro120_q0.55_L16W_r0.80_th120_km+5,120.0,0.55,16.0,0.8,120.0,5.0,44.20598885138855,51.5019126075634,9.968512928215524,35.77153861279747,36.54743976266998,-0.0010091682989206787,False,30.234247208998145,1.6614188213692538
Ro120_q0.55_L16W_r0.80_th140_km-30,120.0,0.55,16.0,0.8,140.0,-30.0,83.39162618101749,100.94393023838857,9.968512928215524,33.22952615903471,34.54112790643803,-0.000990448553307493,False,7.537386761306907,1.6614188213692538
Ro120_q0.55_L16W_r0.80_th140_km-20,120.0,0.55,16.0,0.8,140.0,-20.0,73.3916261810175,89.27798272163442,9.968512928215524,34.388451375601086,35.20948001154223,-0.0009995542878374099,False,11.62680019592442,1.6614188213692538
Ro120_q0.55_L16W_r0.80_th140_km-10,120.0,0.55,16.0,0.8,140.0,-10.0,63.3916261810175,77.61203520488024,9.968512928215524,35.30077304893267,35.70096700763343,-0.000996736670404163,False,24.62726624559495,1.6614188213692538
Ro120_q0.55_L16W_r0.80_th140_km-5,120.0,0.55,16.0,0.8,140.0,-5.0,58.3916261810175,71.77906144650316,9.968512928215524,35.558978153632644,35.90593077668473,-0.0009907187884597441,False,50.00000000000001,1.6614188213692538
Ro120_q0.55_L16W_r0.80_th140_km+0,120.0,0.55,16.0,0.8,140.0,0.0,53.3916261810175,65.94608768812608,9.968512928215524,35.48025011801941,36.050148017567544,-0.0009816215497305875,False,136.62333987219773,1.6614188213692538
Ro120_q0.55_L16W_r0.80_th140_km+5,120.0,0.55,16.0,0.8,140.0,5.0,48.3916261810175,60.113113929749005,9.968512928215524,35.295876600618264,36.17831823227079,-0.0009694925083534512,False,32.625055730300076,1.6614188213692538
Ro120_q0.55_L16W_r0.80_th160_km-30,120.0,0.55,16.0,0.8,160.0,-30.0,85.9549859666027,111.13258408815354,9.968512928215524,34.52998266499891,34.922010191804375,-0.0009859715963775719,False,6.602180054843205,1.6614188213692538
Ro120_q0.55_L16W_r0.80_th160_km-20,120.0,0.55,16.0,0.8,160.0,-20.0,75.9549859666027,98.32965424751225,9.968512928215524,34.622934592271825,35.407775275541354,-0.0009785745336564182,False,9.97472389946257,1.6614188213692538
Ro120_q0.55_L16W_r0.80_th160_km-10,120.0,0.55,16.0,0.8,160.0,-10.0,65.9549859666027,85.52672440687097,9.968512928215524,34.41532577644169,35.79089203904713,-0.0009620891351156983,False,20.390817694304758,1.6614188213692538
Ro120_q0.55_L16W_r0.80_th160_km-5,120.0,0.55,16.0,0.8,160.0,-5.0,60.95498596660271,79.12525948655033,9.968512928215524,34.19162540478671,35.94109477532467,-0.0009504834084934838,False,42.669720750505384,1.6614188213692538
Ro120_q0.55_L16W_r0.80_th160_km+0,120.0,0.55,16.0,0.8,160.0,0.0,55.95498596660271,72.72379456622969,9.968512928215524,33.88487399936821,36.03784964072521,-0.0009367089020523004,False,460.82158913450513,1.6614188213692538
Ro120_q0.55_L16W_r0.80_th160_km+5,120.0,0.55,16.0,0.8,160.0,5.0,50.95498596660271,66.32232964590904,9.968512928215524,33.492967523001575,36.07950179691912,-0.0009208320692403888,False,36.00243778157027,1.6614188213692538
Ro120_q0.55_L16W_r0.80_th170_km-30,120.0,0.55,16.0,0.8,170.0,-30.0,86.60197148248552,113.98175604758936,9.968512928215524,34.2027859160486,35.09042551502576,-0.0009756641680269021,False,6.3702844903245115,1.6614188213692538
Ro120_q0.55_L16W_r0.80_th170_km-20,120.0,0.55,16.0,0.8,170.0,-20.0,76.60197148248552,100.85292944835373,9.968512928215524,34.090951443068164,35.541672415956086,-0.0009628294197841364,False,9.572716619830516,1.6614188213692538
Ro120_q0.55_L16W_r0.80_th170_km-10,120.0,0.55,16.0,0.8,170.0,-10.0,66.60197148248552,87.72410284911811,9.968512928215524,33.68624930707965,35.863804455750525,-0.0009416795591745121,False,19.24992748014993,1.6614188213692538
Ro120_q0.55_L16W_r0.80_th170_km-5,120.0,0.55,16.0,0.8,170.0,-5.0,61.60197148248553,81.1596895495003,9.968512928215524,33.36830483379416,35.94906250270805,-0.0009280812250845044,False,38.924751307452304,1.6614188213692538
Ro120_q0.55_L16W_r0.80_th170_km+0,120.0,0.55,16.0,0.8,170.0,0.0,56.60197148248553,74.59527624988249,9.968512928215524,32.970878567669416,35.98341848565175,-0.0009125486025513764,False,1763.4857180414517,1.6614188213692538
Ro120_q0.55_L16W_r0.80_th170_km+5,120.0,0.55,16.0,0.8,170.0,5.0,51.60197148248553,68.03086295026468,9.968512928215524,32.49278146939149,35.967127271025035,-0.0008951505510564238,False,37.27905828279281,1.6614188213692538
Ro120_q0.55_L16W_r1.00_th120_km-30,120.0,0.55,16.0,1.0,120.0,-30.0,69.36479108111084,73.66471957060837,14.049243751889282,18.278193413096936,21.58839088929199,-0.0007043120995396545,False,8.331009152617694,2.0
Ro120_q0.55_L16W_r1.00_th120_km-20,120.0,0.55,16.0,1.0,120.0,-20.0,59.36479108111083,63.41262982905051,14.049243751889282,21.28940222608748,24.49902279443369,-0.0007843118750919274,False,12.500000000000002,2.0
Ro120_q0.55_L16W_r1.00_th120_km-10,120.0,0.55,16.0,1.0,120.0,-10.0,49.36479108111083,53.160540087492656,14.049243751889282,24.218349121179493,27.17474222389314,-0.0008466246042383814,False,25.000000000000007,2.0
Ro120_q0.55_L16W_r1.00_th120_km-5,120.0,0.55,16.0,1.0,120.0,-5.0,44.36479108111084,48.03449521671373,14.049243751889282,25.59944770692922,28.366355607365314,-0.0008688842054096182,False,50.00000000000001,2.0
Ro120_q0.55_L16W_r1.00_th120_km+0,120.0,0.55,16.0,1.0,120.0,0.0,39.36479108111084,42.9084503459348,14.049243751889282,26.895941311479323,29.43087683723393,-0.0008855255312943061,False,195.97750189753933,2.0
Ro120_q0.55_L16W_r1.00_th120_km+5,120.0,0.55,16.0,1.0,120.0,5.0,34.36479108111084,37.782405475155876,14.049243751889282,28.08811421569119,30.349104541768032,-0.0008979308618828989,False,39.05211761203506,2.0
Ro120_q0.55_L16W_r1.00_th140_km-30,120.0,0.55,16.0,1.0,140.0,-30.0,72.713300944814,81.40373294016705,14.049243751889282,23.741561673367624,26.513754015432305,-0.0008283349119581314,False,7.735937655070936,2.0
Ro120_q0.55_L16W_r1.00_th140_km-20,120.0,0.55,16.0,1.0,140.0,-20.0,62.713300944814,70.39977644165988,14.049243751889282,25.905028869380654,28.38755816144065,-0.0008657551667603411,False,11.73006958134403,2.0
Ro120_q0.55_L16W_r1.00_th140_km-10,120.0,0.55,16.0,1.0,140.0,-10.0,52.713300944814,59.39581994315271,14.049243751889282,27.870277620062797,29.959054493662904,-0.0008932957640020066,False,24.25114865599264,2.0
Ro120_q0.55_L16W_r1.00_th140_km-5,120.0,0.55,16.0,1.0,140.0,-5.0,47.713300944814,53.89384169389912,14.049243751889282,28.75531572488286,30.608755218334906,-0.0009035266633299912,False,50.00000000000001,2.0
Ro120_q0.55_L16W_r1.00_th140_km+0,120.0,0.55,16.0,1.0,140.0,0.0,42.713300944814,48.391863444645544,14.049243751889282,29.565528055484908,31.158698473577154,-0.0009112948531551995,False,359.62610255649355,2.0
Ro120_q0.55_L16W_r1.00_th140_km+5,120.0,0.55,16.0,1.0,140.0,5.0,37.713300944814,42.88988519539196,14.049243751889282,30.295586655412507,31.603603367005913,-0.0009161160034647264,False,40.34115907394346,2.0
Ro120_q0.55_L16W_r1.00_th160_km-30,120.0,0.55,16.0,1.0,160.0,-30.0,74.76398877328216,86.71476202416515,14.049243751889282,27.18091001558041,29.19627029064597,-0.0008801265855883331,False,7.258954528416291,2.0
Ro120_q0.55_L16W_r1.00_th160_km-20,120.0,0.55,16.0,1.0,160.0,-20.0,64.76398877328218,75.16900666771889,14.049243751889282,28.78851398313511,30.41663077777068,-0.000903474115668154,False,10.919669459243462,2.0
Ro120_q0.55_L16W_r1.00_th160_km-10,120.0,0.55,16.0,1.0,160.0,-10.0,54.76398877328217,63.62325131127263,14.049243751889282,30.18316494427669,31.349059609332002,-0.0009185159279022358,False,22.028934405339072,2.0
Ro120_q0.55_L16W_r1.00_th160_km-5,120.0,0.55,16.0,1.0,160.0,-5.0,49.76398877328217,57.8503736330495,14.049243751889282,30.79134609944768,31.698942182905277,-0.0009211920339628262,False,44.83635114997249,2.0
Ro120_q0.55_L16W_r1.00_th160_km+0,120.0,0.55,16.0,1.0,160.0,0.0,44.76398877328218,52.07749595482637,14.049243751889282,31.33732400714195,31.97567926861051,-0.000920485370850094,False,1268.746879155653,2.0
Ro120_q0.55_L16W_r1.00_th160_km+5,120.0,0.55,16.0,1.0,160.0,5.0,39.76398877328218,46.30461827660324,14.049243751889282,31.820045329791768,32.24700692682937,-0.0009164395060547886,False,41.87659054008857,2.0
Ro120_q0.55_L16W_r1.00_th170_km-30,120.0,0.55,16.0,1.0,170.0,-30.0,75.28157718598843,88.13469438974002,14.049243751889282,28.418250449701294,30.048130135152412,-0.0008978909140019672,False,7.136611989206783,2.0
Ro120_q0.55_L16W_r1.00_th170_km-20,120.0,0.55,16.0,1.0,170.0,-20.0,65.28157718598843,76.44086632063672,14.049243751889282,29.84365025472224,31.05088661818478,-0.000916667087374107,False,10.712694131217676,2.0
Ro120_q0.55_L16W_r1.00_th170_km-10,120.0,0.55,16.0,1.0,170.0,-10.0,55.28157718598843,64.74703825153344,14.049243751889282,31.05566481308981,31.772794444706005,-0.0009236640016659043,False,21.47218101085811,2.0
Ro120_q0.55_L16W_r1.00_th170_km-5,120.0,0.55,16.0,1.0,170.0,-5.0,50.28157718598843,58.9001242169818,14.049243751889282,31.57603581112447,32.08627174888434,-0.000922463806066759,False,43.13276473201126,2.0
Ro120_q0.55_L16W_r1.00_th170_km+0,120.0,0.55,16.0,1.0,170.0,0.0,45.28157718598843,53.05321018243017,14.049243751889282,32.037708307863426,32.353500912500564,-0.0009181691163381638,False,4915.823824265241,2.0
Ro120_q0.55_L16W_r1.00_th170_km+5,120.0,0.55,16.0,1.0,170.0,5.0,40.28157718598843,47.206296147878525,14.049243751889282,32.30465756840739,32.61874743259024,-0.0009108769534564119,False,42.38890141336022,2.0
Ro120_q0.55_L20W_r0.60_th120_km-30,120.0,0.55,20.0,0.6,120.0,-30.0,95.60798513518473,110.02767279488992,6.173734688177002,27.601837442640313,28.1780149173266,-0.0009802765799004202,False,8.333333333333332,1.0289557813628336
Ro120_q0.55_L20W_r0.60_th120_km-20,120.0,0.55,20.0,0.6,120.0,-20.0,85.60798513518473,100.27267065456725,6.173734688177002,27.85058606654576,28.836987274426054,-0.0009794907636347457,False,12.499999999999998,1.0289557813628336
Ro120_q0.55_L20W_r0.60_th120_km-10,120.0,0.55,20.0,0.6,120.0,-10.0,75.60798513518473,90.51766851424459,6.173734688177002,27.77818154752184,29.291552497916072,-0.000967366099674822,False,24.999999999999996,1.0289557813628336
Ro120_q0.55_L20W_r0.60_th120_km-5,120.0,0.55,20.0,0.6,120.0,-5.0,70.60798513518473,85.64016744408326,6.173734688177002,27.602795596882327,29.423621624195707,-0.0009568713996202243,False,50.000000000000014,1.0289557813628336
Ro120_q0.55_L20W_r0.60_th120_km+0,120.0,0.55,20.0,0.6,120.0,0.0,65.60798513518473,80.76266637392193,6.173734688177002,27.323316455914096,29.486703170471632,-0.0009433484718184623,False,29.82926415451776,1.0289557813628336
Ro120_q0.55_L20W_r0.60_th120_km+5,120.0,0.55,20.0,0.6,120.0,5.0,60.60798513518474,75.88516530376059,6.173734688177002,26.930870408785704,29.47773858543696,-0.0009267947567369745,False,18.855782135608866,1.0289557813628336
Ro120_q0.55_L20W_r0.60_th140_km-30,120.0,0.55,20.0,0.6,140.0,-30.0,101.18883490802334,136.83781981185788,6.173734688177002,26.15828208845304,28.619308350004513,-0.0009424663422186511,False,7.666148782663904,1.0289557813628336
Ro120_q0.55_L20W_r0.60_th140_km-20,120.0,0.55,20.0,0.6,140.0,-20.0,91.18883490802334,124.38815955991392,6.173734688177002,25.766853093815108,28.795021792778016,-0.0009254548114536277,False,11.96162787576795,1.0289557813628336
Ro120_q0.55_L20W_r0.60_th140_km-10,120.0,0.55,20.0,0.6,140.0,-10.0,81.18883490802334,111.93849930796993,6.173734688177002,25.098777145563535,28.799945531857915,-0.0009011485527333032,False,24.95208026630186,1.0289557813628336
Ro120_q0.55_L20W_r0.60_th140_km-5,120.0,0.55,20.0,0.6,140.0,-5.0,76.18883490802334,105.71366918199793,6.173734688177002,24.648134734242483,28.734486230071557,-0.0008862565862541868,False,49.99999999999999,1.0289557813628336
Ro120_q0.55_L20W_r0.60_th140_km+0,120.0,0.55,20.0,0.6,140.0,0.0,71.18883490802334,99.48883905602595,6.173734688177002,24.11190252524346,28.621334031213152,-0.0008695363343391777,False,46.03560594214197,1.0289557813628336
Ro120_q0.55_L20W_r0.60_th140_km+5,120.0,0.55,20.0,0.6,140.0,5.0,66.18883490802334,93.26400893005396,6.173734688177002,23.48367967593796,28.459875534713287,-0.0008510286208284589,False,21.44926831080929,1.0289557813628336
Ro120_q0.55_L20W_r0.60_th160_km-20,120.0,0.55,20.0,0.6,160.0,-20.0,94.6066479554703,145.05614024496467,6.173734688177002,22.73656257614048,28.135310973527478,-0.0008618611834594987,False,8.878820670189544,1.0289557813628336
Ro120_q0.55_L20W_r0.60_th160_km-10,120.0,0.55,20.0,0.6,160.0,-10.0,84.6066479554703,130.09626058835906,6.173734688177002,21.63535117061022,27.898136466336087,-0.000831878862541202,False,18.94368075003464,1.0289557813628336
Ro120_q0.55_L20W_r0.60_th160_km-5,120.0,0.55,20.0,0.6,160.0,-5.0,79.6066479554703,122.61632076005625,6.173734688177002,20.971674933129886,27.724379040149138,-0.0008149024776031554,False,43.72866938925649,1.0289557813628336
Ro120_q0.55_L20W_r0.60_th160_km+0,120.0,0.55,20.0,0.6,160.0,0.0,74.6066479554703,115.13638093175346,6.173734688177002,20.22571002716226,27.51272833075674,-0.0007966257286084937,False,141.8144648850471,1.0289557813628336
Ro120_q0.55_L20W_r0.60_th160_km+5,120.0,0.55,20.0,0.6,160.0,5.0,69.6066479554703,107.65644110345066,6.173734688177002,19.39219910245737,27.26310439436368,-0.0007770907273182593,False,27.04806151685619,1.0289557813628336
Ro120_q0.55_L20W_r0.60_th170_km-20,120.0,0.55,20.0,0.6,170.0,-20.0,95.46929530998072,151.33673668256887,6.173734688177002,21.06735903786509,27.723348636345623,-0.0008308160449858751,False,8.056064352704533,1.0289557813628336
Ro120_q0.55_L20W_r0.60_th170_km-10,120.0,0.55,20.0,0.6,170.0,-10.0,85.46929530998072,135.5839580459343,6.173734688177002,19.758777443773084,27.398418947418847,-0.0007986343252682676,False,16.361530582974044,1.0289557813628336
Ro120_q0.55_L20W_r0.60_th170_km-5,120.0,0.55,20.0,0.6,170.0,-5.0,80.46929530998072,127.70756872761703,6.173734688177002,18.986652617718647,27.183277852900453,-0.0007807400712352713,False,33.76847499297728,1.0289557813628336
Ro120_q0.55_L20W_r0.60_th170_km+0,120.0,0.55,20.0,0.6,170.0,0.0,75.46929530998072,119.83117940929975,6.173734688177002,18.128523479766077,26.9322200248659,-0.0007616737046805295,False,528.5026102132848,1.0289557813628336
Ro120_q0.55_L20W_r0.60_th170_km+5,120.0,0.55,20.0,0.6,170.0,5.0,70.46929530998072,111.95479009098247,6.173734688177002,17.177989394283962,26.64471846636517,-0.0007414623625981005,False,29.942185667583654,1.0289557813628336
Ro120_q0.55_L20W_r0.80_th120_km-30,120.0,0.55,20.0,0.8,120.0,-30.0,79.20598885138854,85.7026871587,10.693222152372972,21.717677575700577,22.700289171472285,-0.000873386265783594,False,8.333333333333332,1.7822036920621618
Ro120_q0.55_L20W_r0.80_th120_km-20,120.0,0.55,20.0,0.8,120.0,-20.0,69.20598885138854,75.43910736766993,10.693222152372972,23.391142222518926,24.144634873409814,-0.0009193465900674092,False,12.500000000000004,1.7822036920621618
Ro120_q0.55_L20W_r0.80_th120_km-10,120.0,0.55,20.0,0.8,120.0,-10.0,59.20598885138854,65.17552757663988,10.693222152372972,24.850109111713014,25.296900796319136,-0.0009493206015231649,False,25.000000000000007,1.7822036920621618
Ro120_q0.55_L20W_r0.80_th120_km-5,120.0,0.55,20.0,0.8,120.0,-5.0,54.20598885138855,60.043737681124846,10.693222152372972,25.476193024628063,25.766604131837777,-0.0009574031545208477,False,50.000000000000014,1.7822036920621618
Ro120_q0.55_L20W_r0.80_th120_km+0,120.0,0.55,20.0,0.8,120.0,0.0,49.20598885138855,54.911947785609826,10.693222152372972,26.02269315066853,26.178468034360705,-0.0009605444424493603,False,113.40469566997653,1.7822036920621618
Ro120_q0.55_L20W_r0.80_th120_km+5,120.0,0.55,20.0,0.8,120.0,5.0,44.20598885138855,49.7801578900948,10.693222152372972,26.306764900961408,26.537987895665374,-0.0009585992343910275,False,34.077196970463824,1.7822036920621618
Ro120_q0.55_L20W_r0.80_th140_km-30,120.0,0.55,20.0,0.8,140.0,-30.0,83.39162618101749,96.61820074804041,10.693222152372972,24.447075857038566,24.69424212186918,-0.0009353192587012333,False,7.659061055921135,1.7822036920621618
Ro120_q0.55_L20W_r0.80_th140_km-20,120.0,0.55,20.0,0.8,140.0,-20.0,73.3916261810175,85.32741908785322,10.693222152372972,25.303360287284956,25.513542657724138,-0.0009483825543364704,False,11.709440013839972,1.7822036920621618
Ro120_q0.55_L20W_r0.80_th140_km-10,120.0,0.55,20.0,0.8,140.0,-10.0,63.3916261810175,74.03663742766602,10.693222152372972,25.72237228688788,26.214831687231765,-0.0009495833813203446,False,24.64591191917031,1.7822036920621618
Ro120_q0.55_L20W_r0.80_th140_km-5,120.0,0.55,20.0,0.8,140.0,-5.0,58.3916261810175,68.39124659757243,10.693222152372972,25.827970000308092,26.51959162654713,-0.0009455769736783378,False,50.00000000000001,1.7822036920621618
Ro120_q0.55_L20W_r0.80_th140_km+0,120.0,0.55,20.0,0.8,140.0,0.0,53.3916261810175,62.74585576747883,10.693222152372972,25.85969822320541,26.77537076311806,-0.0009384807093651328,False,203.0426841014795,1.7822036920621618
Ro120_q0.55_L20W_r0.80_th140_km+5,120.0,0.55,20.0,0.8,140.0,5.0,48.3916261810175,57.10046493738523,10.693222152372972,25.815192813915353,26.973829236734296,-0.0009283409879808518,False,36.354863450057216,1.7822036920621618
Ro120_q0.55_L20W_r0.80_th160_km-30,120.0,0.55,20.0,0.8,160.0,-30.0,85.9549859666027,104.35043372023722,10.693222152372972,25.08568364235611,25.763543359124352,-0.0009409405503187948,False,6.979884240731441,1.7822036920621618
Ro120_q0.55_L20W_r0.80_th160_km-20,120.0,0.55,20.0,0.8,160.0,-20.0,75.9549859666027,92.29295871226223,10.693222152372972,25.31234701848513,26.351791609758827,-0.0009368002466673752,False,10.522001586741945,1.7822036920621618
Ro120_q0.55_L20W_r0.80_th160_km-10,120.0,0.55,20.0,0.8,160.0,-10.0,65.9549859666027,80.23548370428725,10.693222152372972,25.321111944717952,26.77558113023338,-0.0009235542264182299,False,21.363389463383943,1.7822036920621618
Ro120_q0.55_L20W_r0.80_th160_km-5,120.0,0.55,20.0,0.8,160.0,-5.0,60.95498596660271,74.20674620029973,10.693222152372972,25.239280313209065,26.92323164021326,-0.0009135550495656692,False,44.06431317693451,1.7822036920621618
Ro120_q0.55_L20W_r0.80_th160_km+0,120.0,0.55,20.0,0.8,160.0,0.0,55.95498596660271,68.17800869631225,10.693222152372972,25.098047425244832,27.027339628310486,-0.0009013604698847266,False,703.8048436652015,1.7822036920621618
Ro120_q0.55_L20W_r0.80_th160_km+5,120.0,0.55,20.0,0.8,160.0,5.0,50.95498596660271,62.14927119232474,10.693222152372972,24.896359524214603,27.08832527844632,-0.000887049533843512,False,39.16071011111585,1.7822036920621618
Ro120_q0.55_L20W_r0.80_th170_km-30,120.0,0.55,20.0,0.8,170.0,-30.0,86.60197148248552,106.4531505771397,10.693222152372972,25.047165813554418,26.1456553081999,-0.000934721596506364,False,6.808139400445969,1.7822036920621618
Ro120_q0.55_L20W_r0.80_th170_km-20,120.0,0.55,20.0,0.8,170.0,-20.0,76.60197148248552,94.1821931543228,10.693222152372972,25.122276754047615,26.610251891433457,-0.0009249199793620329,False,10.225034691632757,1.7822036920621618
Ro120_q0.55_L20W_r0.80_th170_km-10,120.0,0.55,20.0,0.8,170.0,-10.0,66.60197148248552,81.91123573150591,10.693222152372972,24.986489851277373,26.918240271141325,-0.000906774230754134,False,20.5274109772767,1.7822036920621618
Ro120_q0.55_L20W_r0.80_th170_km-5,120.0,0.55,20.0,0.8,170.0,-5.0,61.60197148248553,75.77575702009746,10.693222152372972,24.83625837521802,27.01215241757865,-0.0008946543445595339,False,41.36772512784258,1.7822036920621618
