Ro_nm,Rc_over_Ro,Lc_over_W,rTJ_over_Rc,theta0_deg,mean_curvature0_per_um,design_id,x,free_energy_J,dF_dx_J,minus_dF_dx_J,zeta_J_s,xdot_per_s,flux_closure_relative,r_TJ_nm,r_TJ_over_W,center_curvature_per_um,outer_curvature_per_um,center_theta_deg,outer_theta_deg,sigma_GB_MPa,sigma_kappa_MPa,sigma_TJ_MPa,Gamma_per_contact_s,G_fit_eV,G_root_eV,elapsed_s,cumulative_scaled_hazard,survival,event_probability,hazard_amplification,dlnGamma_dx_site,dlnGamma_dx_barrier,dlnGamma_dx_total
80.0,0.45,8.0,1.0,140.0,-20.0,Ro80_q0.45_L8W_r1.00_th140_km-20,0.0,1.7100402009664602e-13,9.613668098927164e-15,-9.613668098927164e-15,1.3005005114188609e-12,-0.007392283212898196,1.6454611946777897e-05,36.00000000000001,9.0,-20.000000000000004,-20.000000000000004,140.0,140.0,98.30771839882567,20.000000000000004,78.30771839882567,0.10229481599316295,4.810545480851851,5.7908962091308664,nan,nan,nan,nan,1.0,-0.7498835938871196,0.822335957397172,0.07245236351005246
80.0,0.45,8.0,1.0,140.0,-20.0,Ro80_q0.45_L8W_r1.00_th140_km-20,0.01,1.7110023848896792e-13,9.629893992084785e-15,-9.629893992084785e-15,1.3045327543982367e-12,-0.007381872137451178,1.6610683689493757e-05,35.72897983430258,8.932244958575643,-20.051254927802667,-20.051254927802667,139.72088378330272,139.72088378330272,98.88278860555148,20.051254927802667,78.83153367774881,0.10236872338477772,4.809239790522253,5.789590518801268,nan,nan,nan,nan,1.0007224940081,-0.7614801871177121,0.8334744505975777,0.0719942634798656
80.0,0.45,8.0,1.0,140.0,-20.0,Ro80_q0.45_L8W_r1.00_th140_km-20,0.02,1.7119661660526124e-13,9.645565728757669e-15,-9.645565728757669e-15,1.3086181732665026e-12,-0.007370802213972716,1.6768159114163545e-05,35.45588808646598,8.863972021616496,-20.101850960323365,-20.101850960323365,139.43583315735674,139.43583315735674,99.4678542362989,20.101850960323365,79.36600327597553,0.10244221488514763,4.807916533661139,5.788267261940154,nan,nan,nan,nan,1.001440922402114,-0.7733852544039621,0.8448402267057133,0.07145497230175124
80.0,0.45,8.0,1.0,140.0,-20.0,Ro80_q0.45_L8W_r1.00_th140_km-20,0.05,1.7148664111828251e-13,9.688319556339168e-15,-9.688319556339168e-15,1.3211799787190877e-12,-0.007333080815932589,1.7250352556509647e-05,34.62369131100843,8.655922827752105,-20.2488312246568,-20.2488312246568,138.54288291617067,138.54288291617067,101.28592112003172,20.2488312246568,81.0370898953749,0.10265918413566227,4.8038370625108096,5.784187790789825,nan,nan,nan,nan,1.0035619414235388,-0.8119061841156778,0.880953331315709,0.06904714720003113
80.0,0.45,8.0,1.0,140.0,-20.0,Ro80_q0.45_L8W_r1.00_th140_km-20,0.1,1.7197255400669482e-13,9.7450410119166e-15,-9.7450410119166e-15,1.343205368520261e-12,-0.007255064073077821,1.8090651574836452e-05,33.1903600462544,8.297590011563598,-20.471440482614778,-20.471440482614778,136.91365561954888,136.91365561954888,104.54475078062329,20.471440482614778,84.0733102980085,0.10300153339127927,4.79664422551939,5.776994953798406,nan,nan,nan,nan,1.0069086335534692,-0.8846535407953979,0.9469785547473748,0.06232501395197687
80.0,0.45,8.0,1.0,140.0,-20.0,Ro80_q0.45_L8W_r1.00_th140_km-20,0.15,1.7246081103322919e-13,9.781757272986038e-15,-9.781757272986038e-15,1.3667411372827614e-12,-0.007156993380936273,1.899372222207368e-05,31.692270350986224,7.923067587746555,-20.650637872952775,-20.650637872952775,135.07544759701221,135.07544759701221,108.12918855734402,20.650637872952775,87.47855068439125,0.10330100564315944,4.788902251915336,5.769252980194351,nan,nan,nan,nan,1.0098361743967919,-0.9707800722047892,1.021469421537688,0.050689349332898814
80.0,0.45,8.0,1.0,140.0,-20.0,Ro80_q0.45_L8W_r1.00_th140_km-20,0.2,1.7295035836096494e-13,9.796191713514592e-15,-9.796191713514592e-15,1.3920004467136257e-12,-0.007037491788628678,1.9984009073517633e-05,30.119760955226727,7.529940238806681,-20.75993246679222,-20.75993246679222,132.9792565331345,132.9792565331345,112.0941112614619,20.75993246679222,91.3341787946697,0.1035249669666742,4.780534618534887,5.760885346813902,nan,nan,nan,nan,1.012025545591611,-1.0648738139940548,1.10081242853812,0.03593861454406522
80.0,0.45,8.0,1.0,140.0,-10.0,Ro80_q0.45_L8W_r1.00_th140_km-10,0.0,1.7172261058223003e-13,9.795247462166968e-15,-9.795247462166968e-15,1.3277332948057328e-12,-0.007377420977908187,2.4355039966144736e-05,36.00000000000001,9.0,-10.0,-10.0,140.0,140.0,88.30771839882567,10.0,78.30771839882567,0.08810283639628026,4.834100161319631,5.814450889598646,nan,nan,nan,nan,1.0,-0.7498835938871196,0.8069647580275614,0.05708116414044184
80.0,0.45,8.0,1.0,140.0,-10.0,Ro80_q0.45_L8W_r1.00_th140_km-10,0.01,1.7182062613610488e-13,9.807701772209235e-15,-9.807701772209235e-15,1.3319760042165149e-12,-0.0073632721168864065,2.4527839286960203e-05,35.72897983430258,8.932244958575643,-10.002264165018389,-10.002264165018389,139.72088378330272,139.72088378330272,88.83379784276721,10.002264165018389,78.83153367774881,0.08815298671192469,4.832818627501063,5.8131693557800785,nan,nan,nan,nan,1.0005692247570652,-0.7614801871177121,0.8182115849983802,0.056731397880668055
80.0,0.45,8.0,1.0,140.0,-10.0,Ro80_q0.45_L8W_r1.00_th140_km-10,0.02,1.7191876222761706e-13,9.819363644334993e-15,-9.819363644334993e-15,1.3362740921981513e-12,-0.007348315515256517,2.470152477956987e-05,35.45588808646598,8.863972021616496,-10.003242019773339,-10.003242019773339,139.43583315735674,139.43583315735674,89.36924529574887,10.003242019773339,79.36600327597553,0.08820285706999645,4.8315193562976555,5.811870084576671,nan,nan,nan,nan,1.0011352718914326,-0.7733852544039621,0.8296977332362871,0.05631247883232504
80.0,0.45,8.0,1.0,140.0,-10.0,Ro80_q0.45_L8W_r1.00_th140_km-10,0.05,1.7221382071496264e-13,9.850008896259044e-15,-9.850008896259044e-15,1.3494864125798495e-12,-0.007299079712428165,2.523055412224913e-05,34.62369131100843,8.655922827752105,-9.997517327590215,-9.997517327590215,138.54288291617067,138.54288291617067,91.03460722296512,9.997517327590215,81.0370898953749,0.08835005017738796,4.827510589171965,5.80786131745098,nan,nan,nan,nan,1.0028059684707056,-0.8119061841156778,0.8662873629098158,0.05438117879413795
80.0,0.45,8.0,1.0,140.0,-10.0,Ro80_q0.45_L8W_r1.00_th140_km-10,0.1,1.7270729253371192e-13,9.885459107540126e-15,-9.885459107540126e-15,1.3726413030471785e-12,-0.0072017788519076475,2.614500733786736e-05,33.1903600462544,8.297590011563598,-9.952314476478007,-9.952314476478007,136.91365561954888,136.91365561954888,94.0256247744865,9.952314476478007,84.0733102980085,0.08858175341050206,4.820429748339585,5.8007804766186,nan,nan,nan,nan,1.0054358864460125,-0.8846535407953979,0.9334927735442875,0.04883923274888957
80.0,0.45,8.0,1.0,140.0,-10.0,Ro80_q0.45_L8W_r1.00_th140_km-10,0.15,1.7320200692815664e-13,9.899349326169315e-15,-9.899349326169315e-15,1.3973707164264476e-12,-0.0070842684835169005,2.7111802640750388e-05,31.692270350986224,7.923067587746555,-9.846435039358903,-9.846435039358903,135.07544759701221,135.07544759701221,97.32498572375016,9.846435039358903,87.47855068439125,0.08878260045518059,4.812788463000009,5.793139191279025,nan,nan,nan,nan,1.0077155751926397,-0.9707800722047892,1.0098433646186322,0.03906329241384299
80.0,0.45,8.0,1.0,140.0,-10.0,Ro80_q0.45_L8W_r1.00_th140_km-10,0.2,1.7369682588417917e-13,9.889115792104287e-15,-9.889115792104287e-15,1.4238982547220007e-12,-0.006945100016317542,2.815181149280046e-05,30.119760955226727,7.529940238806681,-9.653251077393296,-9.653251077393296,132.9792565331345,132.9792565331345,100.98742987206299,9.653251077393296,91.3341787946697,0.0889284596375622,4.804503496043724,5.784854224322739,nan,nan,nan,nan,1.0093711312263358,-1.0648738139940548,1.0914718102171719,0.026597996223117093
80.0,0.45,8.0,1.0,140.0,-5.0,Ro80_q0.45_L8W_r1.00_th140_km-5,0.0,1.7212474110443304e-13,9.870431581184338e-15,-9.870431581184338e-15,1.3425644205291062e-12,-0.007351923997281553,2.765725008476586e-05,36.00000000000001,9.0,-5.000000000000001,-5.000000000000001,140.0,140.0,83.30771839882567,5.000000000000001,78.30771839882567,0.08142228363211997,4.846536509494204,5.826887237773219,nan,nan,nan,nan,1.0,-0.7498835938871196,0.7990814256593239,0.04919783177220438
80.0,0.45,8.0,1.0,140.0,-5.0,Ro80_q0.45_L8W_r1.00_th140_km-5,0.01,1.7222349759947094e-13,9.880712344667719e-15,-9.880712344667719e-15,1.3469192055362205e-12,-0.007335786960387219,2.7833979814838608e-05,35.72897983430258,8.932244958575643,-4.977768783626251,-4.977768783626251,139.72088378330272,139.72088378330272,83.80930246137507,4.977768783626251,78.83153367774881,0.08146223668072193,4.845267354941736,5.825618083220752,nan,nan,nan,nan,1.000490689364382,-0.7614801871177121,0.8103961584902208,0.04891597137250869
80.0,0.45,8.0,1.0,140.0,-5.0,Ro80_q0.45_L8W_r1.00_th140_km-5,0.02,1.7232235346304965e-13,9.890282678952116e-15,-9.890282678952116e-15,1.3513306150822553e-12,-0.007318921490097444,2.801076788397494e-05,35.45588808646598,8.863972021616496,-4.9539375494983275,-4.9539375494983275,139.43583315735674,139.43583315735674,84.31994082547386,4.9539375494983275,79.36600327597553,0.08150197961173078,4.843980355910012,5.824331084189027,nan,nan,nan,nan,1.0009787981379998,-0.7733852544039621,0.8219570291303171,0.04857177472635499
80.0,0.45,8.0,1.0,140.0,-5.0,Ro80_q0.45_L8W_r1.00_th140_km-5,0.05,1.7261944158870525e-13,9.914400370680528e-15,-9.914400370680528e-15,1.3648900205364578e-12,-0.007263882233371274,2.8550575082856738e-05,34.62369131100843,8.655922827752105,-4.871860379056925,-4.871860379056925,138.54288291617067,138.54288291617067,85.90895027443183,4.871860379056925,81.0370898953749,0.08161933389783872,4.8400076337283515,5.820358362007367,nan,nan,nan,nan,1.0024201024207213,-0.8119061841156778,0.8588360451466883,0.04692986103101049
80.0,0.45,8.0,1.0,140.0,-5.0,Ro80_q0.45_L8W_r1.00_th140_km-5,0.1,1.7311584648956827e-13,9.938273160866786e-15,-9.938273160866786e-15,1.388649219309189e-12,-0.00715679166680465,2.9477014329330097e-05,33.1903600462544,8.297590011563598,-4.692751473409623,-4.692751473409623,136.91365561954888,136.91365561954888,88.76606177141812,4.692751473409623,84.0733102980085,0.08180404174305053,4.832983354485254,5.813334082764269,nan,nan,nan,nan,1.004688619551073,-0.8846535407953979,0.926741155281718,0.042087614486320035
80.0,0.45,8.0,1.0,140.0,-5.0,Ro80_q0.45_L8W_r1.00_th140_km-5,0.15,1.7361289663467287e-13,9.939790980983913e-15,-9.939790980983913e-15,1.414019583465899e-12,-0.007029457793378309,3.0451017114723308e-05,31.692270350986224,7.923067587746555,-4.44433362256197,-4.44433362256197,135.07544759701221,135.07544759701221,91.92288430695324,4.44433362256197,87.47855068439125,0.08196357410812746,4.825391987412206,5.805742715691221,nan,nan,nan,nan,1.0066479402426631,-0.9707800722047892,1.004172642568733,0.03339257036394372
80.0,0.45,8.0,1.0,140.0,-5.0,Ro80_q0.45_L8W_r1.00_th140_km-5,0.2,1.7410940626447312e-13,9.91608700956264e-15,-9.91608700956264e-15,1.4412307835946939e-12,-0.006880290875296252,3.1489882463372514e-05,30.119760955226727,7.529940238806681,-4.099910382693837,-4.099910382693837,132.9792565331345,132.9792565331345,95.43408917736355,4.099910382693837,91.3341787946697,0.08207766305674101,4.817146535217556,5.797497263496571,nan,nan,nan,nan,1.0080491407927363,-1.0648738139940548,1.087120408015835,0.022246594021780197
80.0,0.45,8.0,1.0,140.0,0.0,Ro80_q0.45_L8W_r1.00_th140_km+0,0.0,1.7255533427044908e-13,9.934738912546248e-15,-9.934738912546248e-15,1.3582583893365136e-12,-0.007314321774518323,3.044924406950324e-05,36.00000000000001,9.0,-0.0,-0.0,140.0,140.0,78.30771839882567,0.0,78.30771839882567,0.07501235446131245,4.859468134761876,5.839818863040891,nan,nan,nan,nan,1.0,-0.7498835938871196,0.7910859422813701,0.04120234839425052
80.0,0.45,8.0,1.0,140.0,0.0,Ro80_q0.45_L8W_r1.00_th140_km+0,0.01,1.7265472340844074e-13,9.942822639086251e-15,-9.942822639086251e-15,1.3627305195508557e-12,-0.007296250062971599,3.062567100584664e-05,35.72897983430258,8.932244958575643,0.04672659776588475,0.04672659776588475,139.72088378330272,139.72088378330272,78.78480707998293,-0.04672659776588475,78.83153367774881,0.07504319170220997,4.858211527311278,5.838562255590293,nan,nan,nan,nan,1.0004110954937886,-0.7614801871177121,0.8024800421610507,0.040999855043338584
80.0,0.45,8.0,1.0,140.0,0.0,Ro80_q0.45_L8W_r1.00_th140_km+0,0.02,1.7275418967469422e-13,9.950188192968621e-15,-9.950188192968621e-15,1.367260634118083e-12,-0.00727746264660559,3.080272129978628e-05,35.45588808646598,8.863972021616496,0.09536692077668404,0.09536692077668404,139.43583315735674,139.43583315735674,79.27063635519886,-0.09536692077668404,79.36600327597553,0.07507388960036973,4.856936950211552,5.837287678490568,nan,nan,nan,nan,1.000820333390402,-0.7733852544039621,0.8141277352992233,0.040742480895261224
80.0,0.45,8.0,1.0,140.0,0.0,Ro80_q0.45_L8W_r1.00_th140_km+0,0.05,1.7305297265888843e-13,9.967363570467514e-15,-9.967363570467514e-15,1.3811839659591462e-12,-0.007216535824426402,3.13391104225935e-05,34.62369131100843,8.655922827752105,0.2537965694763633,0.2537965694763633,138.54288291617067,138.54288291617067,80.78329332589854,-0.2537965694763633,81.0370898953749,0.07516465041566255,4.8530006017106775,5.833351329989693,nan,nan,nan,nan,1.002030278284741,-0.8119061841156778,0.8513384483949267,0.03943226427924884
80.0,0.45,8.0,1.0,140.0,0.0,Ro80_q0.45_L8W_r1.00_th140_km+0,0.1,1.7355172902139657e-13,9.979160659670233e-15,-9.979160659670233e-15,1.4055780685808955e-12,-0.007099684380921955,3.2258859947234693e-05,33.1903600462544,8.297590011563598,0.5668115296587609,0.5668115296587609,136.91365561954888,136.91365561954888,83.50649876834973,-0.5668115296587609,84.0733102980085,0.07530770898621367,4.846032944054549,5.826383672333565,nan,nan,nan,nan,1.0039374117373365,-0.8846535407953979,0.9200332267540148,0.03537968595861685
80.0,0.45,8.0,1.0,140.0,0.0,Ro80_q0.45_L8W_r1.00_th140_km+0,0.15,1.7405050064408134e-13,9.967584058976873e-15,-9.967584058976873e-15,1.4316236265055386e-12,-0.006962433334036843,3.321728189018653e-05,31.692270350986224,7.923067587746555,0.9577677942349648,0.9577677942349648,135.07544759701221,135.07544759701221,86.5207828901563,-0.9577677942349648,87.47855068439125,0.07543105156992762,4.838490746218987,5.818841474498003,nan,nan,nan,nan,1.005581708661486,-0.9707800722047892,0.9986684637177063,0.02788839151291711
80.0,0.45,8.0,1.0,140.0,0.0,Ro80_q0.45_L8W_r1.00_th140_km+0,0.2,1.7454804954749728e-13,9.929685424139085e-15,-9.929685424139085e-15,1.4595570695426143e-12,-0.006803218340239879,3.423263582348262e-05,30.119760955226727,7.529940238806681,1.4534303120056207,1.4534303120056207,132.9792565331345,132.9792565331345,89.88074848266407,-1.4534303120056207,91.3341787946697,0.07551802320337801,4.830282931260146,5.810633659539161,nan,nan,nan,nan,1.0067411394522534,-1.0648738139940548,1.0830786592655386,0.018204845271483805
80.0,0.45,8.0,1.0,140.0,5.0,Ro80_q0.45_L8W_r1.00_th140_km+5,0.0,1.7301431812587143e-13,9.98822800614017e-15,-9.98822800614017e-15,1.3748599813689602e-12,-0.007264905620567124,3.26685756181683e-05,36.00000000000001,9.0,5.0,5.0,140.0,140.0,73.30771839882567,-5.0,78.30771839882567,0.06886823544445479,4.872945691655067,5.8532964199340825,nan,nan,nan,nan,1.0,-0.7498835938871196,0.7830025179584936,0.03311892407137407
80.0,0.45,8.0,1.0,140.0,5.0,Ro80_q0.45_L8W_r1.00_th140_km+5,0.01,1.7311422992302905e-13,9.99404533782383e-15,-9.99404533782383e-15,1.3794553619070135e-12,-0.007244921157874705,3.284057253274695e-05,35.72897983430258,8.932244958575643,5.071221979158023,5.071221979158023,139.72088378330272,139.72088378330272,73.76031169859078,-5.071221979158023,78.83153367774881,0.06889100995616948,4.871701759176214,5.8520524874552295,nan,nan,nan,nan,1.0003306968962935,-0.7614801871177121,0.7944897086720175,0.033009521554305365
80.0,0.45,8.0,1.0,140.0,5.0,Ro80_q0.45_L8W_r1.00_th140_km+5,0.02,1.7321419550406234e-13,9.998915852142909e-15,-9.998915852142909e-15,1.3841102182559407e-12,-0.00722407487515129,3.301062588089106e-05,35.45588808646598,8.863972021616496,5.144671391051697,5.144671391051697,139.43583315735674,139.43583315735674,74.22133188492384,-5.144671391051697,79.36600327597553,0.06891371660596284,4.870439710234562,5.850790438513577,nan,nan,nan,nan,1.0006604084047532,-0.7733852544039621,0.8062386896232852,0.032853435219323046
80.0,0.45,8.0,1.0,140.0,5.0,Ro80_q0.45_L8W_r1.00_th140_km+5,0.05,1.7351433325437031e-13,1.000898417348737e-14,-1.000898417348737e-14,1.3984163759195647e-12,-0.007157370541306558,3.353226932476021e-05,34.62369131100843,8.655922827752105,5.379453518009654,5.379453518009654,138.54288291617067,138.54288291617067,75.65763637736526,-5.379453518009654,81.0370898953749,0.06898104222733184,4.866539910196286,5.846890638475301,nan,nan,nan,nan,1.001638008904236,-0.8119061841156778,0.843831461137313,0.03192527702163517
80.0,0.45,8.0,1.0,140.0,5.0,Ro80_q0.45_L8W_r1.00_th140_km+5,0.1,1.7401484987376992e-13,1.0007899061871482e-14,-1.0007899061871482e-14,1.4234797903063926e-12,-0.007030587388752012,3.4416742950743065e-05,33.1903600462544,8.297590011563598,5.8263745327271454,5.8263745327271454,136.91365561954888,136.91365561954888,78.24693576528135,-5.8263745327271454,84.0733102980085,0.06908764943381161,4.859628586085808,5.8399793143648235,nan,nan,nan,nan,1.0031859969685704,-0.8846535407953979,0.9134223230390717,0.02876878224367374
80.0,0.45,8.0,1.0,140.0,5.0,Ro80_q0.45_L8W_r1.00_th140_km+5,0.15,1.7451471778930906e-13,9.982512741688476e-15,-9.982512741688476e-15,1.4502391521571586e-12,-0.006883356256683585,3.5333047184001005e-05,31.692270350986224,7.923067587746555,6.359869211031899,6.359869211031899,135.07544759701221,135.07544759701221,81.11868147335936,-6.359869211031899,87.47855068439125,0.06917977801787555,4.85213431534952,5.832485043628536,nan,nan,nan,nan,1.0045237484510843,-0.9707800722047892,0.9934055953317511,0.022625523126961866
80.0,0.45,8.0,1.0,140.0,5.0,Ro80_q0.45_L8W_r1.00_th140_km+5,0.2,1.7501264171497392e-13,9.929559731460068e-15,-9.929559731460068e-15,1.4789384647808668e-12,-0.006713977604829775,3.6295725435605355e-05,30.119760955226727,7.529940238806681,7.006771006705079,7.006771006705079,132.9792565331345,132.9792565331345,84.32740778796462,-7.006771006705079,91.3341787946697,0.06924414082303568,4.8439615740543465,5.824312302333362,nan,nan,nan,nan,1.0054583274299813,-1.0648738139940548,1.0794457985447252,0.014571984550670436
80.0,0.45,8.0,1.0,160.0,-30.0,Ro80_q0.45_L8W_r1.00_th160_km-30,0.0,1.722455524156461e-13,9.779739765648337e-15,-9.779739765648337e-15,1.3386513365570065e-12,-0.007305666157105328,5.945182986763785e-06,36.00000000000001,9.0,-29.999999999999996,-30.000000000000004,160.0,160.0,112.06731275101731,30.0,82.06731275101731,0.12369216063923429,4.780590507675505,5.760941235954521,nan,nan,nan,nan,1.0,-0.7498835938871196,1.0435531683729096,0.29366957448579
80.0,0.45,8.0,1.0,160.0,-30.0,Ro80_q0.45_L8W_r1.00_th160_km-30,0.01,1.723433887736158e-13,9.787404133731119e-15,-9.787404133731119e-15,1.3430608911278916e-12,-0.0072873867435092506,5.902788221463452e-06,35.72897983430258,8.932244958575643,-30.194106659294086,-30.194106659294093,159.85138736328523,159.85138736328523,112.86495762282925,30.19410665929409,82.67085096353517,0.12405970185430916,4.778930792850907,5.759281521129922,nan,nan,nan,nan,1.00297141882861,-0.7614801871177121,1.061213190521812,0.2997330034040999
80.0,0.45,8.0,1.0,160.0,-30.0,Ro80_q0.45_L8W_r1.00_th160_km-30,0.02,1.7244129792657043e-13,9.794274231215735e-15,-9.794274231215735e-15,1.3475290871114615e-12,-0.007268321199812139,5.85816616005021e-06,35.45588808646598,8.863972021616496,-30.391957086923497,-30.391957086923505,159.69941156476122,159.69941156476122,113.6798607580804,30.3919570869235,83.28790367115688,0.12443588004066448,4.777243226383357,5.757593954662372,nan,nan,nan,nan,1.0060126640005858,-0.7733852544039621,1.0793458777563387,0.3059606233523766
80.0,0.45,8.0,1.0,160.0,-30.0,Ro80_q0.45_L8W_r1.00_th160_km-30,0.05,1.7273537646270476e-13,9.809661417552549e-15,-9.809661417552549e-15,1.3612714284225488e-12,-0.007206249402384105,5.709206491051084e-06,34.62369131100843,8.655922827752105,-31.009183431775348,-31.009183431775355,159.2219815710542,159.2219815710542,116.23459212993937,31.00918343177535,85.22540869816402,0.1256194393153798,4.772004471834631,5.752355200113646,nan,nan,nan,nan,1.0155812516022475,-0.8119061841156778,1.1380344033702556,0.3261282192545778
